AREA,ID,LAYER,RMTYPE,SUBTYPE,WEIGHT,ALTERATIONS,CRACKS,POTLIDS,REDDENING,GLOSS,WHITEPATINA,PATINA,OTHER,CORTEX,CORTEXTHICKNESS,CORTEXAPPEARANCE,INCLUSIONS,INCLUSIONTYPE
TERRACE,H18-3712,LEVEL 6,TYPE 11,TYPE 11W,6.9,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,Inclusions and veins of brown translucent chert,
TERRACE,I19-3144,LEVEL 6,TYPE 11,CPT_LLB,5.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3444,LEVEL 6,TYPE 11,CPT_LLB,1.6,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,White dots some more prounounced than others,
TERRACE,I19-3293,LEVEL 6,TYPE 11,CPT_LLB,3.1,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,Brown translucent chert lens,
TERRACE,I19-2999,LEVEL 6,TYPE 11,CPT_LLB,2.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,Brown translucent lens,
TERRACE,H18-3500,LEVEL 6,TYPE 11,CPT_LLB,0.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,NO,
TERRACE,I18-3948,LEVEL 6,INDET,ND,3.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3858,LEVEL 6,TYPE 11,TYPE 11W,2,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,,
TERRACE,I19-2907,LEVEL 6,TYPE 11,TYPE 11W,3.4,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,Large circular translucent inclusion,
TERRACE,H18-3669,LEVEL 6,TYPE 11,CPT_LLB,3.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H19-4274,LEVEL 6,TYPE 11,CPT_LLB,3.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,White and light brown speckles,
TERRACE,H19-4031,LEVEL 6,TYPE 11,CPT_LLB,0.7,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I18-3929,LEVEL 6,TYPE 11,CPT_LLB,1.6,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thin,Outcrop,,
TERRACE,I19-3589,LEVEL 6,TYPE 11,TYPE 11A,5.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,I19-3402,LEVEL 6,TYPE 11,CPT_LLB,4.1,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,H19-4120,LEVEL 6,TYPE 11,CPT_LLB,8.1,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thin,Rounded,,
TERRACE,I18-3400,LEVEL 6,TYPE 11,CPT_LLB,5,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I18-4333,LEVEL 6,TYPE 11,CPT_LLB,2.6,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,I19-3515,LEVEL 6,TYPE 11,CPT_LLB,0.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,INDETERMINATE,,
TERRACE,H19-4117,LEVEL 6,TYPE 11,CPT_LLB,1.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,Small splotches of a rough translucent chert,
TERRACE,H19-4265,LEVEL 6,TYPE 11,CPT_LLB,3.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H18-4016,LEVEL 6,TYPE 11,TYPE 11W,3.8,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-3780,LEVEL 6,TYPE 11,TYPE 11W,0.5,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I19-2938,LEVEL 6,TYPE 11,TYPE 11W,0.7,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3628,LEVEL 6,TYPE 11,TYPE 11W,2.7,YES,NO,NO,NO,NO,YES,NO,NO,YES,Thin,Rounded,Dark translucent chert lens bellow the cortex,
TERRACE,I19-3135,LEVEL 6,TYPE 11,TYPE 11W,2,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-3823,LEVEL 6,TYPE 11,TYPE 11W,1,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H18-3999,LEVEL 6,TYPE 11,CPT_LLB,5,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H19-4338,LEVEL 6,TYPE 11,CPT_LLB,0.5,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-3699,LEVEL 6,TYPE 11,RMU_W01,3.8,YES,NO,NO,NO,NO,YES,NO,NO,YES,Thin,Rounded,,
TERRACE,I19-3253,LEVEL 6,TYPE 11,CPT_LLB,0.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Outcrop,,
TERRACE,I19-3210,LEVEL 6,TYPE 13,TYPE 13,3.8,YES,NO,NO,NO,YES,YES,NO,NO,NO,,,YES,04;
TERRACE,H18-3603,LEVEL 6,TYPE 11,TYPE 11W,1.4,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-3643,LEVEL 6,TYPE 11,CPT_LLB,2.6,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-3685,LEVEL 6,TYPE 11,CPT_LLB,2.7,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-4048,LEVEL 6,TYPE 13B,TYPE 13B,11.3,YES,NO,NO,NO,YES,NO,YES,YES,YES,Thin,INDETERMINATE,Horizontal layout,
TERRACE,I18-3897,LEVEL 6,TYPE 13B,TYPE 13B,3.2,YES,NO,NO,NO,YES,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,H18-3584,LEVEL 6,TYPE 13B,TYPE 13B,0.6,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,H18-4047,LEVEL 6,TYPE 13B,TYPE 13B,4.5,YES,NO,NO,NO,YES,NO,YES,NO,YES,Thin,INDETERMINATE,,
TERRACE,I18-4212,LEVEL 6,TYPE 13B,TYPE 13B,2.7,YES,NO,NO,NO,YES,NO,YES,NO,NO,,,,
TERRACE,H18-3962,LEVEL 6,TYPE 13B,TYPE 13B,2.2,YES,NO,NO,NO,YES,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,I18-4313,LEVEL 6,TYPE 13B,TYPE 13B,1.6,YES,NO,NO,NO,YES,NO,NO,YES,YES,Medium,Rounded,,
TERRACE,I18-4357,LEVEL 6,TYPE 13B,TYPE 13B,9.6,YES,NO,NO,NO,YES,NO,NO,YES,YES,Thick,Rounded,,
TERRACE,I18-4273,LEVEL 6,INDET,ND_A,2.6,YES,NO,NO,NO,YES,NO,YES,NO,YES,Thick,Rounded,,
TERRACE,H18-3839,LEVEL 6,TYPE 13B,TYPE 13B,13.1,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,H19-3944,LEVEL 6,TYPE 13B,TYPE 13B,5.7,YES,NO,NO,NO,YES,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,I18-4408,LEVEL 6,INDET,ND_A,1.9,YES,NO,NO,YES,YES,NO,NO,YES,NO,,,,
TERRACE,I18-3657,LEVEL 6,INDET,ND_A,0.8,YES,NO,YES,NO,YES,NO,YES,NO,NO,,,,
TERRACE,H19-4342,LEVEL 6,INDET,ND_A,1.1,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I18-4429,LEVEL 6,INDET,ND_A,3.3,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I19-3069,LEVEL 6,INDET,ND_A,4.8,YES,NO,NO,NO,YES,NO,YES,YES,NO,,,,
TERRACE,I18-3351,LEVEL 6,TYPE 11,TYPE 11A,1.1,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Rounded,,
TERRACE,I18-3663,LEVEL 6,INDET,ND_A,1.7,YES,YES,YES,NO,YES,YES,YES,NO,NO,,,,
TERRACE,I18-3849,LEVEL 6,INDET,ND,2.5,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Rounded,NO,
TERRACE,I19-3512,LEVEL 6,INDET,ND_A,2.5,YES,NO,NO,NO,YES,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,H19-4216,LEVEL 6,Oolitic,Oolitic,10.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,Medium,Rounded,,
TERRACE,I19-3706,LEVEL 6,Oolitic,Oolitic,13.5,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,Ooid
TERRACE,I18-4445,LEVEL 6,INDET,ND_A,6.6,YES,YES,YES,YES,YES,NO,YES,YES,NO,,,YES,"RD?, ND"
TERRACE,I19-3546,LEVEL 6,INDET,TYPE 8,3.9,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I18-3530,LEVEL 6,Chalcedony,Chalcedony,18.7,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H18-3955,LEVEL 6,Chalcedony,Chalcedony,2.8,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,NO,
TERRACE,I18-4029,LEVEL 6,Chalcedony,Chalcedony,1,YES,NO,NO,NO,NO,YES,NO,NO,NO,,,,
TERRACE,H19-4045,LEVEL 6,Chalcedony,Chalcedony,2.6,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I18-3495,LEVEL 6,Chalcedony,Chalcedony,0.6,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3692,LEVEL 6,Chalcedony,Chalcedony,1.9,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-2943,LEVEL 6,TL,TL02,5,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,,
TERRACE,I18-4468,LEVEL 6,TYPE 13,TYPE 13,4.3,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Outcrop,YES,01a?
TERRACE,I18-3628,LEVEL 6,TYPE 13,TYPE 13,1.6,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,03; 04?
TERRACE,I19-3808,LEVEL 6,TYPE 13,TYPE 13,1.2,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,YES,01a; SP
TERRACE,I18-3902,LEVEL 6,INDET,TYPE 13W,8.6,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thin,Rounded,,
TERRACE,I18-4386,LEVEL 6,INDET,TYPE 13W,1.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,YES,ND
TERRACE,H18-4007,LEVEL 6,TYPE 15,TYPE 15,2.1,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3514,LEVEL 6,INDET,TYPE 13W,5.1,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,I19-3871,LEVEL 6,TYPE 13,TYPE 13,3.6,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,?
TERRACE,I18-3692,LEVEL 6,TYPE 13,TYPE 13,6,YES,YES,NO,NO,YES,NO,NO,NO,NO,,,YES,04;
TERRACE,I18-4325,LEVEL 6,INDET,TYPE 13W,5.3,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,YES,SP; ND
TERRACE,H19-3952,LEVEL 6,INDET,TYPE 13W,1.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I18-3715,LEVEL 6,TYPE 13,TYPE 13,1.4,YES,NO,NO,NO,YES,NO,NO,YES,NO,,,YES,04?
TERRACE,I18-3967,LEVEL 6,TYPE 13,TYPE 13,0.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,04; 03
TERRACE,H18-3566,LEVEL 6,TYPE 13,TYPE 13,2.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,INDETERMINATE,YES,04;
TERRACE,H18-3622,LEVEL 6,INDET,ND_A,2.2,YES,NO,NO,NO,NO,YES,YES,NO,YES,Thin,Rounded,,
TERRACE,H18-3532,LEVEL 6,INDET,TYPE 13W,5.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I19-3173,LEVEL 6,TYPE 2,TYPE 17,7.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3608,LEVEL 6,TYPE 2,TYPE 17,3.6,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,I18-4016,LEVEL 6,INDET,ND_A,17.5,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Rounded,,
TERRACE,I18-4519,LEVEL 6,INDET,ND_A,66.1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,ND
TERRACE,H18-3550,LEVEL 6,TYPE 15,TYPE 15A,0.7,YES,NO,NO,YES,YES,YES,NO,NO,NO,,,YES,RD?
TERRACE,I19-3586,LEVEL 6,TL,TL04,8.9,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-4063,LEVEL 6,TL,TL04,18,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-4071,LEVEL 6,TYPE 2,TYPE 2B,33.4,YES,NO,NO,NO,NO,YES,YES,YES,YES,Medium,Outcrop,YES,"SP?, RD, FE, ND"
TERRACE,H18-3794,LEVEL 6,TYPE 2,TYPE 2,2,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I19-3195,LEVEL 6,INDET,ND_A,2,YES,NO,NO,YES,NO,YES,NO,YES,YES,Thin,Rounded,,
TERRACE,H18-3626,LEVEL 6,TL,TL10,5.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I19-3878,LEVEL 6,TYPE 15,TYPE 15,1.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-4038,LEVEL 6,TYPE 2,TYPE 2B,8.4,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thin,Rounded,Dark purple horizontal lines,
TERRACE,I19-3209,LEVEL 6,INDET,ND,6.2,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,Splotches and circular white inclusion,
TERRACE,I19-2921,LEVEL 6,TYPE 15,TYPE 15,0.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Medium,Rounded,,
TERRACE,I18-4309,LEVEL 6,TYPE 2,TYPE 2B,3,YES,NO,NO,NO,YES,NO,NO,NO,YES,Thin,INDETERMINATE,Purple thick lines,
TERRACE,H18-3792,LEVEL 6,TYPE 2,TYPE 2A,2.7,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thin,Outcrop,,
TERRACE,H19-4032,LEVEL 6,TYPE 15,TYPE 15,10.6,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Rounded,Purple splotches,
TERRACE,I18-4065,LEVEL 6,TYPE 15,TYPE 15,1.1,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-3833,LEVEL 6,TYPE 2,TYPE 2B,2.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-3686,LEVEL 6,TYPE 11,TYPE 11A,1.7,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,H19-4195,LEVEL 6,INDET,ND,0.9,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,ND
TERRACE,I19-2922,LEVEL 6,INDET,TYPE 13W,4.2,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Outcrop,,
TERRACE,I18-4440,LEVEL 6,TYPE 13,TYPE 13A,3.4,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,01a?
TERRACE,I19-3407,LEVEL 6,TYPE 13,TYPE 13,3.9,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,INDETERMINATE,YES,01b
TERRACE,I19-3527,LEVEL 6,TYPE 13,TYPE 13,5.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,01a?
TERRACE,I18-4426,LEVEL 6,TYPE 13,TYPE 13,3,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thick,Rounded,YES,01a; ND
TERRACE,I19-3426,LEVEL 6,TYPE 13,TYPE 13,2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,03; 04?
TERRACE,H18-3637,LEVEL 6,TYPE 2,TYPE 2B,0.4,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Outcrop,,
TERRACE,H18-3678,LEVEL 6,TYPE 11,TYPE 11W,3.6,YES,NO,NO,NO,NO,YES,YES,NO,YES,Thin,Rounded,NO,
TERRACE,I18-4392,LEVEL 6,INDET,TYPE 13W,1.5,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3739,LEVEL 6,INDET,ND_A,2.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,H18-3548,LEVEL 6,INDET,ND_A,0.9,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,YES,ND
TERRACE,I19-2952,LEVEL 6,TYPE 13,TYPE 13,1.2,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,YES,01a; 01b; BV
TERRACE,I19-3343,LEVEL 6,TYPE 13,TYPE 13,1.2,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,01a
TERRACE,H19-4223,LEVEL 6,TYPE 13,TYPE 13,0.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,YES,04;
TERRACE,H18-3690,LEVEL 6,TYPE 13,TYPE 13,6.2,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,YES,01a; 01b; 03; 04?; SP
TERRACE,I18-4298,LEVEL 6,TYPE 13,TYPE 13,13.8,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Rounded,,
TERRACE,I18-3969,LEVEL 6,TYPE 13,TYPE 13,5.2,YES,NO,NO,NO,YES,YES,NO,NO,YES,Medium,Rounded,YES,01a?; 01b?
TERRACE,I18-4326,LEVEL 6,INDET,ND_A,1.1,YES,NO,NO,NO,YES,NO,NO,YES,YES,Medium,Rounded,,
TERRACE,H18-3920,LEVEL 6,Oolitic,Oolitic,1.9,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,INDETERMINATE,YES,Ooid
TERRACE,I19-3511,LEVEL 6,TYPE 13,TYPE 13A,3.6,YES,NO,NO,NO,YES,YES,NO,YES,NO,,,YES,01a?
TERRACE,H18-3705,LEVEL 6,INDET,ND_A,1.3,YES,NO,NO,NO,YES,NO,YES,YES,NO,,,,
TERRACE,I18-3769,LEVEL 6,INDET,ND_A,5.5,YES,NO,NO,NO,YES,NO,NO,YES,NO,,,,
TERRACE,H18-3530,LEVEL 6,INDET,ND_A,4.4,YES,YES,YES,NO,YES,YES,NO,NO,YES,Thin,Rounded,,
TERRACE,H18-3828,LEVEL 6,INDET,ND_A,4,YES,YES,YES,NO,YES,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H18-3801,LEVEL 6,TYPE 2,TYPE 2R,3,YES,NO,NO,YES,YES,NO,NO,NO,YES,Medium,Rounded,YES,RD
TERRACE,I19-3096,LEVEL 6,TYPE 2,TYPE 2R,1.1,YES,NO,NO,YES,YES,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,I19-3665,LEVEL 6,TYPE 2,TYPE 2R,0.5,YES,NO,NO,YES,YES,YES,NO,NO,NO,,,,
TERRACE,I18-3957,LEVEL 6,TYPE 2,TYPE 2R,0.5,YES,YES,NO,YES,YES,NO,NO,NO,NO,,,YES,"SP, ND"
TERRACE,I19-3439,LEVEL 6,INDET,ND_A,15.7,YES,NO,NO,NO,NO,YES,YES,NO,YES,Thin,Rounded,NO,
TERRACE,I19-3495,LEVEL 6,TL,TL01,3.7,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-3150,LEVEL 6,INDET,ND_A,1.7,YES,NO,NO,YES,NO,NO,YES,NO,YES,Medium,Outcrop,,
TERRACE,I19-3215,LEVEL 6,INDET,ND_A,1.7,YES,NO,YES,YES,YES,NO,NO,NO,YES,Thin,Rounded,,
TERRACE,H18-3499,LEVEL 6,TYPE 11,TYPE 11A,5.7,YES,YES,NO,NO,YES,NO,YES,YES,NO,,,NO,
TERRACE,I19-3211,LEVEL 6,INDET,ND_A,5.8,YES,NO,NO,YES,YES,NO,YES,YES,NO,,,NO,
TERRACE,I19-3229,LEVEL 6,INDET,ND_A,9.1,YES,NO,NO,NO,NO,YES,NO,YES,YES,Thin,Rounded,NO,
TERRACE,I19-3763,LEVEL 6,INDET,ND_A,0.1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,NO,
TERRACE,I19-3621,LEVEL 6,INDET,ND_A,3.2,YES,NO,NO,NO,YES,YES,NO,YES,YES,Thick,Outcrop,,
TERRACE,I18-3716,LEVEL 6,INDET,ND_A,6.1,YES,NO,NO,NO,NO,NO,NO,YES,YES,Medium,INDETERMINATE,NO,
TERRACE,I18-3575,LEVEL 6,INDET,ND_A,0.7,YES,NO,NO,NO,NO,NO,NO,YES,YES,Medium,Rounded,,
TERRACE,I18-3884,LEVEL 6,INDET,ND_A,0.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I19-3536,LEVEL 6,INDET,ND_A,0.1,YES,NO,NO,NO,NO,NO,NO,YES,YES,Thin,Rounded,YES,SP?
TERRACE,I19-3122,LEVEL 6,INDET,ND_A,1.4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I18-3993,LEVEL 6,INDET,ND_A,0.6,YES,NO,NO,NO,YES,NO,NO,NO,NO,,,NO,
TERRACE,H18-3607,LEVEL 6,INDET,ND,4.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-4013,LEVEL 6,INDET,ND,2,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Rounded,YES,SP
TERRACE,I18-4138,LEVEL 6,TYPE 13,TYPE 13,15.8,YES,NO,NO,NO,NO,YES,NO,NO,YES,Medium,Rounded,YES,01b;
TERRACE,I19-3157,LEVEL 6,TYPE 13,TYPE 13,3.3,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Rounded,YES,04?;
TERRACE,H18-3438,LEVEL 6,TYPE 11,TYPE 11A,2.6,YES,NO,NO,NO,NO,YES,NO,YES,NO,,,,
TERRACE,I18-3911,LEVEL 6,TYPE 12,TYPE 12,0.8,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,NO,
TERRACE,H18-3581,LEVEL 6,TYPE 11,TYPE 11E,4,YES,NO,NO,NO,NO,YES,NO,NO,YES,Thin,INDETERMINATE,Center white splotch,
TERRACE,I19-3681,LEVEL 6,TYPE 12,TYPE 12,18.5,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H18-3492,LEVEL 6,TYPE 12,TYPE 12,13.9,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,H19-4125,LEVEL 6,TYPE 2,TYPE 2,9.3,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Outcrop,YES,"SP?, ND"
TERRACE,I18-3941,LEVEL 6,TYPE 12,TYPE 12,15.9,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Pebble,NO,
TERRACE,I18-4366,LEVEL 6,TYPE 12,TYPE 12,7.4,YES,NO,NO,NO,NO,NO,YES,NO,YES,Thick,Rounded,NO,
TERRACE,I18-4413,LEVEL 6,TYPE 2,TYPE 2,31.7,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,"SP?, RD?, FE?"
TERRACE,H18-4070,LEVEL 6,TYPE 12,TYPE 12,8.5,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Outcrop,,
TERRACE,H18-3501,LEVEL 6,TYPE 12,TYPE 12A,4.3,YES,YES,YES,YES,YES,NO,NO,YES,YES,Thin,Outcrop,,
TERRACE,I19-2956,LEVEL 6,TYPE 12,TYPE 12,6.9,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,,
TERRACE,I18-4403,LEVEL 6,Oolitic,Oolitic,5,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,OOIDS.
TERRACE,I19-3252,LEVEL 6,INDET,ND_A,19.6,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-4091,LEVEL 6,TYPE 12,TYPE 12,9,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,I19-3629,LEVEL 6,Oolitic,Oolitic,4.9,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,OOIDS.
TERRACE,H18-3480,LEVEL 6,TYPE 12,TYPE 12,3.2,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,I19-3715,LEVEL 6,TYPE 12,TYPE 12,1.8,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,I19-3522,LEVEL 6,TYPE 12,TYPE 12,10.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,INDETERMINATE,,
TERRACE,I19-3408,LEVEL 6,INDET,ND,63.6,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thick,Rounded,,
TERRACE,I19-3427,LEVEL 6,Oolitic,Oolitic,2.1,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,Finer chert areas,
TERRACE,H18-3540,LEVEL 6,TYPE 2,TYPE 2A,6.9,YES,NO,NO,NO,NO,NO,YES,NO,NO,,,YES,RD?
TERRACE,I19-3430,LEVEL 6,TYPE 12,TYPE 12B,14.3,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Rounded,Dark grey finer chert veins,
TERRACE,H18-3569,LEVEL 6,TYPE 12,TYPE 12,2.7,YES,NO,NO,NO,NO,NO,NO,YES,NO,,,,
TERRACE,H18-3474,LEVEL 6,TYPE 12,TYPE 12,6.1,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I19-3563,LEVEL 6,TYPE 12,TYPE 12,3.7,NO,NO,NO,NO,NO,NO,NO,NO,YES,Thin,Outcrop,,
TERRACE,I19-3316,LEVEL 6,INDET,ND,2.8,YES,NO,NO,NO,YES,NO,NO,YES,NO,,,YES,"SP, ND, LAM."
TERRACE,H18-3698,LEVEL 6,TYPE 2,TYPE 2A,5.9,YES,NO,NO,NO,NO,NO,YES,YES,YES,Thin,Rounded,YES,SP?
TERRACE,H19-4030,LEVEL 6,TYPE 2,TYPE 2A,0.9,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Rounded,YES,SP?
TERRACE,I18-4224,LEVEL 6,TYPE 12,TYPE 12,2.8,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I18-3910,LEVEL 6,TYPE 12,TYPE 12,4.4,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,
TERRACE,I18-3642,LEVEL 6,INDET,ND_A,1,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
TERRACE,H19-3939,LEVEL 6,TYPE 12,TYPE 12,1.5,YES,NO,NO,NO,NO,NO,YES,NO,YES,Medium,Outcrop,NO,
TERRACE,I18-4350,LEVEL 6,TYPE 2,TYPE 2,4,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,YES,SP?
TERRACE,I18-4334,LEVEL 6,TYPE 11,TYPE 11A,5.1,YES,NO,NO,NO,NO,YES,YES,YES,YES,Medium,Outcrop,,
TERRACE,H18-4071,LEVEL 6,INDET,ND_A,1.8,YES,NO,NO,NO,NO,NO,YES,YES,NO,,,,
