Sample_ID,pXRF_ID,Formation/Type,Application,Method,ElapsedTime,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P2O5,P2O5 Err,S,S Err,Cl,Cl Err,K2O,K2O Err,CaO,CaO Err,TiO2,TiO2 Err,V,V Err,Cr,Cr Err,MnO,MnO Err,Fe2O3,Fe2O3 Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
RM_ID12.3,88,CPT,GeoChem,DualMining,180,< LOD,0.7211,< LOD,0.1754,100,0.6813,0.0262,0.0101,0.0477,0.0078,0.0199,0.0146,0.0511,0.0053,0.0066,0.0045,0.0092,0.0037,0,0,< LOD,0.0017,< LOD,0.0052,0.1048,0.0049,< LOD,0.0015,< LOD,0.0006,0.0009,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0003,< LOD,0.0003,0.0009,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0019,0,0,< LOD,0.0132,< LOD,0.0178,< LOD,0.0062,< LOD,0.002,< LOD,0.0092,< LOD,0.0041,< LOD,0.0015,< LOD,0.0006,< LOD,0.003,< LOD,0.0005,< LOD,0.0011,< LOD,0.0005,< LOD,0.0018,< LOD,0.0007,Passed
RM_ID12.3,89,CPT,GeoChem,DualMining,180,0.8618,0.6967,< LOD,0.161,91.4961,0.6089,0.0181,0.0105,0.0094,0.0073,0.0333,0.0156,0.0601,0.0052,< LOD,0.0045,0.0125,0.0036,0.0013,0.0003,< LOD,0.0017,< LOD,0.0048,0.0897,0.0046,< LOD,0.0014,< LOD,0.0007,0.0013,0.0005,< LOD,0.0001,< LOD,0.0005,< LOD,0.0002,< LOD,0.0001,< LOD,0.0004,< LOD,0.0003,0.0011,0.0005,0,0,< LOD,0.0005,< LOD,0.0006,0,0,< LOD,0.0004,< LOD,0.0038,0,0,< LOD,0.0148,< LOD,0.0134,< LOD,0.0068,< LOD,0.0019,< LOD,0.0049,< LOD,0.0042,< LOD,0.0013,< LOD,0.0006,< LOD,0.003,< LOD,0.0004,< LOD,0.0011,< LOD,0.0014,< LOD,0.0018,< LOD,0.0016,Passed
LE1_ID06.1,90,CPT,GeoChem,DualMining,180,0.774,0.7256,0.3216,0.1768,96.5212,0.6417,0.0271,0.0114,0.019,0.0077,0.0241,0.0156,0.0766,0.0057,0.0062,0.0047,0.0134,0.0037,0.0005,0.0001,< LOD,0.0017,< LOD,0.0049,0.166,0.006,< LOD,0.0016,< LOD,0.0007,0.0009,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,0.0004,0.0003,< LOD,0.0004,0,0,< LOD,0.0003,0,0,0,0,< LOD,0.0001,< LOD,0.0028,0,0,< LOD,0.0136,< LOD,0.0129,< LOD,0.0066,< LOD,0.002,< LOD,0.0091,< LOD,0.0043,< LOD,0.0014,< LOD,0.0006,< LOD,0.003,< LOD,0.0004,< LOD,0.0011,< LOD,0.001,< LOD,0.0018,< LOD,0.0011,Passed
RT251,91,CPT,GeoChem,DualMining,180,1.2764,0.7156,< LOD,0.1604,92.448,0.615,0.02,0.0106,< LOD,0.0072,0.0269,0.0158,0.0546,0.0051,< LOD,0.0042,0.0081,0.0036,0.0016,0.0003,< LOD,0.0017,< LOD,0.0049,0.0918,0.0046,< LOD,0.0014,< LOD,0.0007,0.0006,0.0005,< LOD,0.0001,< LOD,0.0004,< LOD,0.0002,< LOD,0,< LOD,0.0005,< LOD,0.0003,< LOD,0.0005,0,0,< LOD,0.0004,< LOD,0.0006,0,0,< LOD,0.0003,< LOD,0.0036,0,0,< LOD,0.0142,< LOD,0.0187,< LOD,0.0069,< LOD,0.0019,< LOD,0.0052,< LOD,0.0042,< LOD,0.0014,< LOD,0.0006,< LOD,0.003,< LOD,0.0004,< LOD,0.0011,< LOD,0.0014,< LOD,0.0018,< LOD,0.0015,Passed
RT251,92,CPT,GeoChem,DualMining,180,1.1324,0.6427,< LOD,0.137,72.0023,0.5062,0.0231,0.0113,< LOD,0.0075,0.02,0.0163,0.0521,0.0047,< LOD,0.0044,0.0168,0.0036,0.0067,0.0009,< LOD,0.0018,< LOD,0.0042,0.0776,0.0044,< LOD,0.0013,< LOD,0.0009,0.0011,0.0005,< LOD,0.0003,< LOD,0.0029,< LOD,0.0002,< LOD,0.0005,0.0007,0.0006,< LOD,0.0002,< LOD,0.001,< LOD,0.0004,< LOD,0.0009,< LOD,0.0006,0,0,< LOD,0.0016,< LOD,0.007,< LOD,0.003,< LOD,0.0185,< LOD,0.0155,< LOD,0.0077,< LOD,0.002,< LOD,0.0047,< LOD,0.0043,< LOD,0.0012,< LOD,0.0005,< LOD,0.003,< LOD,0.0003,< LOD,0.0011,< LOD,0.003,< LOD,0.0019,< LOD,0.0031,Passed
RT231,93,CPT,GeoChem,DualMining,180,0.9389,0.6966,< LOD,0.1649,94.4999,0.6277,0.0325,0.0117,0.0163,0.0076,0.0382,0.0154,0.0458,0.0051,0.0347,0.005,0.0095,0.0036,0.0004,0.0002,< LOD,0.0017,< LOD,0.0048,0.078,0.0043,< LOD,0.0014,< LOD,0.0007,0.0009,0.0005,< LOD,0.0001,< LOD,0.0001,< LOD,0.0002,0,0,< LOD,0.0005,< LOD,0.0003,< LOD,0.0004,0,0,0.0006,0.0004,0,0,0,0,< LOD,0.0002,< LOD,0.0033,0,0,< LOD,0.0142,< LOD,0.0189,< LOD,0.0067,< LOD,0.0019,< LOD,0.0052,< LOD,0.0042,< LOD,0.0013,0.0006,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.001,< LOD,0.0012,< LOD,0.0018,< LOD,0.0013,Passed
RT231,94,CPT,GeoChem,DualMining,180,1.1123,0.7545,0.2673,0.1806,99.0429,0.6599,0.0438,0.0124,0.0275,0.0079,0.063,0.0159,0.0611,0.0055,0.0873,0.0058,0.013,0.0038,0.0001,0,< LOD,0.0017,< LOD,0.0051,0.0882,0.0046,< LOD,0.0015,< LOD,0.0007,< LOD,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,< LOD,0.0003,< LOD,0.0003,0,0,< LOD,0.0003,0,0,0,0,0,0,< LOD,0.0023,0,0,< LOD,0.0108,< LOD,0.0126,< LOD,0.0066,< LOD,0.002,< LOD,0.0099,< LOD,0.0042,< LOD,0.0014,< LOD,0.0006,< LOD,0.003,< LOD,0.0005,< LOD,0.0011,< LOD,0.0007,< LOD,0.0018,< LOD,0.0008,Passed
RT252,95,CPT,GeoChem,DualMining,180,1.2002,0.7275,< LOD,0.1691,93.3513,0.6208,0.0311,0.0116,< LOD,0.0076,0.0708,0.0167,0.0689,0.0055,0.0458,0.0054,0.011,0.0037,0.0014,0.0002,< LOD,0.0017,< LOD,0.0048,0.0891,0.0046,< LOD,0.0014,< LOD,0.0007,0.0011,0.0005,< LOD,0.0001,< LOD,0.0002,< LOD,0.0002,< LOD,0,< LOD,0.0004,< LOD,0.0003,< LOD,0.0005,0,0,< LOD,0.0004,< LOD,0.0006,0,0,< LOD,0.0003,< LOD,0.0034,0,0,< LOD,0.0112,< LOD,0.0178,< LOD,0.0068,< LOD,0.0019,< LOD,0.0053,< LOD,0.0043,< LOD,0.0014,< LOD,0.0006,< LOD,0.0031,< LOD,0.0004,< LOD,0.0011,< LOD,0.0013,< LOD,0.0018,< LOD,0.0013,Passed
RT247,96,CPT,GeoChem,DualMining,180,1.0103,0.757,0.81,0.1892,97.5846,0.6492,0.0325,0.0121,0.0189,0.0078,0.0651,0.0162,0.0594,0.0055,< LOD,0.0046,0.0106,0.0037,0.0003,0.0001,< LOD,0.0017,< LOD,0.0047,0.1088,0.0049,< LOD,0.0015,< LOD,0.0007,0.0008,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,< LOD,0.0003,< LOD,0.0004,0,0,0.0005,0.0003,< LOD,0.0006,0,0,0,0,< LOD,0.0025,0,0,< LOD,0.0102,< LOD,0.012,< LOD,0.0067,< LOD,0.0018,< LOD,0.0052,< LOD,0.0041,< LOD,0.0013,< LOD,0.0006,< LOD,0.003,< LOD,0.0005,< LOD,0.0011,< LOD,0.0009,< LOD,0.0018,< LOD,0.0009,Passed
RT247,97,CPT,GeoChem,DualMining,183,< LOD,0.7836,2.9278,0.2239,100,0.6651,0.0507,0.013,0.0669,0.0084,0.1135,0.0158,0.142,0.0066,0.1022,0.0057,0.0271,0.0037,0,0,< LOD,0.0016,< LOD,0.0048,0.1063,0.0049,< LOD,0.0015,< LOD,0.0006,0.0008,0.0004,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0003,< LOD,0.0003,< LOD,0.0003,0,0,< LOD,0.0001,0,0,0,0,0,0,< LOD,0.0016,0,0,< LOD,0.0116,< LOD,0.0118,< LOD,0.0062,< LOD,0.0018,< LOD,0.009,< LOD,0.0041,< LOD,0.0014,0.0012,0.0006,< LOD,0.0029,< LOD,0.0006,< LOD,0.0011,< LOD,0.0004,< LOD,0.0018,< LOD,0.0004,Passed
RT222,98,CPT,GeoChem,DualMining,180,< LOD,0.7343,0.5853,0.1877,100,0.6866,0.0304,0.0109,0.0627,0.0079,0.023,0.0145,0.0612,0.0053,< LOD,0.0043,0.0121,0.0036,0,0,< LOD,0.0016,< LOD,0.0052,0.1223,0.0052,< LOD,0.0016,< LOD,0.0006,0.0009,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0003,< LOD,0.0003,0.0007,0.0003,0,0,< LOD,0.0001,0,0,0,0,0,0,< LOD,0.0016,0,0,< LOD,0.0128,< LOD,0.0123,< LOD,0.0059,< LOD,0.0019,< LOD,0.0053,< LOD,0.0042,< LOD,0.0014,0.0007,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0004,< LOD,0.0017,< LOD,0.0006,Passed
RT230,99,CPT,GeoChem,DualMining,180,< LOD,0.4764,< LOD,0.1737,100,0.6855,0.0297,0.0107,0.0474,0.0078,0.0396,0.0148,0.0478,0.0052,0.0366,0.0049,0.0107,0.0036,0,0,< LOD,0.0016,< LOD,0.0054,0.0943,0.0047,< LOD,0.0015,< LOD,0.0007,0.0008,0.0004,< LOD,0.0001,0,0,< LOD,0.0003,0,0,0.0004,0.0003,< LOD,0.0003,< LOD,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0018,0,0,< LOD,0.0131,< LOD,0.0178,< LOD,0.0061,< LOD,0.0019,< LOD,0.0092,< LOD,0.0043,< LOD,0.0014,0.0008,0.0006,< LOD,0.003,< LOD,0.0005,< LOD,0.0011,< LOD,0.0005,< LOD,0.0018,< LOD,0.0007,Passed
RT230,100,CPT,GeoChem,DualMining,189,1.2775,0.642,< LOD,0.1363,78.0592,0.5118,0.0215,0.0108,< LOD,0.0072,0.0238,0.0154,0.0419,0.0044,0.0319,0.0047,0.0155,0.0035,0.0054,0.0007,< LOD,0.0017,< LOD,0.0045,0.18,0.0062,< LOD,0.0015,< LOD,0.0008,0.001,0.0005,< LOD,0.0002,< LOD,0.0022,< LOD,0.0002,< LOD,0.0004,< LOD,0.0005,< LOD,0.0002,< LOD,0.0007,< LOD,0.0002,< LOD,0.0008,< LOD,0.0006,0,0,< LOD,0.0013,< LOD,0.0061,< LOD,0.0027,< LOD,0.0139,< LOD,0.0144,< LOD,0.0072,< LOD,0.002,< LOD,0.0083,< LOD,0.0042,< LOD,0.0013,< LOD,0.0005,< LOD,0.0031,< LOD,0.0004,< LOD,0.0011,< LOD,0.0026,< LOD,0.0019,< LOD,0.0027,Passed
RT215,101,CPT,GeoChem,DualMining,180,< LOD,0.4674,< LOD,0.1754,99.6322,0.6641,0.0293,0.0108,0.0489,0.0079,0.1407,0.0163,0.082,0.0057,0.0052,0.0045,0.0064,0.0036,< LOD,0,< LOD,0.0017,< LOD,0.0051,0.0975,0.0048,< LOD,0.0015,< LOD,0.0007,0.001,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,< LOD,0.0003,< LOD,0.0004,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0023,0,0,< LOD,0.0135,< LOD,0.0128,< LOD,0.0063,< LOD,0.002,< LOD,0.0053,< LOD,0.0042,< LOD,0.0014,< LOD,0.0006,< LOD,0.0031,< LOD,0.0005,< LOD,0.001,< LOD,0.0007,< LOD,0.0018,< LOD,0.0009,Passed
RT235,102,CPT,GeoChem,DualMining,180,1.6035,0.5999,< LOD,0.1234,59.5814,0.4472,0.0257,0.0105,< LOD,0.0075,< LOD,0.0165,0.032,0.004,< LOD,0.0042,0.0103,0.0035,0.0076,0.0013,< LOD,0.0019,< LOD,0.0041,0.082,0.0045,< LOD,0.0013,< LOD,0.001,0.0011,0.0006,< LOD,0.0003,< LOD,0.0043,< LOD,0.0001,< LOD,0.0007,< LOD,0.0006,< LOD,0.0001,< LOD,0.001,< LOD,0.0008,< LOD,0.0012,< LOD,0.0006,< LOD,0.0013,< LOD,0.0023,< LOD,0.0088,< LOD,0.0069,< LOD,0.0166,< LOD,0.0165,< LOD,0.008,< LOD,0.0019,< LOD,0.0043,< LOD,0.0042,< LOD,0.0011,< LOD,0.0005,< LOD,0.003,< LOD,0.0002,< LOD,0.0011,< LOD,0.0039,< LOD,0.0019,< LOD,0.004,Passed
RT235,103,CPT,GeoChem,DualMining,180,0.788,0.761,< LOD,0.1745,100,0.6796,0.0551,0.0129,0.0181,0.0079,0.0335,0.0158,0.0387,0.0053,0.0992,0.006,0.0056,0.0037,0,0,< LOD,0.0017,< LOD,0.005,0.1293,0.0053,< LOD,0.0015,< LOD,0.0006,0.0011,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,0.0005,0.0003,< LOD,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0018,0,0,< LOD,0.0099,< LOD,0.0115,< LOD,0.0065,< LOD,0.002,< LOD,0.0055,< LOD,0.0042,< LOD,0.0014,< LOD,0.0006,< LOD,0.003,< LOD,0.0006,< LOD,0.001,< LOD,0.0005,< LOD,0.0018,< LOD,0.0007,Passed
RT205,104,CPT,GeoChem,DualMining,180,1.2396,0.7346,< LOD,0.1564,89.5761,0.5982,0.0204,0.0109,< LOD,0.0072,0.0278,0.0159,0.0614,0.0052,< LOD,0.0043,0.0176,0.0037,0.0023,0.0004,< LOD,0.0017,< LOD,0.0046,0.0967,0.0047,< LOD,0.0014,< LOD,0.0007,0.0011,0.0005,< LOD,0.0002,< LOD,0.0006,< LOD,0.0002,< LOD,0.0001,0.0006,0.0004,< LOD,0.0003,< LOD,0.0005,0,0,0.0007,0.0005,< LOD,0.0006,0,0,< LOD,0.0005,< LOD,0.004,0,0,< LOD,0.0116,< LOD,0.0126,< LOD,0.0069,< LOD,0.0019,< LOD,0.0051,< LOD,0.0043,< LOD,0.0013,0.0006,0.0006,< LOD,0.0029,< LOD,0.0004,< LOD,0.001,< LOD,0.0016,< LOD,0.0018,< LOD,0.0017,Passed
RT205,105,CPT,GeoChem,DualMining,180,< LOD,0.7392,< LOD,0.1742,97.6967,0.6497,0.0284,0.0117,0.0575,0.0081,0.0755,0.0148,0.1054,0.0061,0.0471,0.005,0.0165,0.0037,< LOD,0.0001,< LOD,0.0017,< LOD,0.0049,0.1156,0.0051,< LOD,0.0015,< LOD,0.0007,0.001,0.0005,< LOD,0.0001,0,0,< LOD,0.0002,0,0,0.001,0.0004,< LOD,0.0003,< LOD,0.0004,0,0,< LOD,0.0003,0,0,0,0,0,0,< LOD,0.0026,0,0,< LOD,0.014,< LOD,0.013,< LOD,0.0063,< LOD,0.0018,< LOD,0.005,< LOD,0.0042,< LOD,0.0013,0.0008,0.0006,< LOD,0.0029,< LOD,0.0004,< LOD,0.0011,< LOD,0.0009,< LOD,0.0017,< LOD,0.0009,Passed
RT224,106,CPT,GeoChem,DualMining,180,< LOD,0.4882,0.5834,0.1925,100,0.7073,0.0297,0.0113,0.0635,0.0081,0.0802,0.0153,0.1254,0.0064,0.0224,0.0047,0.0178,0.0037,0,0,< LOD,0.0016,< LOD,0.0053,0.1334,0.0055,< LOD,0.0016,< LOD,0.0006,0.001,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0003,< LOD,0.0003,< LOD,0.0002,0,0,0.0001,0.0001,0,0,0,0,0,0,< LOD,0.0012,0,0,< LOD,0.0101,< LOD,0.0122,< LOD,0.0059,< LOD,0.0019,< LOD,0.0092,< LOD,0.0042,< LOD,0.0014,0.0008,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0003,< LOD,0.0018,< LOD,0.0004,Passed
RT209,107,CPT,GeoChem,DualMining,180,< LOD,0.7457,0.4311,0.1854,100,0.6741,0.0481,0.0126,0.0206,0.0079,0.0447,0.0157,0.053,0.0055,0.0478,0.0053,0.0069,0.0037,0,0,< LOD,0.0017,< LOD,0.005,0.1229,0.0052,< LOD,0.0015,< LOD,0.0007,0.0012,0.0004,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,< LOD,0.0003,< LOD,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.002,0,0,< LOD,0.0105,< LOD,0.0121,< LOD,0.0065,< LOD,0.0019,< LOD,0.0053,< LOD,0.0041,< LOD,0.0014,0.0007,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0006,< LOD,0.0018,< LOD,0.0008,Passed
RT201,108,CPT,GeoChem,DualMining,180,1.0438,0.751,< LOD,0.1701,98.5258,0.6556,0.0289,0.0109,0.01,0.0074,0.0317,0.0158,0.0448,0.0051,< LOD,0.0042,0.0081,0.0037,0.0002,0,< LOD,0.0017,< LOD,0.005,0.0857,0.0045,< LOD,0.0014,< LOD,0.0007,0.0008,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0005,< LOD,0.0003,0.0008,0.0004,0,0,< LOD,0.0003,< LOD,0.0006,0,0,0,0,< LOD,0.0024,0,0,< LOD,0.0129,< LOD,0.0173,< LOD,0.0067,< LOD,0.0019,< LOD,0.0053,< LOD,0.0042,< LOD,0.0014,0.0007,0.0006,< LOD,0.0031,< LOD,0.0005,< LOD,0.0011,< LOD,0.0008,< LOD,0.0018,< LOD,0.001,Passed
RT201,109,CPT,GeoChem,DualMining,180,< LOD,0.7286,< LOD,0.1667,95.5488,0.6346,0.0183,0.0106,0.0191,0.0075,0.0293,0.0156,0.0455,0.005,< LOD,0.0042,0.0103,0.0036,0.0007,0.0001,< LOD,0.0017,< LOD,0.0048,0.0844,0.0045,< LOD,0.0014,< LOD,0.0007,0.0011,0.0005,< LOD,0.0001,0,0,< LOD,0.0002,0,0,< LOD,0.0004,< LOD,0.0003,0.0008,0.0004,0,0,< LOD,0.0004,< LOD,0.0006,0,0,< LOD,0.0002,< LOD,0.003,0,0,< LOD,0.0141,< LOD,0.0128,< LOD,0.0066,< LOD,0.002,< LOD,0.0054,< LOD,0.0042,< LOD,0.0014,< LOD,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0011,< LOD,0.0018,< LOD,0.0012,Passed
RT204,110,CPT,GeoChem,DualMining,180,< LOD,0.7287,< LOD,0.1767,100,0.6915,0.0247,0.0102,0.0692,0.0079,0.0494,0.0145,0.0436,0.0049,0.0336,0.0047,0.009,0.0036,0,0,< LOD,0.0016,< LOD,0.0054,0.1081,0.005,< LOD,0.0015,< LOD,0.0007,0.0012,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0004,< LOD,0.0003,< LOD,0.0003,0,0,0.0002,0.0001,0,0,0,0,0,0,< LOD,0.0016,0,0,< LOD,0.013,< LOD,0.0125,< LOD,0.0058,< LOD,0.0019,< LOD,0.0053,< LOD,0.0041,< LOD,0.0014,< LOD,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0004,< LOD,0.0017,< LOD,0.0006,Passed
RT214,111,CPT,GeoChem,DualMining,180,< LOD,0.4731,< LOD,0.1782,100,0.6855,0.0285,0.0106,0.0466,0.0078,0.0227,0.0149,0.047,0.0052,< LOD,0.0043,0.0054,0.0036,0,0,< LOD,0.0016,< LOD,0.0052,0.0847,0.0045,< LOD,0.0014,< LOD,0.0007,0.001,0.0004,< LOD,0.0001,0,0,< LOD,0.0003,0,0,< LOD,0.0003,< LOD,0.0003,< LOD,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0017,0,0,< LOD,0.0128,< LOD,0.0123,< LOD,0.0061,< LOD,0.0018,< LOD,0.0053,< LOD,0.0041,< LOD,0.0014,< LOD,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0005,< LOD,0.0017,< LOD,0.0006,Passed
SP3_CSV,1,LJW,GeoChem,DualMining,180,< LOD,0.8435,0.6228,0.192,97.7209,0.6559,0.0851,0.0157,0.1494,0.0102,0.2221,0.0177,0.187,0.0079,1.3365,0.0143,0.0364,0.0042,< LOD,0.0001,< LOD,0.0017,< LOD,0.0056,1.0077,0.0141,< LOD,0.0027,< LOD,0.0007,0.001,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,0.0011,0.0003,< LOD,0.0003,0.0014,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0023,0,0,< LOD,0.0137,< LOD,0.0133,< LOD,0.0063,< LOD,0.0019,< LOD,0.0054,< LOD,0.0042,< LOD,0.0014,< LOD,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.001,< LOD,0.0007,< LOD,0.0017,< LOD,0.0007,Passed
SP3_CSV,2,LJW,GeoChem,DualMining,180,1.8673,0.9297,0.8199,0.2042,100,0.6919,0.1081,0.017,0.1654,0.0104,0.3399,0.0196,0.243,0.0087,2.0396,0.0173,0.0603,0.0045,0,0,< LOD,0.0017,< LOD,0.0055,0.3665,0.0087,< LOD,0.0019,< LOD,0.0007,0.0014,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,0.001,0.0003,< LOD,0.0004,0.0012,0.0003,0,0,< LOD,0.0001,0,0,0,0,0,0,< LOD,0.0013,0,0,< LOD,0.0119,< LOD,0.0172,< LOD,0.0064,< LOD,0.002,< LOD,0.0055,< LOD,0.0042,< LOD,0.0014,0.0007,0.0006,< LOD,0.003,< LOD,0.0006,< LOD,0.001,< LOD,0.0002,< LOD,0.0018,< LOD,0.0001,Passed
SP6_CSV,3,LJW,GeoChem,DualMining,180,2.8028,0.9884,< LOD,0.1683,59.3977,0.4583,0.1379,0.0194,0.2433,0.0161,11.7761,0.0723,0.0989,0.0063,1.6905,0.017,0.0358,0.0043,0.0035,0.0014,< LOD,0.0022,< LOD,0.0046,0.3516,0.0089,< LOD,0.0019,< LOD,0.001,0.0017,0.0007,< LOD,0.0004,0.0065,0.0036,< LOD,0.0003,0.0013,0.0008,0.0167,0.0008,< LOD,0.0003,< LOD,0.0012,< LOD,0.0009,< LOD,0.0013,0,0,0.0019,0.0014,< LOD,0.0025,< LOD,0.0098,< LOD,0.0078,< LOD,0.0187,< LOD,0.0268,< LOD,0.0093,< LOD,0.0023,< LOD,0.0048,< LOD,0.0047,< LOD,0.0013,0.0007,0.0006,< LOD,0.0034,< LOD,0.0005,< LOD,0.0012,< LOD,0.0041,< LOD,0.0021,< LOD,0.0029,Passed
SP7_CSV,4,LJW,GeoChem,DualMining,180,< LOD,0.7819,0.6757,0.1864,97.089,0.647,0.0682,0.0135,0.0187,0.0077,0.0935,0.0154,0.1769,0.0074,0.3795,0.0086,0.0424,0.0041,0.0001,0.0001,< LOD,0.0017,< LOD,0.0049,0.3138,0.008,< LOD,0.0018,< LOD,0.0007,0.0011,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,0.0015,0.0004,0.0004,0.0003,0.0011,0.0004,0,0,0.0004,0.0003,0,0,0,0,0,0,< LOD,0.0025,0,0,< LOD,0.0108,< LOD,0.0178,< LOD,0.0064,< LOD,0.0019,< LOD,0.0051,< LOD,0.0041,< LOD,0.0014,0.0009,0.0006,< LOD,0.0029,< LOD,0.0005,< LOD,0.0011,< LOD,0.0009,< LOD,0.0017,< LOD,0.0009,Passed
SP24_CSV,5,LJW,GeoChem,DualMining,180,1.2602,1.0293,< LOD,0.1746,61.2972,0.4695,0.1644,0.0202,0.4839,0.0189,14.7495,0.0807,0.0938,0.0063,2.1805,0.0191,0.0213,0.0041,< LOD,0.0013,< LOD,0.0022,< LOD,0.0049,0.4535,0.0101,< LOD,0.002,< LOD,0.0011,0.0016,0.0007,< LOD,0.0004,< LOD,0.0036,< LOD,0.0003,< LOD,0.0009,0.013,0.0008,< LOD,0.0004,< LOD,0.0012,< LOD,0.0008,0.0015,0.0013,0,0,0.002,0.0013,< LOD,0.0025,< LOD,0.01,< LOD,0.0079,< LOD,0.0246,< LOD,0.0285,< LOD,0.0092,< LOD,0.0022,< LOD,0.005,< LOD,0.0049,< LOD,0.0013,0.0009,0.0006,< LOD,0.0035,< LOD,0.0005,< LOD,0.0014,< LOD,0.0043,< LOD,0.0022,< LOD,0.003,Passed
SP27_CSV,6,LJW,GeoChem,DualMining,180,2.5278,0.8732,< LOD,0.1772,99.9762,0.6712,0.0554,0.0132,0.0132,0.0071,0.1688,0.0194,0.0319,0.0055,3.1537,0.0209,0.0092,0.0036,< LOD,0.0001,< LOD,0.0016,< LOD,0.0057,0.1559,0.006,< LOD,0.0016,< LOD,0.0007,0.0013,0.0005,< LOD,0.0001,0,0,< LOD,0.0003,0,0,0.0006,0.0003,< LOD,0.0003,0.0004,0.0003,0,0,< LOD,0.0002,0,0,0,0,0,0,< LOD,0.0018,0,0,< LOD,0.0133,< LOD,0.0132,< LOD,0.0056,< LOD,0.0022,< LOD,0.0049,< LOD,0.004,< LOD,0.0013,0.0009,0.0006,< LOD,0.0028,< LOD,0.0005,< LOD,0.001,< LOD,0.0004,< LOD,0.0017,< LOD,0.0003,Passed
SP28_ASP,7,LJW,GeoChem,DualMining,180,1.1829,0.7375,< LOD,0.1639,85.8988,0.5785,0.0487,0.0125,< LOD,0.0077,0.1146,0.0172,0.1425,0.0066,0.1879,0.0069,0.0388,0.004,0.003,0.0005,< LOD,0.0018,< LOD,0.0047,0.2556,0.0073,< LOD,0.0017,< LOD,0.0008,0.001,0.0005,< LOD,0.0002,< LOD,0.0009,< LOD,0.0002,< LOD,0.0002,0.0015,0.0005,< LOD,0.0003,0.001,0.0006,0,0,0.0017,0.0006,< LOD,0.0006,0,0,< LOD,0.0008,< LOD,0.0047,< LOD,0.0006,< LOD,0.0124,< LOD,0.0192,< LOD,0.0071,< LOD,0.002,< LOD,0.0052,< LOD,0.0043,< LOD,0.0013,< LOD,0.0006,< LOD,0.003,< LOD,0.0004,< LOD,0.0011,< LOD,0.0019,< LOD,0.0018,< LOD,0.002,Passed
