Site,Level,Area,LOT,UNIT,ID,RawMaterial,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes
VB,,T,LOT-236,I18,2422,Chert,,Blank,,,,0%,,,Plain,No,No,Divergent,Lenticular,Hinge,Straight,2,Unidirectional,2.58,13.32,4.6,9.91,12.94,17.15,2.14,4.38,74.8,0.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2496,Chert,,Blank,,,,0%,,,Linear,No,No,Divergent,Triangular,Feather,Straight,3,Unidirectional,2.07,11.36,6.34,7.16,11.24,21.07,1.54,6.44,68.2,0.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2550,Chert,,Blank,,,,1-30%,Distal,Indeterminate,Plain,No,No,Parallel,Irregular,Step,Straight,2,Unidirectional,11.5,40.39,30.18,39.93,36.12,16.4,5.87,15.86,80.6,9.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2028,Chert,,Blank,,,,0%,,,Linear,No,No,Parallel,Triangular,Hinge,Irregular,4,Bidirectional,8.82,19.51,14.32,20.3,10.31,19.61,1.9,6.1,0,2.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2412,Quartz,Medium,Core,,,,0%,,,,No,No,,,,,0,,24.29,25.68,27.14,23.79,21.41,17.15,23.96,28.08,67,12.2,SinglePlat,Irregular,One,Plain,RandomRemoval,Other,RandomRemoval,Crest,0%,2,Unidirectional,Parallel,18.5,13.01,9.21,9.92,7.63,90.7,Flakes,,0,,,,,0,,,,,0,,,,,0,,,,NoReason,None,,,,0,
VB,,T,LOT-236,I18,2262,Quartz,Coarse,Blank,,,,0%,,,Plain,No,No,Divergent,Irregular,Feather,Straight,1,Unidirectional,12.4,38.49,25.07,29.04,37.95,32.47,7.79,22.69,120.7,19.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-236,I18,2499,Chert,,Blank,,,,0%,,,Plain,No,No,Dejete,Irregular,Hinge,Curved,2,Unidirectional,3.97,20.31,9.78,14.2,19.99,17.41,2.7,8.11,90.4,1.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2583,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Triangular,Feather,Straight,2,Unidirectional,3.26,15.77,9.49,15.78,9.04,23.8,3.45,10.43,79.5,1.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-236,I18,2494,Chert,,Blank,,,,0%,,,Crushed,No,No,Irregular,Lenticular,Feather,Straight,2,Unidirectional,4.09,20.35,15.91,20.13,11.53,22.21,2.49,6.29,0,1.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2497,Chert,,Blank,,,,0%,,,Plain,No,No,Convergent,Triangular,Feather,Curved,2,Unidirectional,3.68,12.16,6.94,12.14,0.75,17.14,2.67,5.02,83.2,0.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2593,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Hinge,Straight,2,Unidirectional,9.5,13,11.53,10.95,8.09,19.65,9.64,11.63,111.7,3.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2627,Chert,,Blank,,,,0%,,,Plain,No,No,Parallel,Triangular,Feather,Straight,3,Unidirectional,4.37,18.65,13.69,15.7,12.8,33.66,5.28,13.31,71.7,2.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2576,Quartz,Coarse,Blank,,,,0%,,,Crushed,No,No,Irregular,Irregular,Hinge,Straight,3,Unidirectional,12.74,27.5,25.53,26.61,8.84,25.02,10.99,22.67,112.5,11.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2558,Quartz,Medium,RetouchedPiece,,Blank,,0%,,,Plain,No,No,Convergent,Irregular,Hinge,Irregular,2,Unidirectional,8.43,18.79,17.84,16.59,8.89,19.1,7.51,13.98,92.1,3.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Notch,0,
VB,,T,LOT-236,I18,2446,Quartz,Coarse,Blank,,,,0%,,,Plain,No,No,Parallel,Lenticular,Hinge,Straight,2,Unidirectional,6.85,12.63,12.63,11.43,10.87,25.37,8.16,12.87,72,2.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-236,I18,2065,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Pointed,Straight,2,Bidirectional,8.87,21.57,15.56,21.49,6.62,27.4,7.73,16.46,118.3,5.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2338,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Circular,Irregular,Hinge,Straight,2,Unidirectional,7.97,27.57,22.86,27.14,24.53,24.83,7.97,20.69,115.4,7.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2527,Quartz,Fine,Blank,,,,0%,,,Crushed,No,No,Parallel,Irregular,Step,Straight,1,Unidirectional,4.86,9.37,5.08,8.73,5.6,19.31,3.16,5,0,1.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-236,I18,2443,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Hinge,Irregular,1,Unidirectional,9.42,20.34,17.5,20.96,15.96,18.17,9.06,16.33,96.2,4.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-236,I18,2625,Chert,,Blank,,,,1-30%,Distal,Indeterminate,Plain,No,No,Convergent,Triangular,Feather,Straight,3,Other,11.59,21.97,15.37,19.34,13.66,33.33,9.64,17.43,0,8.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-236,I18,2490,Chert,,Blank,,,,0%,,,Plain,No,No,Divergent,Triangular,Step,Straight,2,Unidirectional,2.83,10.43,4.79,8.92,10.4,17.94,2.79,6.66,81.8,0.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-236,I18,2169,Quartz,Medium,Core,,,,0%,,,,No,No,,,,,0,,20.66,26.78,26.6,25.11,20.9,17.84,21.58,26.79,63.1,11.6,SinglePrismatic,Circular,Three,Plain,Crest,FlakingSurface,FlakingSurface,RandomRemoval,0%,2,Unidirectional,Parallel,17.66,8.36,8.21,8.13,5.06,61,Bladelets,,0,,,,0%,2,Unidirectional,Parallel,Mixed,0%,3,Unidirectional,Parallel,Bladelets,,0,,,,NaturalImperfection,Concretion,,,,0,
VB,,T,LOT-181,I18,2039,Chalcedony,,Blank,,,,0%,,,Dihedral,No,No,Parallel,Triangular,Feather,Irregular,8,Bidirectional,7.13,15.46,14.4,15.68,8.06,24.99,6.48,12.71,83.9,3.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,1857,Chert,,Blank,,,,0%,,,Crushed,No,No,Irregular,Lenticular,Feather,Straight,1,Unidirectional,2.29,21.74,14.32,20.78,16.38,22.86,4.54,14.22,57.4,1.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2055,Chert,,Blank,,,,0%,,,Faceted,No,No,Convergent,Trapezoidal,Hinge,Straight,3,Unidirectional,3.76,8.54,8.54,8.12,4.53,17.62,3.83,7.94,106,0.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2291,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,YesComplete,No,Parallel,Lenticular,Feather,Curved,4,Unidirectional,7.45,25.38,22.2,23.27,17.71,29.48,9.57,22.3,0,5.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Endscraper,0,
VB,,T,LOT-181,I18,2040,Chalcedony,,Blank,,,,0%,,,Plain,No,No,Parallel,Irregular,Feather,Irregular,4,Unidirectional,5.13,13.15,8.91,12.55,13.61,20.06,3.46,6.92,98.9,1.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2631,Chert,,Blank,,,,1-30%,Mesial,Indeterminate,Winged,No,Yes,Circular,Lenticular,Feather,Curved,1,Unidirectional,6.6,23.44,18.79,23.18,6.48,19.43,7.99,19.32,94.4,3.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,,0,
VB,,T,LOT-181,I18,2629,Chert,,Blank,,,,0%,,,Crushed,No,No,Parallel,Trapezoidal,Feather,Straight,3,Unidirectional,2.78,10.04,7.58,8.72,8.58,24.76,2.63,7.6,98.1,0.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2072,Chert,,Blank,,,,0%,,,Plain,No,No,Convergent,Triangular,Feather,Straight,4,Unidirectional,6.28,17.4,11.74,17.65,12.66,27.64,4.27,7.51,90.7,2.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-181,I18,2428,Quartz,Coarse,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Hinge,Irregular,1,Unidirectional,8.25,18.77,11.35,18.51,13.02,24.63,6.61,10.9,107.9,4.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-181,I18,2163,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,No,No,Parallel,Trapezoidal,Hinge,Straight,3,Unidirectional,4.44,14.65,11.37,13.49,9.78,28.41,4.11,11.45,91.8,2.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Endscraper,0,
VB,,T,LOT-181,I18,2151,Chert,,Core,,,,0%,,,,No,No,,,,,0,,10.78,24.43,22.53,24.48,15.95,32.71,10.77,21.62,95.2,11.3,TwoSinglePlat,Irregular,One,Plain,Crest,Other,RandomRemoval,RandomRemoval,0%,2,Unidirectional,Indeterminate,33.12,17.74,10.98,19.06,6.03,62,Flakes,,0,,,,,0,,,,,0,,,,,0,,,,AngleLoss,None,,,,0,
VB,,T,LOT-181,I18,2531,Quartz,Fine,Blank,,,,0%,,,Crushed,No,No,Irregular,Irregular,Hinge,Straight,3,Unidirectional,4.73,12.52,10.19,12.62,12.89,15.24,4.95,11.1,79.7,1.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,1868,Quartz,Fine,Blank,,,,0%,,,Crushed,No,No,Convergent,Trapezoidal,Hinge,Straight,2,Unidirectional,8.71,16.34,11.24,15.05,6.04,21.55,9.66,10.99,107.1,3.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2327,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Trapezoidal,Hinge,Irregular,5,Unidirectional,4.32,11.09,7.58,9.27,4.93,34.86,4.35,7.83,75.8,2.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2064,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Convergent,Irregular,Hinge,Curved,3,Unidirectional,7.94,19.27,15.63,19.38,10.86,28.67,5.84,9.44,112.8,4.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2062,Quartz,Fine,Core,,,,31-60%,,Cobble,,YesComplete,No,,,,,0,,20.66,18.92,18.85,16.41,12.75,17.8,24.09,17.62,0,9,SinglePlat,Irregular,One,Cortical,Crest,Crushing,Crushing,Crushing,0%,2,Unidirectional,Parallel,22.28,11.76,8.61,11.47,5.25,61,Flakes,,0,,,,,0,,,,,0,,,,,0,,,,AngleLoss,None,,,,0,
VB,,T,LOT-181,I18,2156,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,YesComplete,No,Irregular,Irregular,Hinge,Straight,5,Unidirectional,4.74,19.33,9.33,14.66,9.55,24.14,3.56,9.19,0,2.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,Burin on truncation,0,
VB,,T,LOT-181,I18,2314,Chert,,Blank,,,,0%,,,Plain,No,Yes,Divergent,Triangular,Feather,Curved,3,Unidirectional,2.92,14.87,8.04,12.2,14.19,31.27,2.51,6.6,70.6,1.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2355,Chert,,Blank,,,,0%,,,Plain,No,No,Divergent,Irregular,Feather,Irregular,3,Unidirectional,9.88,39.23,13.63,33.59,31.81,41.81,9.14,11.98,88.6,21.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2092,Quartz,Medium,Blank,,,,0%,,,Crushed,No,No,Irregular,Triangular,Hinge,Curved,4,Unidirectional,10.05,18.16,8.41,15.69,10.87,35.96,6.06,8.07,100.5,5.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2096,Quartz,Fine,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Parallel,Irregular,Hinge,Straight,2,Unidirectional,7.93,11.49,5.93,11.07,7.31,28.86,3.36,5.8,107.1,3.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Denticulate,0,
VB,,T,LOT-181,I18,2292,Quartz,Medium,Blank,,,,0%,,,Crushed,No,No,Parallel,Triangular,Hinge,Straight,1,Unidirectional,7.08,9.24,8.2,8.5,8.91,19.85,7.92,8.06,98.7,1.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2046,Quartz,Fine,Blank,,,,0%,,,Crushed,No,No,Irregular,Triangular,Step,Straight,2,Unidirectional,3.11,12.13,8.44,12.33,8.75,20.93,3.03,7.42,0,1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2099,Chert,,RetouchedPiece,,Blank,,1-30%,RightLateral,Indeterminate,Plain,No,No,Irregular,Triangular,Hinge,Curved,1,Unidirectional,10.04,29.82,29.82,25.26,13.77,29.78,8.24,19.38,64.8,7.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Notch,0,
VB,,T,LOT-181,I18,2354,Chert,,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Divergent,Trapezoidal,Feather,Curved,4,Unidirectional,8.27,23.87,12.26,20.46,23.28,22.28,4.67,9.37,0,4.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Splintered piece,0,
VB,,T,LOT-181,I18,2061,Chert,,Blank,,,,0%,,,Plain,No,No,Convergent,Triangular,Hinge,Straight,3,Unidirectional,4.99,13.51,13.51,12.77,9.95,20.55,3.2,9.62,56.1,1.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2029,Chert,,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Circular,Irregular,Hinge,Straight,4,Bidirectional,9.98,25.15,21.04,24.89,18.25,22.91,7.59,15.83,0,6.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Splintered piece,0,
VB,,T,LOT-181,I18,2051,Chert,,Blank,,,,0%,,,Plain,No,No,Parallel,Irregular,Hinge,Curved,2,Unidirectional,5.72,17.57,13.29,16.34,14.73,18.36,4.52,13.79,120.7,2.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,,0,
VB,,T,LOT-181,I18,2059,Chert,,RetouchedPiece,,Blank,,1-30%,Distal,Indeterminate,Crushed,No,No,Parallel,Lenticular,Step,Curved,2,Unidirectional,5.86,25.67,20.02,25.88,22.12,30.98,5.88,19.15,74.9,6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,Burin on truncation,0,
VB,,T,LOT-181,I18,2339,Greywacke,,Blank,,,,0%,,,Plain,No,Yes,Irregular,Triangular,Step,Straight,5,Centripetal,17.55,39.24,24.73,35.03,31.88,43.19,12.92,20.52,0,40.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Patinated,,No,,0,
VB,,T,LOT-181,I18,2047,Quartz,Medium,Blank,,,,0%,,,Crushed,No,No,Convergent,Irregular,Hinge,Curved,2,Unidirectional,10.29,14.72,10.65,14.64,6.48,27.23,3.68,9.31,0,4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2333,Chert,,Blank,,,,1-30%,RightLateral,Indeterminate,Plain,No,No,Dejete,Irregular,Hinge,Straight,2,Unidirectional,5.15,19.76,9.3,19.45,17.55,15.76,2.16,4.51,58.8,1.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2066,Quartz,Fine,Blank,,,,31-60%,RightLateral,Cobble,Crushed,No,No,Parallel,Irregular,Hinge,Straight,1,Unidirectional,9.23,12.45,10.29,12.47,5.84,26.79,3.19,9.44,0,4.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,Esquirolada
VB,,T,LOT-181,I18,2247,Chert,,Blank,,,,31-60%,Proximal,Indeterminate,Plain,No,No,Divergent,Triangular,Overshoot,Straight,3,Unidirectional,6.8,19.05,12.12,11.51,15.03,43.38,2.57,4.14,100.1,4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-181,I18,2041,Chert,,Core,,,,31-60%,,Indeterminate,,No,No,,,,,0,,22.68,30.11,33.52,33.54,24.19,31.96,20.8,33.58,109.4,31.6,SinglePyramidal,Quadrangular,One,Faceted,Crushing,Cortical,Crest,RandomRemoval,0%,4,Unidirectional,Parallel,8.13,7.53,5.59,8.56,3.01,88.6,Mixed,,0,,,,,0,,,,,0,,,,,0,,,,NoReason,Concretion,,,,0,
VB,,T,LOT-316,H19,3761,Chert,,Blank,,,,61-99%,Proximal,Indeterminate,Plain,YesComplete,No,Irregular,Irregular,Step,Straight,3,Other,8.66,17.97,15.59,18.56,16.67,19.05,4.75,13.45,0,3.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-316,H19,3561,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Quadrangular,Hinge,Straight,3,Unidirectional,10.61,22.62,17.54,21.7,14.6,24.37,9.52,16,101.8,7.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3723,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Parallel,Irregular,Hinge,Irregular,1,Unidirectional,8.6,24.99,22.95,24.4,19.3,13.98,8.78,24.4,77.8,3.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3671,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Lenticular,Feather,Straight,1,Unidirectional,7.51,22.5,22.26,22.55,14.43,14.91,7.29,22.32,52,2.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3628,Chert,,Blank,,,,0%,,,Faceted,No,No,Divergent,Triangular,Feather,Curved,3,Unidirectional,6.54,19.98,14.64,20.24,9.83,15.74,6.01,12.83,73.6,2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3565,Quartz,Medium,CorePreparProd,CoreTablet,,,0%,,,Plain,No,No,Irregular,Triangular,Step,Straight,3,Other,11.17,28.71,22.48,28.57,21.12,25.76,10.76,22.72,86.6,11.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-316,H19,3786,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,No,No,Parallel,Triangular,Feather,Curved,3,Unidirectional,15.68,20.23,11.58,18.8,18.97,27.57,13.66,15.8,71.9,8.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Splintered piece,0,
VB,,T,LOT-316,H19,3813,Chert,,Blank,,,,0%,,,Dihedral,No,No,Convergent,Triangular,Pointed,Straight,2,Unidirectional,5.2,9.36,9.36,8.2,1.78,27.07,5.4,9.44,108.7,1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3780,Quartz,Fine,Blank,,,,0%,,,Plain,No,No,Convergent,Triangular,Hinge,Curved,3,Unidirectional,6.23,14.37,11.05,14.4,4.81,27.19,5.62,11.29,85.4,2.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-316,H19,3638,Chert,,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Feather,Irregular,5,Crossed,9.11,31.92,28.04,31.88,24.05,17.49,4.87,12.68,82.8,5.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3737,Greywacke,,Blank,,,,100%,,Cobble,Plain,No,No,Irregular,Irregular,Step,Irregular,0,None,13.23,35.78,15.92,26.32,12.04,37.24,10.9,15.32,88.3,15.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-316,H19,3760,Chert,,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Parallel,Trapezoidal,Step,Curved,4,Unidirectional,3.67,11,6.64,11.09,9.65,31.24,3.77,5.73,77.8,1.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,Retouched bladelet,0,
VB,,T,LOT-316,H19,3785,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Irregular,Irregular,Hinge,Irregular,2,Unidirectional,19.65,36.7,32.42,27.94,12.98,34.6,9.35,20.13,0,21.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,,0,
VB,,T,LOT-316,H19,3658,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,YesPartial,No,Irregular,Triangular,Hinge,Curved,3,Unidirectional,7.01,15.93,11.57,12.28,10.24,26.63,8.5,12.34,66.4,2.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Concretion,,No,Retouched flake,0,
VB,,T,LOT-316,H19,3681,Quartz,Medium,Blank,,,,0%,,,Plain,No,No,Parallel,Triangular,Hinge,Twisted,2,Unidirectional,12.77,18.17,16.1,16.7,14.31,27.77,11.43,17.04,112.6,7.2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
VB,,T,LOT-316,H19,3776,Chert,,RetouchedPiece,,Blank,,0%,,,Plain,YesPartial,No,Irregular,Irregular,Hinge,Straight,2,Unidirectional,7.22,25.22,18.85,20.93,10.92,16.57,8.85,19.91,60.8,3.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Retouched flake,0,
