Angle,Observed,Calculated,Background,Quartz_nb,Quartz
63.4154,318,319.24,291.96,27.29,319.25
63.4655,335,322.2,291.8,30.4,322.2
63.5156,327,326.03,291.64,34.39,326.03
63.5658,326,331.04,291.48,39.56,331.04
63.6159,344,337.66,291.32,46.34,337.66
63.666,353,346.48,291.16,55.31,346.47
63.7162,323,358.24,291.01,67.23,358.24
63.7663,376,374.17,290.86,83.31,374.17
63.8165,397,396.79,290.7,106.09,396.79
63.8666,452,431.29,290.55,140.74,431.29
63.9167,471,485.97,290.4,195.57,485.97
63.9669,557,567.81,290.25,277.56,567.81
64.017,631,659.01,290.1,368.91,659.01
64.0671,713,695.79,289.95,405.84,695.79
64.1173,644,661.62,289.81,371.81,661.62
64.1674,621,621.7,289.66,332.04,621.7
64.2175,593,592.88,289.52,303.36,592.88
64.2677,575,543.34,289.38,253.97,543.35
64.3178,463,478.78,289.23,189.55,478.78
64.368,422,425.66,289.09,136.56,425.65
64.4181,373,389.66,288.95,100.71,389.66
64.4682,363,366.14,288.81,77.33,366.14
64.5184,347,350.47,288.68,61.79,350.47
64.5685,299,339.67,288.54,51.13,339.67
64.6186,305,331.97,288.41,43.57,331.98
64.6688,336,326.33,288.27,38.06,326.33
64.7189,301,322.12,288.14,33.99,322.13
64.7691,355,318.91,288.01,30.9,318.91
64.8192,312,316.43,287.88,28.56,316.44
64.8693,339,314.53,287.75,26.78,314.53
64.9195,297,313.06,287.62,25.45,313.07
64.9696,337,311.97,287.49,24.47,311.96
65.0197,312,311.18,287.37,23.82,311.19
65.0699,333,310.68,287.24,23.44,310.68
65.12,324,310.45,287.12,23.33,310.45
65.1702,300,310.5,286.99,23.5,310.49
65.2203,325,310.87,286.87,23.99,310.86
65.2704,343,311.62,286.75,24.87,311.62
65.3206,362,312.91,286.63,26.27,312.9
65.3707,341,314.94,286.52,28.42,314.94
65.4208,311,317.96,286.4,31.56,317.96
65.471,376,321.66,286.29,35.37,321.66
65.5211,345,325.8,286.17,39.63,325.8
65.5713,347,332.32,286.06,46.26,332.32
65.6214,387,344.39,285.95,58.44,344.39
65.6715,380,367.81,285.84,81.98,367.82
65.7217,407,410.82,285.73,125.09,410.82
65.7718,411,456.5,285.62,170.87,456.49
65.8219,424,445.21,285.52,159.69,445.21
65.8721,392,412.7,285.41,127.29,412.7
65.9222,402,406.23,285.31,120.93,406.24
65.9723,391,404.66,285.2,119.46,404.66
66.0225,382,378.99,285.1,93.88,378.98
66.0726,355,352.8,285,67.8,352.8
66.1228,389,337.73,284.9,52.83,337.73
66.1729,336,329.81,284.81,45.01,329.82
66.223,381,325.63,284.71,40.92,325.63
66.2732,340,323.49,284.62,38.88,323.5
66.3233,324,322.59,284.52,38.07,322.59
66.3734,321,322.5,284.43,38.07,322.5
66.4236,356,323.02,284.34,38.68,323.02
66.4737,373,324.02,284.25,39.77,324.02
66.5239,394,325.45,284.16,41.29,325.45
66.574,357,327.3,284.07,43.23,327.3
66.6241,381,329.57,283.99,45.58,329.57
66.6743,365,332.28,283.9,48.38,332.28
66.7244,392,335.49,283.82,51.67,335.49
66.7745,323,339.25,283.74,55.51,339.25
66.8247,360,343.67,283.66,60.01,343.67
66.8748,365,348.86,283.58,65.28,348.86
66.925,391,354.99,283.5,71.49,354.99
66.9751,352,362.27,283.43,78.85,362.28
67.0252,398,370.99,283.35,87.64,370.99
67.0754,407,381.54,283.28,98.26,381.54
67.1255,426,394.44,283.2,111.23,394.43
67.1756,438,410.42,283.13,127.29,410.42
67.2258,449,430.48,283.06,147.42,430.48
67.2759,439,455.98,282.99,172.99,455.98
67.3261,498,488.68,282.93,205.75,488.68
67.3762,562,530.79,282.86,247.93,530.79
67.4263,591,585.49,282.8,302.69,585.49
67.4765,679,658.92,282.74,376.18,658.92
67.5266,755,763.8,282.67,481.13,763.8
67.5767,950,922.94,282.61,640.33,922.94
67.6269,1119,1167.66,282.55,885.11,1167.66
67.677,1333,1508.99,282.5,1226.5,1509
67.7272,1516,1835.92,282.44,1553.48,1835.92
67.7773,1722,1924.39,282.39,1642,1924.39
67.8274,1597,1820.19,282.33,1537.86,1820.19
67.8776,1624,1758.82,282.28,1476.54,1758.82
67.9277,1611,1769.29,282.23,1487.06,1769.29
67.9778,1677,1762.71,282.18,1480.53,1762.71
68.028,1842,1821.45,282.13,1539.31,1821.44
68.0781,2067,2153.06,282.09,1870.98,2153.07
68.1282,2414,2777.3,282.04,2495.26,2777.3
68.1784,2551,3010.93,282,2728.93,3010.93
68.2285,2489,2786.13,281.96,2504.17,2786.13
68.2787,2403,2932.12,281.92,2650.21,2932.13
68.3288,2387,3080.5,281.87,2798.63,3080.5
68.3789,2108,2596.95,281.84,2315.12,2596.96
68.4291,1790,2000.73,281.8,1718.93,2000.73
68.4792,1500,1713.39,281.77,1431.63,1713.4
68.5293,1281,1449.79,281.73,1168.06,1449.79
68.5795,1090,1090.4,281.7,808.7,1090.4
68.6296,863,827.51,281.67,545.85,827.52
68.6798,734,671.2,281.63,389.56,671.19
68.7299,675,575.9,281.6,294.3,575.9
68.78,566,513.78,281.58,232.2,513.78
68.8302,484,470.74,281.55,189.18,470.73
68.8803,480,439.47,281.53,157.93,439.46
68.9304,473,415.87,281.51,134.36,415.87
68.9806,446,397.54,281.49,116.06,397.55
69.0307,405,382.96,281.47,101.49,382.96
69.0809,349,371.13,281.45,89.69,371.14
69.131,340,361.38,281.43,79.95,361.38
69.1811,375,353.23,281.41,71.82,353.23
69.2313,373,346.34,281.4,64.94,346.34
69.2814,359,340.45,281.39,59.06,340.45
69.3315,322,335.37,281.37,54,335.37
69.3817,330,330.96,281.36,49.6,330.96
69.4318,335,327.1,281.35,45.75,327.1
69.4819,350,323.7,281.34,42.36,323.7
69.5321,327,320.69,281.34,39.35,320.69
69.5822,324,318.02,281.33,36.68,318.01
69.6324,275,315.62,281.33,34.29,315.62
69.6825,298,313.47,281.33,32.14,313.47
69.7326,296,311.54,281.33,30.21,311.54
69.7828,294,309.78,281.33,28.46,309.79
69.8329,331,308.19,281.33,26.87,308.2
69.8831,288,306.75,281.33,25.42,306.75
69.9332,309,305.43,281.34,24.09,305.43
69.9833,303,304.22,281.34,22.88,304.22
70.0335,328,303.12,281.35,21.77,303.12
70.0836,280,302.1,281.36,20.74,302.1
70.1337,294,301.17,281.37,19.8,301.17
70.1839,321,300.3,281.38,18.92,300.3
70.234,310,299.52,281.4,18.12,299.52
70.2841,295,298.78,281.41,17.37,298.78
70.3343,292,298.1,281.42,16.68,298.1
70.3844,280,297.47,281.44,16.03,297.47
70.4346,298,296.89,281.46,15.43,296.89
70.4847,304,296.35,281.48,14.87,296.35
70.5348,311,295.84,281.5,14.34,295.84
70.585,307,295.38,281.53,13.86,295.39
70.6351,293,294.95,281.55,13.4,294.95
70.6852,282,294.54,281.57,12.97,294.54
70.7354,289,294.17,281.6,12.58,294.18
70.7855,295,293.83,281.62,12.2,293.82
70.8357,290,293.51,281.65,11.86,293.51
70.8858,271,293.22,281.69,11.53,293.22
70.9359,320,292.94,281.72,11.23,292.95
70.9861,298,292.69,281.75,10.94,292.69
71.0362,305,292.46,281.78,10.68,292.46
71.0863,269,292.25,281.82,10.43,292.25
71.1365,320,292.06,281.86,10.2,292.06
71.1866,316,291.89,281.9,9.99,291.89
71.2367,314,291.73,281.94,9.8,291.74
71.2869,263,291.59,281.97,9.62,291.59
71.337,287,291.47,282.02,9.45,291.47
71.3872,298,291.37,282.06,9.31,291.37
71.4373,283,291.27,282.1,9.17,291.27
71.4874,314,291.21,282.15,9.05,291.2
71.5376,289,291.15,282.2,8.95,291.15
71.5877,263,291.1,282.24,8.86,291.1
71.6378,287,291.09,282.3,8.79,291.09
71.688,272,291.08,282.35,8.73,291.08
71.7381,293,291.09,282.4,8.69,291.09
71.7883,291,291.12,282.45,8.67,291.12
71.8384,294,291.17,282.51,8.66,291.17
71.8885,299,291.25,282.57,8.68,291.25
71.9387,287,291.33,282.62,8.71,291.33
71.9888,275,291.45,282.68,8.77,291.45
72.0389,265,291.59,282.74,8.85,291.59
72.0891,265,291.77,282.8,8.96,291.76
72.1392,274,291.97,282.86,9.11,291.97
72.1894,284,292.21,282.93,9.28,292.21
72.2395,290,292.49,283,9.5,292.5
72.2896,310,292.82,283.06,9.76,292.82
72.3398,281,293.2,283.12,10.07,293.19
72.3899,315,293.64,283.19,10.45,293.64
72.44,299,294.15,283.26,10.89,294.15
72.4902,328,294.76,283.33,11.43,294.76
72.5403,290,295.48,283.41,12.07,295.48
72.5905,308,296.32,283.48,12.84,296.32
72.6406,299,297.32,283.55,13.77,297.32
72.6907,300,298.53,283.63,14.9,298.53
72.7409,299,300,283.71,16.29,300
72.791,316,301.8,283.78,18.02,301.8
72.8411,355,304.06,283.87,20.2,304.07
72.8913,305,306.93,283.95,22.98,306.93
72.9414,316,310.62,284.02,26.59,310.61
72.9916,308,315.44,284.11,31.33,315.44
73.0417,336,321.72,284.18,37.54,321.72
73.0918,309,329.82,284.27,45.54,329.81
73.142,335,339.93,284.36,55.57,339.93
73.1921,351,352.86,284.44,68.42,352.86
73.2422,366,371.48,284.52,86.96,371.48
73.2924,433,402.22,284.62,117.6,402.22
73.3425,472,457.36,284.72,172.64,457.36
73.3926,548,559.88,284.8,275.08,559.88
73.4428,645,727.59,284.89,442.7,727.59
73.4929,717,849.33,284.99,564.34,849.33
73.5431,693,764.84,285.08,479.76,764.84
73.5932,623,649.2,285.18,364.02,649.2
73.6433,670,624.49,285.27,339.22,624.49
73.6935,570,642.15,285.36,356.79,642.15
73.7436,537,584.47,285.46,299.01,584.47
73.7937,536,483.6,285.56,198.04,483.6
73.8439,444,413.11,285.67,127.44,413.11
73.894,420,372.56,285.76,86.8,372.56
73.9442,383,348.76,285.87,62.89,348.76
73.9943,344,333.92,285.98,47.94,333.92
74.0444,311,324.04,286.08,37.96,324.04
74.0946,320,317.17,286.19,30.98,317.17
74.1447,286,312.19,286.29,25.9,312.19
74.1948,325,308.47,286.39,22.08,308.47
74.245,332,305.63,286.5,19.13,305.63
74.2951,308,303.4,286.61,16.79,303.4
74.3453,288,301.63,286.72,14.92,301.64
74.3954,334,300.21,286.83,13.38,300.21
74.4455,299,299.05,286.95,12.1,299.05
74.4957,282,298.08,287.05,11.03,298.08
74.5458,310,297.29,287.17,10.12,297.29
74.5959,302,296.61,287.27,9.34,296.61
74.6461,297,296.06,287.39,8.67,296.06
74.6962,311,295.59,287.5,8.08,295.58
74.7464,277,295.18,287.62,7.57,295.19
74.7965,272,294.85,287.74,7.11,294.85
74.8466,310,294.56,287.86,6.71,294.57
74.8968,335,294.32,287.98,6.34,294.32
74.9469,296,294.11,288.09,6.02,294.11
74.997,293,293.95,288.22,5.73,293.95
75.0472,300,293.8,288.34,5.46,293.8
