Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
48.2238,435,401.62,338.24,44.76,18.61,383,357.55
48.2739,465,410.57,338,53.26,19.31,391.26,358.06
48.3241,438,424.48,337.76,66.66,20.06,404.42,358.65
48.3742,475,446.09,337.51,87.68,20.89,425.19,359.31
48.4244,510,481.32,337.27,122.25,21.8,459.52,360.07
48.4745,561,543.34,337.03,183.52,22.8,520.55,360.93
48.5246,650,644.53,336.78,283.85,23.9,620.63,361.89
48.5748,729,737.58,336.54,375.93,25.11,712.47,362.98
48.6249,751,728.14,336.29,365.4,26.44,701.69,364.21
48.675,628,681.58,336.05,317.61,27.92,653.66,365.6
48.7252,618,630.43,335.81,265.07,29.55,600.88,367.18
48.7753,560,552.54,335.56,185.6,31.37,521.16,368.97
48.8254,474,488.86,335.32,120.14,33.41,455.46,371.01
48.8756,454,451.11,335.07,80.35,35.69,415.42,373.33
48.9257,433,429.98,334.82,56.9,38.26,391.72,375.99
48.9759,437,418.14,334.58,42.39,41.17,376.97,379.1
49.026,410,411.73,334.33,32.88,44.52,367.21,382.74
49.0761,418,408.83,334.09,26.33,48.41,360.42,387.16
49.1263,427,408.54,333.84,21.62,53.07,355.46,392.77
49.1764,455,410.65,333.59,18.13,58.93,351.72,399.57
49.2265,370,414.78,333.35,15.45,65.98,348.8,405.74
49.2767,414,418.85,333.1,13.36,72.39,346.46,412.12
49.3268,418,423.56,332.85,11.69,79.02,344.54,420.41
49.377,382,430.49,332.6,10.33,87.56,342.93,430.93
49.4271,422,439.89,332.36,9.21,98.33,341.57,444.06
49.4772,429,452.08,332.11,8.28,111.7,340.39,460.47
49.5274,446,467.7,331.86,7.49,128.36,339.35,481.27
49.5775,457,487.83,331.61,6.81,149.41,338.42,507.98
49.6276,479,513.96,331.36,6.23,176.37,337.59,542.16
49.6778,489,547.64,331.11,5.73,210.8,336.84,587.13
49.7279,569,592.18,330.86,5.29,256.02,336.15,648.22
49.7781,552,652.88,330.61,4.91,317.36,335.52,733.51
49.8282,724,737.83,330.36,4.57,402.9,334.93,854.01
49.8783,804,858.03,330.11,4.26,523.65,334.37,1027.3
49.9285,1022,1031.05,329.86,3.99,697.19,333.85,1286.05
49.9786,1305,1289.55,329.61,3.75,956.19,333.36,1693.12
50.0287,1787,1696.4,329.36,3.53,1363.51,332.89,2321.24
50.0789,2460,2324.32,329.11,3.33,1991.88,332.44,3069.53
50.129,3155,3072.43,328.86,3.15,2740.42,332.01,3434.54
50.1792,3637,3437.27,328.61,2.98,3105.68,331.59,3234.46
50.2293,3138,3237.04,328.36,2.83,2905.85,331.19,2882.56
50.2794,2769,2885,328.1,2.7,2554.2,330.8,2395.26
50.3296,2417,2397.58,327.85,2.57,2067.16,330.42,1815.04
50.3797,1691,1817.24,327.6,2.45,1487.19,330.05,1355.56
50.4298,1296,1357.65,327.35,2.35,1027.96,329.7,1056.12
50.48,960,1058.11,327.09,2.25,728.77,329.34,869.96
50.5301,811,871.87,326.84,2.16,542.87,329,757.79
50.5802,727,759.61,326.59,2.08,430.95,328.67,693.71
50.6304,615,695.46,326.33,2.01,367.12,328.34,638.48
50.6805,611,640.17,326.08,1.95,312.15,328.03,582.05
50.7307,571,583.71,325.82,1.91,255.97,327.73,542.97
50.7808,561,544.61,325.57,1.89,217.15,327.46,505.69
50.8309,495,507.27,325.32,1.83,180.12,327.15,471.25
50.8811,527,472.73,325.06,1.74,145.93,326.8,446.45
50.9312,457,447.85,324.81,1.66,121.39,326.47,428.59
50.9813,452,429.92,324.55,1.59,103.78,326.14,414.97
51.0315,420,416.25,324.29,1.53,90.42,325.82,404.14
51.0816,407,405.37,324.04,1.48,79.85,325.52,395.29
51.1318,424,396.47,323.78,1.44,71.25,325.22,387.89
51.1819,391,389.03,323.53,1.4,64.11,324.93,381.64
51.232,376,382.74,323.27,1.36,58.11,324.63,376.27
51.2822,367,377.34,323.01,1.33,53,324.34,371.61
51.3323,351,372.67,322.76,1.31,48.6,324.07,367.5
51.3824,358,368.55,322.5,1.31,44.74,323.81,363.87
51.4326,320,364.95,322.24,1.34,41.37,323.58,360.64
51.4827,385,361.81,321.98,1.43,38.4,323.41,357.77
51.5329,345,359.02,321.73,1.5,35.79,323.23,355.2
51.583,355,356.37,321.47,1.43,33.47,322.9,352.88
51.6331,331,353.92,321.21,1.31,31.41,322.52,350.77
51.6833,356,351.73,320.95,1.21,29.56,322.16,348.86
51.7334,357,349.75,320.69,1.15,27.91,321.84,347.11
51.7835,337,347.96,320.43,1.11,26.42,321.54,345.5
51.8337,343,346.32,320.17,1.07,25.07,321.24,344.03
51.8838,307,344.81,319.92,1.04,23.86,320.96,342.67
51.9339,310,343.43,319.66,1.02,22.75,320.68,341.41
51.9841,342,342.15,319.4,1,21.75,320.4,340.24
52.0342,326,340.97,319.14,0.99,20.84,320.13,339.15
52.0844,329,339.88,318.88,0.99,20.01,319.87,338.14
52.1345,344,338.85,318.62,0.97,19.26,319.59,337.19
52.1846,333,337.87,318.36,0.95,18.57,319.31,336.3
52.2348,336,336.96,318.1,0.92,17.94,319.02,335.47
52.2849,323,336.1,317.84,0.9,17.37,318.74,334.69
52.335,327,335.31,317.58,0.88,16.85,318.46,333.95
52.3852,352,334.56,317.31,0.87,16.37,318.18,333.25
52.4353,309,333.85,317.05,0.85,15.94,317.9,332.61
52.4855,326,333.19,316.79,0.84,15.56,317.63,332
52.5356,329,332.57,316.53,0.83,15.21,317.36,331.42
52.5857,345,331.98,316.27,0.82,14.89,317.09,330.88
52.6359,326,331.43,316.01,0.81,14.61,316.82,330.38
52.686,313,330.92,315.75,0.8,14.37,316.55,329.91
52.7361,358,330.44,315.49,0.79,14.16,316.28,329.46
52.7863,356,329.98,315.22,0.79,13.97,316.01,329.04
52.8364,339,329.56,314.96,0.78,13.82,315.74,328.66
52.8866,350,329.17,314.7,0.77,13.7,315.47,328.31
52.9367,322,328.81,314.44,0.77,13.61,315.21,327.99
52.9868,350,328.48,314.18,0.76,13.55,314.94,327.69
53.037,331,328.18,313.91,0.75,13.51,314.66,327.42
53.0871,329,327.92,313.65,0.75,13.51,314.4,327.19
53.1372,369,327.68,313.39,0.75,13.54,314.14,327
53.1874,327,327.48,313.13,0.74,13.61,313.87,326.85
53.2375,340,327.32,312.87,0.74,13.72,313.61,326.75
53.2877,335,327.22,312.6,0.74,13.88,313.34,326.7
53.3378,334,327.17,312.34,0.73,14.1,313.07,326.73
53.3879,340,327.2,312.08,0.73,14.39,312.81,326.86
53.4381,311,327.33,311.82,0.73,14.78,312.55,327.14
53.4882,343,327.6,311.55,0.73,15.32,312.28,327.65
53.5383,309,328.12,311.29,0.73,16.1,312.02,328.57
53.5885,367,329.04,311.03,0.73,17.28,311.76,330.08
53.6386,343,330.54,310.77,0.73,19.05,311.5,331.82
53.6888,350,332.29,310.5,0.73,21.05,311.23,332.5
53.7389,288,332.97,310.24,0.73,22,310.97,332.07
53.789,346,332.54,309.98,0.73,21.83,310.71,331.69
53.8392,383,332.16,309.72,0.73,21.71,310.45,331.79
53.8893,336,332.26,309.45,0.74,22.07,310.19,332.32
53.9394,353,332.8,309.19,0.74,22.87,309.93,333.25
53.9896,333,333.74,308.93,0.74,24.06,309.67,334.57
54.0397,342,335.05,308.67,0.75,25.64,309.42,336.28
54.0898,344,336.78,308.41,0.76,27.61,309.17,338.47
54.14,316,338.98,308.14,0.77,30.06,308.91,341.24
54.1901,319,341.77,307.88,0.79,33.1,308.67,344.76
54.2403,369,345.31,307.62,0.81,36.88,308.43,349.26
54.2904,307,349.86,307.36,0.86,41.64,308.22,355.1
54.3405,396,355.77,307.1,0.94,47.74,308.04,362.79
54.3907,367,363.56,306.83,1.04,55.69,307.87,373.15
54.4408,404,373.95,306.57,1.05,66.32,307.62,387.41
54.4909,373,388.15,306.31,1,80.84,307.31,407.61
54.5411,431,408.31,306.05,0.97,101.3,307.02,436.41
54.5912,448,437.12,305.79,0.97,130.36,306.76,477.26
54.6414,488,478,305.53,1.01,171.47,306.54,537.23
54.6915,590,538.02,305.27,1.05,231.7,306.32,638.63
54.7416,656,639.4,305,1.03,333.36,306.03,834.6
54.7918,787,835.35,304.74,1.01,529.6,305.75,1199.88
54.8419,892,1200.63,304.48,1.01,895.14,305.49,1564.78
54.892,1057,1565.54,304.22,1.02,1260.3,305.24,1451.41
54.9422,1144,1452.21,303.96,1.06,1147.19,305.02,1260.43
54.9923,1007,1261.29,303.7,1.12,956.47,304.82,1201.83
55.0425,919,1202.72,303.44,1.14,898.13,304.58,988.14
55.0926,799,989.02,303.18,1.14,684.7,304.32,759.22
55.1427,754,760.1,302.92,1.14,456.04,304.06,643.99
55.1929,616,644.88,302.67,1.15,341.07,303.82,621.42
55.243,614,622.33,302.41,1.17,318.75,303.58,684.46
55.2931,647,685.4,302.15,1.2,382.05,303.35,796.34
55.3433,812,797.32,301.89,1.24,494.19,303.13,777.9
55.3934,715,778.93,301.63,1.29,476.01,302.92,684.38
55.4436,688,685.46,301.37,1.34,382.75,302.71,650.31
55.4937,662,651.45,301.12,1.39,348.94,302.51,584.08
55.5438,556,585.28,300.86,1.46,282.96,302.32,487.75
55.594,530,489.02,300.6,1.53,186.89,302.13,424.65
55.6441,435,426.01,300.34,1.61,124.05,301.95,389.24
55.6942,390,390.69,300.09,1.71,88.9,301.8,368.2
55.7444,347,369.76,299.83,1.81,68.11,301.64,354.63
55.7945,349,356.31,299.58,1.93,54.8,301.51,345.27
55.8446,348,347.08,299.32,2.08,45.69,301.4,338.44
55.8948,360,340.43,299.07,2.24,39.12,301.31,333.27
55.9449,337,335.45,298.81,2.44,34.2,301.25,329.21
55.9951,357,331.63,298.56,2.67,30.4,301.23,325.95
56.0452,320,328.66,298.3,2.96,27.39,301.26,323.29
56.0953,317,326.34,298.05,3.31,24.99,301.36,321.06
56.1455,316,324.56,297.79,3.75,23.01,301.54,319.17
56.1956,312,323.25,297.54,4.32,21.38,301.86,317.57
56.2457,338,322.39,297.29,5.07,20.03,302.36,316.19
56.2959,342,322.02,297.04,6.08,18.9,303.12,315
56.346,338,322.2,296.78,7.46,17.96,304.24,313.96
56.3962,316,323.06,296.53,9.35,17.18,305.88,313.06
56.4463,358,324.88,296.28,12.07,16.53,308.35,312.29
56.4964,302,328.36,296.03,16.32,16.01,312.35,311.64
56.5466,354,334.92,295.78,23.53,15.61,319.31,311.1
56.5967,349,346.14,295.53,35.28,15.32,330.81,310.69
56.6468,342,358.22,295.28,47.78,15.16,343.06,310.4
56.697,374,359.13,295.03,48.98,15.12,344.01,310.25
56.7471,322,352.93,294.78,42.92,15.22,337.7,310.3
56.7973,361,349.47,294.54,39.42,15.52,333.96,310.59
56.8474,330,344.19,294.29,33.86,16.05,328.15,311.18
56.8975,351,336.5,294.04,25.56,16.89,319.6,312.21
56.9477,333,331.49,293.8,19.53,18.17,313.33,313.84
56.9978,342,330.04,293.55,16.45,20.04,310,316.45
57.0479,304,331.62,293.3,15.41,22.9,308.71,320.76
57.0981,380,336.37,293.06,15.85,27.46,308.91,327.67
57.1482,327,345.02,292.81,17.6,34.61,310.41,336.67
57.1983,332,357.19,292.57,20.76,43.86,313.33,342.73
57.2485,377,368.18,292.33,25.69,50.16,318.02,341.34
57.2986,369,374.53,292.08,33.44,49.01,325.52,337.07
57.3488,354,383.41,291.84,46.58,44.99,338.42,332.8
57.3989,401,402.22,291.6,69.66,40.96,361.26,326.59
57.449,457,431.12,291.36,104.77,34.99,396.13,319.77
57.4992,427,451.19,291.12,131.66,28.41,422.78,314.55
57.5493,385,437.56,290.88,123.25,23.43,414.13,311.08
57.5994,389,417.43,290.64,106.59,20.2,397.23,308.8
57.6496,397,405.12,290.4,96.56,18.16,386.96,307.28
57.6997,368,383.74,290.16,76.69,16.88,366.85,306.23
57.7499,384,358.8,289.92,52.8,16.07,342.72,305.5
57.8,363,341.34,289.69,36.07,15.58,325.76,304.99
57.8501,349,331,289.45,26.25,15.3,315.7,304.64
57.9003,342,325.02,289.22,20.61,15.19,309.83,304.42
57.9504,292,321.64,288.98,17.45,15.2,306.43,304.29
58.0005,316,320.23,288.75,16.17,15.31,304.92,304.27
58.0507,357,320.89,288.51,16.86,15.52,305.37,304.31
58.1008,298,323.67,288.28,19.59,15.8,307.87,304.43
58.151,323,326.31,288.05,22.11,16.15,310.16,304.63
58.2011,316,325.04,287.82,20.64,16.58,308.46,304.91
58.2512,333,322.5,287.59,17.83,17.09,305.42,305.26
58.3014,324,321.14,287.36,16.11,17.67,303.47,305.69
58.3515,325,318.97,287.13,13.51,18.33,300.64,306.21
58.4016,319,316.15,286.9,10.17,19.08,297.07,306.83
58.4518,327,314.25,286.67,7.65,19.93,294.32,307.55
58.5019,347,313.38,286.44,6.06,20.88,292.5,308.39
58.5521,336,313.2,286.22,5.03,21.95,291.25,309.38
58.6022,301,313.5,285.99,4.35,23.16,290.34,310.52
58.6523,312,314.19,285.77,3.89,24.53,289.66,311.88
58.7025,294,315.21,285.54,3.55,26.11,289.09,313.48
58.7526,353,316.52,285.32,3.26,27.94,288.58,315.31
58.8027,336,318.09,285.1,3.01,29.99,288.11,317.23
58.8529,335,319.81,284.88,2.8,32.13,287.68,319.44
58.903,326,321.86,284.65,2.65,34.56,287.3,322.06
58.9532,357,324.37,284.43,2.53,37.41,286.96,325.17
59.0033,356,327.39,284.21,2.43,40.74,286.64,328.86
59.0534,350,331,284,2.36,44.65,286.36,333.24
59.1036,367,335.32,283.78,2.3,49.24,286.08,338.45
59.1537,355,340.49,283.56,2.26,54.67,285.82,344.73
59.2038,382,346.75,283.34,2.24,61.17,285.58,352.35
59.254,387,354.37,283.13,2.23,69.01,285.36,361.73
59.3041,408,363.74,282.92,2.23,78.6,285.15,373.4
59.3542,414,375.42,282.7,2.24,90.48,284.94,388.13
59.4044,410,390.18,282.49,2.26,105.43,284.75,406.95
59.4545,410,409.04,282.28,2.3,124.46,284.58,431.57
59.5047,466,433.71,282.07,2.35,149.29,284.42,464.19
59.5548,506,466.39,281.86,2.41,182.12,284.27,507.89
59.6049,488,510.17,281.65,2.49,226.03,284.14,566.94
59.6551,550,569.32,281.44,2.59,285.29,284.03,647.94
59.7052,718,650.44,281.23,2.7,366.5,283.93,763.98
59.7553,774,766.61,281.03,2.84,482.75,283.87,941.18
59.8055,978,943.97,280.82,3,660.15,283.82,1218.9
59.8556,1250,1221.9,280.62,3.2,938.08,283.82,1614.11
59.9058,1485,1617.32,280.41,3.42,1333.49,283.83,1991.75
59.9559,1727,1995.25,280.21,3.7,1711.34,283.91,2068.85
60.006,1822,2072.67,280.01,4.03,1788.64,284.04,1898.37
60.0562,1737,1902.59,279.81,4.42,1618.36,284.23,1733.86
60.1063,1574,1738.56,279.61,4.91,1454.05,284.52,1539.66
60.1564,1447,1544.96,279.41,5.51,1260.05,284.92,1248.56
60.2066,1230,1254.62,279.21,6.26,969.15,285.47,969.25
60.2567,953,976.28,279.02,7.22,690.04,286.24,768.94
60.3069,877,777.2,278.82,8.47,489.92,287.29,637.38
60.357,746,647.3,278.63,10.12,358.56,288.75,550.89
60.4071,590,563.02,278.43,12.33,272.26,290.76,492.45
60.4573,527,507.57,278.24,15.31,214.02,293.55,451.29
60.5074,484,470.47,278.05,19.37,173.05,297.42,420.58
60.5575,508,445.6,277.86,25.22,142.53,303.08,396.99
60.6077,447,431.33,277.66,34.54,119.13,312.2,378.84
60.6578,439,428.99,277.48,50.34,101.18,327.82,364.87
60.708,405,440,277.29,75.32,87.39,352.61,354.22
60.7581,439,454.65,277.1,100.62,76.93,377.72,346.54
60.8082,418,449.19,276.92,102.84,69.44,379.76,340.86
60.8584,423,432.49,276.73,91.82,63.94,368.55,334.57
60.9085,423,423.21,276.55,88.83,57.84,365.38,328.82
60.9586,387,415.67,276.36,87.03,52.27,363.39,324
61.0088,384,405.74,276.18,81.92,47.64,358.1,318.75
61.0589,385,400.45,276,81.88,42.57,357.88,314.14
61.109,348,392.44,275.82,78.48,38.14,354.3,310.48
61.1592,364,377.35,275.64,67.05,34.66,342.69,307.46
61.2093,322,366.87,275.47,59.59,31.82,335.06,304.9
61.2595,334,360.98,275.29,56.26,29.43,331.55,302.67
61.3096,341,353.32,275.12,50.82,27.38,325.94,300.72
61.3597,345,348.49,274.94,47.95,25.6,322.89,298.98
61.4099,340,350.91,274.77,52.1,24.04,326.87,297.43
61.46,406,353.88,274.6,56.63,22.66,331.23,296.03
61.5101,368,347.09,274.43,51.23,21.43,325.66,294.76
61.5603,363,337.8,274.26,43.21,20.33,317.47,293.61
61.6104,331,332.43,274.09,38.99,19.35,313.08,292.56
61.6606,323,325.61,273.92,33.22,18.47,307.14,291.61
61.7107,330,316.01,273.75,24.57,17.69,298.32,290.72
61.7608,323,308.09,273.59,17.53,16.97,291.12,289.93
61.811,300,302.76,273.42,13,16.34,286.42,289.18
61.8611,287,299.15,273.26,10.13,15.76,283.39,288.5
61.9112,293,296.55,273.1,8.21,15.24,281.31,287.88
61.9614,282,294.6,272.94,6.88,14.78,279.82,287.3
62.0115,289,293.06,272.78,5.92,14.36,278.7,286.77
62.0617,290,291.82,272.62,5.21,13.99,277.83,286.28
62.1118,279,290.78,272.46,4.67,13.66,277.13,285.82
62.1619,284,289.91,272.31,4.24,13.36,276.55,285.42
62.2121,280,289.18,272.15,3.92,13.11,276.07,285.04
62.2622,300,288.55,272,3.66,12.89,275.66,284.7
62.3123,315,288.01,271.84,3.46,12.7,275.3,284.39
62.3625,272,287.56,271.69,3.32,12.55,275.01,284.12
62.4126,299,287.2,271.54,3.22,12.43,274.76,283.89
62.4627,300,286.91,271.39,3.17,12.35,274.56,283.68
62.5129,318,286.7,271.24,3.17,12.29,274.41,283.51
62.563,274,286.58,271.1,3.21,12.27,274.31,283.38
62.6132,262,286.56,270.95,3.32,12.28,274.27,283.28
62.6633,291,286.66,270.81,3.52,12.33,274.33,283.23
62.7134,293,286.9,270.66,3.82,12.42,274.48,283.21
62.7636,284,287.3,270.52,4.23,12.55,274.75,283.25
62.8137,330,287.88,270.38,4.77,12.73,275.15,283.33
62.8639,271,288.73,270.24,5.54,12.95,275.78,283.47
62.914,302,289.98,270.1,6.64,13.23,276.74,283.68
62.9641,321,291.93,269.96,8.39,13.58,278.35,283.96
63.0143,288,295.16,269.82,11.34,14,281.16,284.33
63.0644,349,300.58,269.69,16.38,14.51,286.07,284.81
63.1145,325,308.15,269.55,23.48,15.12,293.03,285.4
63.1647,332,313.18,269.42,27.92,15.85,297.34,286.15
63.2148,309,311.48,269.29,25.46,16.73,294.75,287.08
63.2649,306,308.99,269.16,22.04,17.79,291.2,288.24
63.3151,327,308.72,269.03,20.61,19.08,289.64,289.7
63.3652,315,307.31,268.9,17.75,20.67,286.65,291.53
63.4154,338,304.5,268.77,13.1,22.63,281.87,293.85
63.4655,320,303.08,268.65,9.35,25.08,278,296.85
63.5156,312,303.72,268.52,7,28.2,275.52,300.73
63.5658,308,306.19,268.4,5.58,32.21,273.98,305.84
63.6159,308,310.42,268.27,4.7,37.44,272.97,312.6
63.666,283,316.63,268.15,4.15,44.33,272.3,321.6
63.7162,336,325.28,268.03,3.8,53.45,271.83,333.66
63.7663,292,337.13,267.91,3.58,65.63,271.49,350.41
63.8165,348,353.76,267.79,3.47,82.5,271.26,375.16
63.8666,342,378.48,267.68,3.44,107.37,271.12,413.6
63.9167,438,416.96,267.56,3.48,145.92,271.04,472.07
63.9669,500,475.54,267.45,3.58,204.51,271.03,545.72
64.017,559,549.36,267.33,3.76,278.27,271.09,595.55
64.0671,597,599.45,267.22,4.01,328.22,271.23,585.58
64.1173,597,589.82,267.11,4.35,318.36,271.46,551.48
64.1674,551,556.17,267,4.8,284.37,271.8,526.45
64.2175,510,531.74,266.89,5.4,259.45,272.29,493.46
64.2677,486,499.55,266.78,6.19,226.57,272.97,443.3
64.3178,484,450.45,266.68,7.26,176.52,273.94,395.71
64.368,431,404.29,266.57,8.69,129.03,275.26,361.39
64.4181,379,371.89,266.47,10.6,94.82,277.07,338.58
64.4682,400,351.63,266.36,13.16,72.11,279.52,323.38
64.5184,374,339.97,266.26,16.68,57.02,282.94,312.97
64.5685,333,334.85,266.16,21.98,46.71,288.14,305.62
64.6186,335,336.22,266.06,30.7,39.46,296.76,300.28
64.6688,361,345.7,265.96,45.52,34.22,311.48,296.3
64.7189,357,364.01,265.87,67.8,30.34,333.67,293.29
64.7691,364,380.05,265.77,86.86,27.42,352.63,290.98
64.8192,367,374.53,265.67,83.65,25.21,349.32,289.19
64.8693,353,360.01,265.58,70.92,23.52,336.5,287.82
64.9195,344,353,265.49,65.27,22.24,330.76,286.79
64.9696,353,346.13,265.4,59.43,21.3,324.83,286.03
65.0197,345,331.58,265.3,45.65,20.63,310.95,285.52
65.0699,318,317.29,265.21,31.86,20.22,297.07,285.24
65.12,348,307.85,265.13,22.69,20.03,287.82,285.2
65.1702,339,302.34,265.04,17.22,20.07,282.26,285.41
65.2203,294,299.36,264.95,14.04,20.37,278.99,285.92
65.2704,316,298.11,264.87,12.28,20.97,277.15,286.83
65.3206,302,298.23,264.78,11.49,21.96,276.27,288.26
65.3707,317,299.66,264.7,11.47,23.48,276.17,290.45
65.4208,327,302.56,264.62,12.19,25.75,276.81,293.37
65.471,302,307.15,264.54,13.87,28.75,278.41,296.61
65.5211,365,313.66,264.46,17.13,32.07,281.59,301.13
65.5713,346,324.21,264.38,23.17,36.67,287.55,309.1
65.6214,377,342.22,264.3,33.2,44.72,297.5,324.17
65.6715,392,368.55,264.22,44.45,59.87,308.67,352.4
65.7217,396,398.78,264.15,46.45,88.18,310.6,391.62
65.7718,396,431.25,264.07,39.71,127.47,303.78,400.91
65.8219,375,436.02,264,35.18,136.84,299.18,375.47
65.8721,401,408.4,263.92,33.01,111.47,296.93,362.72
65.9222,362,389.82,263.85,27.17,98.8,291.02,363.25
65.9723,380,382.51,263.78,19.34,99.4,283.12,349.2
66.0225,383,362.57,263.71,13.44,85.42,277.15,326.62
66.0726,354,336.28,263.64,9.72,62.91,273.36,311.68
66.1228,334,318.99,263.58,7.37,48.04,270.95,303.64
66.1729,326,309.4,263.51,5.83,40.06,269.34,299.37
66.223,336,304.08,263.44,4.77,35.86,268.21,297.16
66.2732,333,301.11,263.38,4.01,33.72,267.39,296.16
66.3233,334,299.53,263.31,3.44,32.78,266.75,295.93
66.3734,326,298.87,263.25,3,32.62,266.25,296.27
66.4236,314,298.86,263.19,2.65,33.02,265.84,297.04
66.4737,310,299.35,263.13,2.38,33.85,265.51,298.19
66.5239,347,300.28,263.07,2.15,35.06,265.22,299.69
66.574,311,301.59,263.01,1.96,36.62,264.97,301.55
66.6241,297,303.29,262.95,1.8,38.54,264.75,303.78
66.6743,319,305.39,262.89,1.67,40.83,264.56,306.41
66.7244,350,307.91,262.84,1.55,43.52,264.39,309.51
66.7745,329,310.9,262.78,1.46,46.67,264.24,313.13
66.8247,337,314.44,262.73,1.37,50.35,264.1,317.38
66.8748,362,318.62,262.67,1.29,54.65,263.96,322.38
66.925,383,323.55,262.62,1.23,59.71,263.85,328.3
66.9751,362,329.41,262.57,1.17,65.68,263.74,335.36
67.0252,346,336.42,262.51,1.12,72.79,263.63,343.85
67.0754,335,344.87,262.46,1.07,81.34,263.53,354.18
67.1255,372,355.16,262.41,1.03,91.72,263.44,366.89
67.1756,439,367.84,262.36,0.99,104.48,263.35,382.76
67.2258,396,383.67,262.32,0.96,120.4,263.28,402.79
67.2759,451,403.67,262.27,0.93,140.47,263.2,428.35
67.3261,460,429.2,262.22,0.9,166.08,263.12,461.14
67.3762,512,461.98,262.18,0.88,198.92,263.06,503.52
67.4263,571,504.33,262.13,0.86,241.34,262.99,559.48
67.4765,613,560.28,262.09,0.84,297.35,262.93,637.22
67.5266,716,638,262.04,0.83,375.13,262.87,751.95
67.5767,764,752.72,262,0.82,489.91,262.82,926.34
67.6269,896,927.1,261.96,0.81,664.34,262.77,1178.22
67.677,1123,1178.97,261.92,0.8,916.26,262.72,1463.08
67.7272,1285,1463.82,261.88,0.79,1201.16,262.67,1618.86
67.7773,1333,1619.6,261.83,0.79,1356.98,262.62,1578.4
67.8274,1393,1579.15,261.8,0.79,1316.57,262.59,1507.62
67.8776,1398,1508.36,261.76,0.79,1245.82,262.55,1501.52
67.9277,1396,1502.27,261.72,0.79,1239.76,262.51,1504.34
67.9778,1440,1505.09,261.68,0.79,1242.62,262.47,1520.33
68.028,1563,1521.1,261.64,0.8,1258.65,262.44,1693.33
68.0781,1713,1694.11,261.61,0.81,1431.69,262.42,2130.09
68.1282,1883,2130.88,261.57,0.83,1868.48,262.4,2509.18
68.1784,2192,2509.99,261.54,0.85,2247.61,262.39,2399.46
68.2285,2074,2400.29,261.5,0.87,2137.92,262.37,2382.62
68.2787,1979,2383.48,261.47,0.9,2121.12,262.37,2571.67
68.3288,1933,2572.56,261.43,0.93,2310.2,262.36,2364.53
68.3789,1965,2365.47,261.4,0.97,2103.1,262.37,1854.45
68.4291,1604,1855.43,261.37,1.02,1593.05,262.39,1528.31
68.4792,1345,1529.35,261.34,1.07,1266.94,262.41,1332.56
68.5293,1174,1333.66,261.3,1.14,1071.22,262.44,1048.63
68.5795,1013,1049.83,261.27,1.23,787.33,262.5,794.89
68.6296,894,796.2,261.24,1.33,533.62,262.57,635.89
68.6798,665,637.33,261.21,1.47,374.65,262.68,539.68
68.7299,584,541.28,261.18,1.63,278.47,262.81,478.11
68.78,513,479.92,261.15,1.85,216.93,263,436.17
68.8302,425,438.27,261.12,2.13,175.02,263.25,406.13
68.8803,461,408.59,261.09,2.49,145.01,263.58,383.72
68.9304,422,386.65,261.06,2.96,122.63,264.02,366.46
68.9806,369,370.01,261.04,3.57,105.4,264.61,352.84
69.0307,354,357.21,261.01,4.4,91.8,265.41,341.85
69.0809,364,347.45,260.98,5.63,80.84,266.61,332.83
69.131,366,340.42,260.95,7.62,71.85,268.57,325.33
69.1811,353,336.25,260.93,10.94,64.38,271.87,319.01
69.2313,320,335.06,260.9,16.08,58.08,276.98,313.62
69.2814,315,334.88,260.87,21.29,52.72,282.16,308.98
69.3315,367,330.72,260.85,21.76,48.11,282.61,304.97
69.3817,299,323.46,260.82,18.52,44.12,279.34,301.46
69.4318,325,317.96,260.8,16.53,40.64,277.33,298.38
69.4819,297,314.29,260.77,15.94,37.58,276.71,295.64
69.5321,318,309.47,260.74,13.86,34.87,274.6,293.2
69.5822,301,303.58,260.72,10.4,32.46,271.12,291.04
69.6324,329,298.61,260.69,7.6,30.32,268.29,289.08
69.6825,280,294.91,260.67,5.86,28.39,266.53,287.32
69.7326,304,292.16,260.64,4.86,26.65,265.5,285.73
69.7828,290,290.04,260.62,4.33,25.09,264.95,284.28
69.8329,297,288.38,260.59,4.13,23.66,264.72,282.96
69.8831,257,287.11,260.57,4.17,22.37,264.74,281.76
69.9332,282,286.18,260.54,4.44,21.19,264.98,280.65
69.9833,289,285.56,260.52,4.94,20.11,265.46,279.64
70.0335,281,285.3,260.49,5.69,19.12,266.18,278.69
70.0836,330,285.49,260.47,6.82,18.2,267.29,277.83
70.1337,278,286.44,260.44,8.63,17.36,269.07,277.03
70.1839,282,288.69,260.42,11.68,16.59,272.1,276.29
70.234,308,293.09,260.39,16.82,15.87,277.21,275.6
70.2841,279,300.08,260.37,24.5,15.21,284.87,274.96
70.3343,314,306.12,260.34,31.19,14.59,291.53,274.36
70.3844,277,304.69,260.32,30.35,14.02,290.67,273.8
70.4346,293,299.22,260.29,25.45,13.48,285.74,273.28
70.4847,281,296.16,260.27,22.91,12.99,283.18,272.79
70.5348,275,294.76,260.24,22,12.52,282.24,272.33
70.585,263,290.93,260.22,18.63,12.09,278.85,271.91
70.6351,275,285.37,260.19,13.49,11.69,273.68,271.5
