Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
49.3009,391,371.63,286.6,47.9,37.14,334.5,323.74
49.352,345,368.9,286.43,41.71,40.75,328.14,327.18
49.4032,351,368.58,286.26,36.73,45.59,322.99,331.85
49.4543,375,370.42,286.09,32.65,51.69,318.74,337.78
49.5055,341,374.51,285.92,29.26,59.33,315.18,345.25
49.5567,358,381.18,285.75,26.42,69.02,312.17,354.77
49.6078,374,391.14,285.58,24,81.57,309.58,367.15
49.659,385,405.09,285.41,21.92,97.77,307.33,383.18
49.7101,387,424.1,285.24,20.13,118.74,305.37,403.98
49.7613,409,451.31,285.06,18.56,147.68,303.62,432.74
49.8125,430,490.6,284.89,17.2,188.51,302.09,473.4
49.8636,515,548.36,284.72,15.99,247.65,300.71,532.37
49.9148,566,633.63,284.55,14.91,334.16,299.46,618.71
49.966,662,763.06,284.38,13.95,464.73,298.33,749.11
50.0171,926,977.46,284.21,13.09,680.16,297.3,964.37
50.0683,1341,1359.13,284.04,12.32,1062.77,296.36,1346.81
50.1194,2083,1948.51,283.87,11.62,1653.02,295.49,1936.89
50.1706,2541,2356.31,283.7,10.99,2061.63,294.69,2345.33
50.2218,2129,2186.78,283.52,10.41,1892.85,293.93,2176.37
50.2729,1966,1940.88,283.35,9.88,1647.64,293.23,1930.99
50.3241,1659,1633.55,283.18,9.4,1340.97,292.58,1624.15
50.3752,1171,1199.93,283.01,8.96,907.96,291.97,1190.97
50.4264,865,875.23,282.84,8.55,583.84,291.39,866.68
50.4776,655,684.66,282.67,8.18,393.81,290.85,676.48
50.5287,541,575.56,282.49,7.84,285.23,290.33,567.72
50.5799,476,515.5,282.32,7.54,225.65,289.86,507.97
50.631,415,489.02,282.15,7.27,199.6,289.42,481.75
50.6822,426,460.55,281.98,7.06,171.52,289.04,453.5
50.7334,429,425.28,281.81,6.96,136.52,288.77,418.33
50.7845,385,406.13,281.63,7.02,117.47,288.65,399.1
50.8357,389,382.8,281.46,6.88,94.46,288.34,375.92
50.8868,346,361.1,281.29,6.41,73.4,287.7,354.69
50.938,351,347.1,281.12,6.03,59.96,287.15,341.08
50.9892,292,337.52,280.95,5.75,50.82,286.7,331.77
51.0403,301,330.36,280.77,5.53,44.06,286.3,324.83
51.0915,349,324.71,280.6,5.34,38.77,285.94,319.37
51.1427,313,320.1,280.43,5.17,34.5,285.6,314.93
51.1938,295,316.26,280.25,5.02,30.98,285.27,311.23
51.245,298,313.01,280.08,4.89,28.04,284.97,308.12
51.2961,325,310.25,279.91,4.79,25.55,284.7,305.46
51.3473,333,307.86,279.74,4.73,23.4,284.47,303.14
51.3985,288,305.81,279.56,4.74,21.51,284.3,301.07
51.4496,304,304.19,279.39,4.94,19.86,284.33,299.25
51.5008,296,303.18,279.22,5.54,18.42,284.76,297.64
51.5519,301,302.33,279.04,6.13,17.16,285.17,296.2
51.6031,264,300.46,278.87,5.55,16.04,284.42,294.91
51.6543,294,298.55,278.7,4.82,15.04,283.52,293.74
51.7054,293,297.07,278.52,4.39,14.15,282.91,292.67
51.7566,294,295.84,278.35,4.14,13.35,282.49,291.7
51.8077,273,294.78,278.17,3.96,12.64,282.13,290.81
51.8589,267,293.83,278,3.83,11.99,281.83,289.99
51.9101,291,292.96,277.83,3.73,11.41,281.56,289.24
51.9612,297,292.17,277.65,3.64,10.88,281.29,288.53
52.0124,282,291.45,277.48,3.58,10.4,281.06,287.88
52.0636,269,290.81,277.3,3.54,9.97,280.84,287.27
52.1147,236,290.26,277.13,3.56,9.57,280.69,286.7
52.1659,278,289.74,276.95,3.58,9.21,280.53,286.16
52.217,263,289.11,276.78,3.45,8.88,280.23,285.66
52.2682,311,288.51,276.6,3.32,8.58,279.92,285.18
52.3194,298,287.97,276.43,3.23,8.31,279.66,284.74
52.3705,268,287.48,276.25,3.16,8.07,279.41,284.32
52.4217,267,287.03,276.08,3.11,7.84,279.19,283.92
52.4728,285,286.6,275.9,3.06,7.64,278.96,283.54
52.524,289,286.2,275.73,3.01,7.46,278.74,283.19
52.5752,290,285.82,275.55,2.97,7.29,278.52,282.84
52.6263,309,285.46,275.38,2.94,7.15,278.32,282.53
52.6775,267,285.12,275.2,2.9,7.02,278.1,282.22
52.7286,252,284.8,275.02,2.87,6.9,277.89,281.92
52.7798,266,284.5,274.85,2.84,6.81,277.69,281.66
52.831,265,284.21,274.67,2.81,6.73,277.48,281.4
52.8821,290,283.95,274.5,2.79,6.66,277.29,281.16
52.9333,304,283.69,274.32,2.77,6.61,277.09,280.93
52.9845,269,283.46,274.14,2.75,6.57,276.89,280.71
53.0356,286,283.24,273.97,2.73,6.55,276.7,280.52
53.0868,266,283.04,273.79,2.71,6.54,276.5,280.33
53.1379,296,282.86,273.61,2.69,6.55,276.3,280.16
53.1891,300,282.7,273.44,2.68,6.58,276.12,280.02
53.2403,293,282.55,273.26,2.67,6.63,275.93,279.89
53.2914,274,282.44,273.08,2.66,6.7,275.74,279.78
53.3426,272,282.36,272.91,2.65,6.8,275.56,279.71
53.3937,287,282.32,272.73,2.64,6.94,275.37,279.67
53.4449,310,282.33,272.55,2.64,7.14,275.19,279.69
53.4961,327,282.43,272.37,2.63,7.42,275,279.79
53.5472,285,282.69,272.2,2.63,7.86,274.83,280.06
53.5984,293,283.24,272.02,2.63,8.59,274.65,280.61
53.6495,263,284.31,271.84,2.63,9.83,274.47,281.67
53.7007,274,285.53,271.66,2.64,11.23,274.3,282.89
53.7519,302,285.53,271.48,2.64,11.41,274.12,282.89
53.803,270,284.8,271.31,2.65,10.84,273.96,282.15
53.8542,267,284.36,271.13,2.66,10.58,273.79,281.71
53.9054,250,284.31,270.95,2.67,10.69,273.62,281.64
53.9565,305,284.53,270.77,2.68,11.08,273.45,281.85
54.0077,314,284.96,270.59,2.7,11.67,273.29,282.26
54.0588,274,285.6,270.41,2.72,12.46,273.13,282.87
54.11,266,286.46,270.23,2.75,13.47,272.98,283.7
54.1612,287,287.58,270.05,2.8,14.72,272.85,284.77
54.2123,272,289.03,269.88,2.86,16.29,272.74,286.17
54.2635,293,290.94,269.7,2.97,18.27,272.67,287.97
54.3146,324,293.5,269.52,3.18,20.8,272.7,290.32
54.3658,305,297.07,269.34,3.63,24.1,272.97,293.44
54.417,336,301.92,269.16,4.25,28.5,273.41,297.66
54.4681,296,307.68,268.98,4.18,34.53,273.16,303.51
54.5193,307,315.65,268.8,3.74,43.11,272.54,311.91
54.5704,333,327.73,268.62,3.54,55.56,272.16,324.18
54.6216,369,345.54,268.44,3.56,73.54,272,341.98
54.6728,359,371.01,268.26,3.79,98.96,272.05,367.22
54.7239,446,411.39,268.08,4.06,139.24,272.14,407.32
54.7751,528,491.58,267.9,3.94,219.74,271.84,487.64
54.8262,645,672.57,267.72,3.75,401.1,271.47,668.82
54.8774,777,982.03,267.54,3.71,710.78,271.25,978.32
54.9286,830,997.52,267.36,3.77,726.39,271.13,993.75
54.9797,783,810.01,267.18,3.96,538.87,271.14,806.05
55.0309,696,799.87,267,4.29,528.58,271.29,795.58
55.0821,620,697.68,266.82,4.42,426.44,271.24,693.26
55.1332,561,530.98,266.64,4.29,260.05,270.93,526.69
55.1844,458,451.5,266.46,4.24,180.81,270.7,447.27
55.2355,471,436.33,266.28,4.28,165.77,270.56,432.05
55.2867,482,481.39,266.09,4.38,210.92,270.47,477.01
55.3379,525,588.34,265.91,4.51,317.92,270.42,583.83
55.389,556,589.41,265.73,4.66,319.02,270.39,584.75
55.4402,526,505.34,265.55,4.84,234.95,270.39,500.5
55.4913,488,493.6,265.37,5.05,223.18,270.42,488.55
55.5425,483,451.92,265.19,5.28,181.45,270.47,446.64
55.5937,391,378.5,265.01,5.55,107.94,270.56,372.95
55.6448,357,337.33,264.83,5.85,66.66,270.68,331.49
55.696,334,316.85,264.64,6.19,46.01,270.83,310.65
55.7472,319,305.56,264.46,6.58,34.52,271.04,298.98
55.7983,295,298.72,264.28,7.03,27.4,271.31,291.68
55.8495,313,294.29,264.1,7.55,22.64,271.65,286.74
55.9006,315,291.35,263.92,8.17,19.26,272.09,283.18
55.9518,289,289.39,263.74,8.9,16.76,272.64,280.5
56.003,312,288.17,263.56,9.77,14.84,273.33,278.4
56.0541,297,287.56,263.37,10.84,13.34,274.21,276.71
56.1053,297,287.51,263.19,12.17,12.15,275.36,275.34
56.1564,296,288.04,263.01,13.86,11.17,276.87,274.18
56.2076,270,289.27,262.83,16.06,10.38,278.89,273.21
56.2588,289,291.38,262.65,19.02,9.72,281.67,272.37
56.3099,275,294.74,262.46,23.1,9.18,285.56,271.64
56.3611,305,299.82,262.28,28.82,8.72,291.1,271
56.4122,325,307.24,262.1,36.79,8.35,298.89,270.45
56.4634,290,318.16,261.92,48.19,8.06,310.11,269.98
56.5146,342,336.44,261.74,66.88,7.82,328.62,269.56
56.5657,337,371.91,261.55,102.71,7.65,364.26,269.2
56.6169,531,442.58,261.37,173.68,7.54,435.05,268.91
56.668,556,530.67,261.19,262,7.49,523.19,268.68
56.7192,525,518.31,261.01,249.79,7.52,510.8,268.53
56.7704,516,469.63,260.82,201.17,7.64,461.99,268.46
56.8215,505,461.77,260.64,193.25,7.87,453.89,268.51
56.8727,472,425.67,260.46,156.94,8.27,417.4,268.73
56.9239,379,373.73,260.28,104.57,8.88,364.85,269.16
56.975,376,344.94,260.09,75.04,9.8,335.13,269.89
57.0262,316,333.51,259.91,62.42,11.18,322.33,271.09
57.0773,344,332.34,259.73,59.18,13.43,318.91,273.16
57.1285,358,339.33,259.55,62.38,17.4,321.93,276.95
57.1797,379,354.97,259.37,71.5,24.11,330.87,283.48
57.2308,379,377.98,259.18,87.15,31.65,346.33,290.83
57.282,426,402.66,259,111.02,32.64,370.02,291.64
57.3331,441,437.61,258.82,150,28.79,408.82,287.61
57.3843,563,509.44,258.64,224.46,26.34,483.1,284.98
57.4355,693,658.29,258.46,377.12,22.71,635.58,281.17
57.4866,830,905.32,258.27,629.65,17.4,887.92,275.67
57.5378,842,993.31,258.09,721.85,13.38,979.94,271.47
57.5889,879,835.07,257.91,566.19,10.97,824.1,268.88
57.6401,815,773.62,257.73,506.33,9.56,764.06,267.29
57.6913,658,723.88,257.55,457.62,8.72,715.17,266.27
57.7424,549,568.78,257.36,303.21,8.2,560.57,265.56
57.7936,513,448.87,257.18,183.8,7.89,440.98,265.07
57.8448,433,385.62,257,120.92,7.71,377.92,264.71
57.8959,362,352.61,256.82,88.16,7.63,344.98,264.45
57.9471,343,334.34,256.64,70.09,7.62,326.73,264.26
57.9982,337,324.16,256.45,60.04,7.67,316.49,264.12
58.0494,363,320.97,256.27,56.93,7.76,313.2,264.03
58.1006,313,326.65,256.09,62.66,7.9,318.75,263.99
58.1517,335,346.11,255.91,82.12,8.08,338.03,263.99
58.2029,391,371.46,255.73,107.43,8.3,363.16,264.03
58.254,384,362.95,255.55,98.85,8.56,354.4,264.11
58.3052,350,343.73,255.36,79.51,8.86,334.87,264.22
58.3564,344,339.35,255.18,74.97,9.2,330.15,264.38
58.4075,307,326.67,255,62.08,9.59,317.08,264.59
58.4587,310,306.99,254.82,42.14,10.03,296.96,264.85
58.5098,308,294.6,254.64,29.43,10.53,284.07,265.17
58.561,294,287.97,254.46,22.42,11.09,276.88,265.55
58.6122,296,284.31,254.28,18.3,11.73,272.58,266.01
58.6633,277,282.26,254.1,15.71,12.45,269.81,266.55
58.7145,293,281.29,253.92,14.07,13.3,267.99,267.22
58.7657,287,281.03,253.74,12.99,14.31,266.73,268.05
58.8168,278,280.82,253.56,11.86,15.4,265.42,268.96
58.868,273,280.69,253.38,10.82,16.5,264.2,269.88
58.9191,279,281.04,253.2,10.05,17.79,263.25,270.99
58.9703,285,281.83,253.02,9.48,19.33,262.5,272.35
59.0215,300,283.03,252.84,9.05,21.15,261.89,273.99
59.0726,278,284.66,252.66,8.72,23.28,261.38,275.94
59.1238,298,286.77,252.48,8.48,25.81,260.96,278.29
59.1749,294,289.43,252.3,8.29,28.84,260.59,281.14
59.2261,301,292.78,252.12,8.17,32.49,260.29,284.61
59.2773,281,297,251.94,8.1,36.95,260.04,288.89
59.3284,320,302.33,251.76,8.08,42.49,259.84,294.25
59.3796,305,309.15,251.58,8.11,49.46,259.69,301.04
59.4307,316,317.98,251.4,8.18,58.4,259.58,309.8
59.4819,357,329.58,251.22,8.3,70.05,259.52,321.27
59.5331,335,345.2,251.05,8.47,85.68,259.52,336.73
59.5842,379,366.49,250.87,8.7,106.93,259.57,357.8
59.6354,398,395.76,250.69,8.98,136.09,259.67,386.78
59.6866,396,436.05,250.51,9.33,176.21,259.84,426.72
59.7377,477,492.99,250.33,9.75,232.9,260.08,483.23
59.7889,617,580.92,250.16,10.25,320.51,260.41,570.67
59.84,736,730.83,249.98,10.85,469.99,260.83,719.97
59.8912,1016,988.86,249.8,11.57,727.48,261.37,977.28
59.9424,1297,1337.46,249.62,12.44,1075.4,262.06,1325.02
59.9935,1433,1497.84,249.45,13.47,1234.92,262.92,1484.37
60.0447,1304,1346.75,249.27,14.73,1082.74,264,1332.01
60.0958,1235,1215.09,249.09,16.27,949.73,265.36,1198.82
60.147,1108,1123.92,248.92,18.17,856.83,267.09,1105.75
60.1982,912,920.12,248.74,20.57,650.8,269.31,899.54
60.2493,741,705.65,248.57,23.64,433.44,272.21,682.01
60.3005,639,564.98,248.39,27.65,288.94,276.04,537.33
60.3516,520,483.43,248.22,33.02,202.19,281.24,450.41
60.4028,465,437.36,248.04,40.36,148.95,288.4,396.99
60.454,427,413.14,247.87,50.48,114.8,298.35,362.67
60.5051,395,403.64,247.69,64.24,91.71,311.93,339.4
60.5563,420,405.39,247.52,83.17,74.7,330.69,322.22
60.6075,401,421.76,247.34,112.68,61.74,360.02,309.08
60.6586,492,465.87,247.17,166.72,51.98,413.89,299.15
60.7098,540,565.18,247,273.55,44.64,520.55,291.64
60.7609,629,737.81,246.82,451.79,39.19,698.61,286.01
60.8121,666,821.08,246.65,538.83,35.6,785.48,282.25
60.8633,647,717.95,246.48,438.25,33.22,684.73,279.7
60.9144,591,669.57,246.3,393.6,29.67,639.9,275.97
60.9656,607,676.18,246.13,403.37,26.68,649.5,272.81
61.0167,547,620.57,245.96,350.3,24.3,596.26,270.26
61.0679,588,594.73,245.79,327.56,21.38,573.35,267.17
61.1191,539,629.46,245.62,364.84,19.01,610.46,264.63
61.1702,487,592,245.45,329.32,17.23,574.77,262.68
61.2214,459,521.33,245.28,260.26,15.8,505.54,261.08
61.2725,480,506.58,245.11,246.88,14.6,491.99,259.71
61.3237,475,491.56,244.94,233.05,13.57,477.99,258.51
61.3749,418,452.59,244.77,195.14,12.68,439.91,257.45
61.426,452,452.85,244.6,196.36,11.9,440.96,256.5
61.4772,493,504.35,244.43,248.71,11.21,493.14,255.64
61.5283,454,524.31,244.26,269.46,10.59,513.72,254.85
61.5795,434,465.38,244.09,211.24,10.05,455.33,254.14
61.6307,392,432.83,243.92,179.35,9.56,423.27,253.48
61.6818,380,424.74,243.76,171.85,9.13,415.61,252.89
61.733,385,382.04,243.59,129.72,8.74,373.31,252.33
61.7842,334,335.51,243.42,83.71,8.38,327.13,251.8
61.8353,322,307.99,243.25,56.66,8.07,299.91,251.32
61.8865,305,292.49,243.09,41.61,7.79,284.7,250.88
61.9376,298,282.9,242.92,32.45,7.53,275.37,250.45
61.9888,271,276.53,242.76,26.47,7.3,269.23,250.06
62.04,313,272.06,242.59,22.36,7.1,264.95,249.69
62.0911,260,268.76,242.43,19.41,6.92,261.84,249.35
62.1423,283,266.25,242.26,17.23,6.76,259.49,249.02
62.1934,297,264.29,242.1,15.57,6.62,257.67,248.72
62.2446,282,262.73,241.94,14.29,6.5,256.23,248.44
62.2958,274,261.49,241.77,13.32,6.4,255.09,248.17
62.3469,265,260.51,241.61,12.59,6.32,254.2,247.93
62.3981,264,259.75,241.45,12.06,6.25,253.51,247.7
62.4493,272,259.2,241.29,11.71,6.2,253,247.49
62.5004,241,258.84,241.12,11.55,6.16,252.67,247.28
62.5516,235,258.69,240.96,11.57,6.15,252.53,247.11
62.6027,235,258.77,240.8,11.82,6.15,252.62,246.95
62.6539,244,259.15,240.64,12.33,6.17,252.97,246.81
62.7051,263,259.92,240.48,13.23,6.21,253.71,246.69
62.7562,271,261.25,240.32,14.65,6.28,254.97,246.6
62.8074,268,263.14,240.17,16.61,6.37,256.78,246.54
62.8585,257,265.61,240.01,19.13,6.48,259.14,246.49
62.9097,274,269.09,239.85,22.62,6.62,262.47,246.47
62.9609,284,274.32,239.69,27.83,6.8,267.52,246.49
63.012,314,283.36,239.53,36.82,7.01,276.35,246.54
63.0632,327,300.89,239.38,54.24,7.27,293.62,246.65
63.1143,358,335.42,239.22,88.61,7.59,327.83,246.81
63.1655,366,383.94,239.07,136.91,7.97,375.98,247.04
63.2167,396,388.66,238.91,141.32,8.43,380.23,247.34
63.2678,344,356.6,238.76,108.85,8.99,347.61,247.75
63.319,400,347.25,238.6,98.96,9.68,337.56,248.28
63.3701,333,345.05,238.45,96.07,10.53,334.52,248.98
63.4213,304,319.95,238.3,70.06,11.59,308.36,249.89
63.4725,304,295.97,238.15,44.88,12.94,283.03,251.09
63.5236,294,283.36,237.99,30.69,14.68,268.68,252.67
63.5748,286,277.86,237.84,23.06,16.96,260.9,254.8
63.626,290,276.4,237.69,18.71,20,256.4,257.69
63.6771,293,277.73,237.54,16.1,24.09,253.64,261.63
63.7283,321,281.48,237.39,14.5,29.58,251.89,266.97
63.7794,299,287.8,237.24,13.55,37.01,250.79,274.25
63.8306,295,297.69,237.09,13.04,47.56,250.13,284.65
63.8818,267,314.01,236.95,12.88,64.19,249.83,301.14
63.9329,360,342.4,236.8,13,92.6,249.8,329.4
63.9841,383,390.46,236.65,13.4,140.41,250.05,377.06
64.0352,457,451.95,236.51,14.07,201.38,250.58,437.89
64.0864,509,476.1,236.36,15.06,224.69,251.42,461.05
64.1376,432,447.62,236.21,16.41,194.99,252.62,431.2
64.1887,440,425.14,236.07,18.24,170.83,254.31,406.9
64.2399,431,415.99,235.93,20.7,159.37,256.63,395.3
64.291,376,389.09,235.78,24.03,129.28,259.81,365.06
64.3422,354,354.24,235.64,28.58,90.02,264.22,325.66
64.3934,347,331.86,235.5,34.86,61.5,270.36,297
64.4445,338,322.8,235.36,43.44,44,278.8,279.36
64.4957,297,323.31,235.22,54.85,33.24,290.07,268.46
64.5468,304,331.89,235.08,70.48,26.33,305.56,261.41
64.598,356,351.83,234.94,95.21,21.68,330.15,256.62
64.6492,444,393.85,234.8,140.62,18.43,375.42,253.23
64.7003,495,480.35,234.66,229.6,16.1,464.26,250.76
64.7515,638,634.24,234.52,385.35,14.37,619.87,248.89
64.8027,679,739.69,234.38,492.24,13.07,726.62,247.45
64.8538,629,649.33,234.25,402.99,12.09,637.24,246.34
64.905,568,569.41,234.11,323.93,11.36,558.04,245.47
64.9561,537,569.18,233.98,324.39,10.82,558.37,244.8
65.0073,437,525.28,233.84,281,10.43,514.84,244.27
65.0585,425,427.49,233.71,183.59,10.18,417.3,243.89
65.1096,391,359.77,233.58,116.13,10.06,349.71,243.64
65.1608,332,323.2,233.45,79.69,10.07,313.14,243.52
65.2119,363,303.4,233.31,59.88,10.21,293.19,243.52
65.2631,354,292.53,233.18,48.84,10.51,282.02,243.69
65.3143,316,287.04,233.05,42.96,11.03,276.01,244.08
65.3654,323,285.41,232.92,40.62,11.86,273.54,244.78
65.4166,302,287.08,232.79,41.11,13.17,273.9,245.96
65.4677,317,291.81,232.67,44.15,15,276.82,247.67
65.5189,336,299.47,232.54,50.17,16.76,282.71,249.3
65.5701,357,313.14,232.41,61.67,19.06,294.08,251.47
65.6212,393,340.43,232.29,84.76,23.38,317.05,255.67
65.6724,435,396.16,232.16,131.75,32.25,363.91,264.41
65.7236,515,497.7,232.04,214.37,51.29,446.41,283.33
65.7747,473,586.42,231.92,270.55,83.95,502.47,315.87
65.8259,481,545.05,231.79,221.65,91.61,453.44,323.4
65.877,475,475.78,231.67,177.03,67.07,408.7,298.74
65.9282,456,466.74,231.55,176.49,58.7,408.04,290.25
65.9794,451,450.95,231.43,156.42,63.1,387.85,294.53
66.0305,394,386.26,231.31,103.67,51.27,334.98,282.58
66.0817,362,330.42,231.19,65.11,34.12,296.3,265.31
66.1328,326,299.6,231.07,43.76,24.76,274.83,255.83
66.184,285,282.85,230.96,31.66,20.24,262.62,251.2
66.2352,283,273.06,230.84,24.25,17.97,255.09,248.81
66.2863,281,266.95,230.72,19.39,16.84,250.11,247.56
66.3375,282,262.97,230.61,16.01,16.35,246.62,246.96
66.3887,268,260.31,230.5,13.55,16.27,244.05,246.77
66.4398,260,258.56,230.38,11.7,16.48,242.08,246.86
66.491,267,257.45,230.27,10.27,16.91,240.54,247.18
66.5421,280,256.84,230.16,9.13,17.54,239.29,247.7
66.5933,280,256.62,230.05,8.21,18.36,238.26,248.41
66.6445,273,256.76,229.94,7.46,19.37,237.4,249.31
66.6956,287,257.22,229.83,6.82,20.57,236.65,250.4
66.7468,263,258.01,229.72,6.29,21.99,236.01,251.71
66.7979,246,259.12,229.62,5.84,23.66,235.46,253.28
66.8491,247,260.59,229.51,5.45,25.63,234.96,255.14
66.9003,247,262.46,229.41,5.11,27.94,234.52,257.35
66.9514,247,264.8,229.3,4.82,30.69,234.12,259.99
67.0026,281,267.71,229.2,4.56,33.96,233.76,263.16
67.0537,265,271.32,229.1,4.33,37.9,233.43,267
67.1049,298,275.82,228.99,4.13,42.7,233.12,271.69
67.1561,297,281.47,228.89,3.95,48.63,232.84,277.52
67.2072,289,288.65,228.79,3.8,56.06,232.59,284.85
67.2584,292,297.88,228.69,3.66,65.53,232.35,294.22
67.3095,317,309.89,228.6,3.53,77.76,232.13,306.36
67.3607,357,325.61,228.5,3.42,93.69,231.92,322.19
67.4119,363,346.15,228.4,3.32,114.42,231.72,342.82
67.463,369,373.1,228.31,3.24,141.56,231.55,369.87
67.5142,453,410.27,228.21,3.16,178.9,231.37,407.11
67.5654,455,466.59,228.12,3.1,235.37,231.22,463.49
67.6165,612,559,228.03,3.04,327.93,231.07,555.96
67.6677,697,712.83,227.94,2.99,481.9,230.93,709.84
67.7188,888,931.17,227.85,2.96,700.37,230.81,928.22
67.77,1002,1086.32,227.75,2.93,855.64,230.68,1083.39
67.8212,971,1041.09,227.67,2.91,810.52,230.58,1038.19
67.8723,931,957.16,227.58,2.89,726.68,230.47,954.26
67.9235,970,955.04,227.49,2.89,724.65,230.38,952.14
67.9746,1005,962.6,227.41,2.9,732.29,230.31,959.7
68.0258,965,944.16,227.32,2.91,713.93,230.23,941.25
68.077,1116,1033.37,227.24,2.94,803.19,230.18,1030.43
68.1281,1281,1363.24,227.16,2.98,1133.11,230.14,1360.27
68.1793,1472,1692.16,227.08,3.03,1462.06,230.11,1689.14
68.2304,1418,1517.83,226.99,3.09,1287.74,230.08,1514.73
68.2816,1389,1477.38,226.92,3.17,1247.3,230.09,1474.22
68.3328,1422,1690.5,226.84,3.27,1460.39,230.11,1687.23
68.3839,1345,1534.54,226.76,3.39,1304.39,230.15,1531.15
68.4351,1115,1132.41,226.68,3.54,902.18,230.22,1128.86
68.4863,974,940.7,226.61,3.72,710.36,230.33,936.97
68.5374,777,844.88,226.53,3.95,614.4,230.48,840.93
68.5886,651,649.45,226.46,4.22,418.77,230.68,645.23
68.6397,562,496.37,226.39,4.56,265.42,230.95,491.81
68.6909,482,412.5,226.32,4.99,181.2,231.31,407.52
68.7421,421,365.05,226.25,5.53,133.27,231.78,359.52
68.7932,350,335.8,226.18,6.24,103.38,232.42,329.56
68.8444,340,316.55,226.11,7.18,83.27,233.29,309.38
68.8955,320,303.4,226.04,8.42,68.94,234.46,294.98
68.9467,298,294.33,225.98,10.08,58.28,236.06,284.26
68.9979,276,288.22,225.91,12.22,50.09,238.13,276
69.049,286,284.47,225.85,15,43.62,240.85,269.47
69.1002,285,283.17,225.79,18.96,38.42,244.75,264.21
69.1513,301,285.47,225.73,25.6,34.15,251.33,259.88
69.2025,325,294.17,225.66,37.91,30.6,263.57,256.26
69.2537,300,314.75,225.61,61.53,27.61,287.14,253.22
69.3048,327,348.7,225.55,98.08,25.07,323.63,250.62
69.356,327,361.08,225.49,112.71,22.88,338.2,248.37
69.4071,321,334.8,225.43,88.38,20.99,313.81,246.42
69.4583,310,317.11,225.38,72.4,19.33,297.78,244.71
69.5095,316,317.35,225.33,74.15,17.88,299.48,243.21
69.5606,292,310.08,225.27,68.21,16.59,293.48,241.86
69.6118,282,288.1,225.23,47.42,15.45,272.65,240.68
69.663,265,270.93,225.17,31.32,14.43,256.49,239.6
69.7141,298,261.18,225.13,22.53,13.52,247.66,238.65
69.7653,281,255.71,225.08,17.93,12.7,243.01,237.78
69.8164,268,252.58,225.03,15.59,11.96,240.62,236.99
69.8676,251,250.9,224.99,14.63,11.28,239.62,236.27
69.9188,271,250.3,224.94,14.69,10.67,239.63,235.61
69.9699,254,250.66,224.9,15.65,10.11,240.55,235.01
70.0211,250,251.94,224.86,17.49,9.6,242.35,234.46
70.0722,258,254.18,224.82,20.23,9.13,245.05,233.95
70.1234,264,257.62,224.78,24.15,8.7,248.93,233.48
70.1746,277,263.38,224.74,30.35,8.3,255.09,233.04
70.2257,259,274.02,224.7,41.39,7.93,266.09,232.63
70.2769,303,294.83,224.67,62.56,7.6,287.23,232.27
70.3281,327,334.69,224.63,102.77,7.28,327.4,231.91
70.3792,311,388.18,224.6,156.59,6.99,381.19,231.59
70.4304,346,392.87,224.57,161.58,6.72,386.15,231.29
70.4815,319,352.96,224.54,121.95,6.47,346.49,231.01
70.5327,281,334.63,224.51,103.89,6.24,328.4,230.75
70.5839,317,338.56,224.48,108.06,6.02,332.54,230.5
70.635,285,324.8,224.46,94.53,5.82,318.99,230.28
70.6862,303,292.77,224.43,62.71,5.63,287.14,230.06
70.7373,261,269.59,224.41,39.74,5.45,264.15,229.86
70.7885,257,256.5,224.38,26.83,5.29,251.21,229.67
70.8397,252,248.93,224.36,19.44,5.13,243.8,229.49
70.8908,243,244.23,224.34,14.9,4.99,239.24,229.33
70.942,246,241.1,224.32,11.92,4.86,236.24,229.18
70.9931,227,238.9,224.3,9.87,4.73,234.17,229.03
71.0443,248,237.3,224.28,8.4,4.62,232.68,228.9
71.0955,230,236.08,224.27,7.3,4.51,231.57,228.78
71.1466,233,235.13,224.25,6.47,4.41,230.72,228.66
71.1978,235,234.39,224.24,5.82,4.32,230.06,228.56
71.2489,236,233.79,224.23,5.32,4.24,229.55,228.47
71.3001,224,233.29,224.22,4.91,4.16,229.13,228.38
71.3513,232,232.9,224.21,4.59,4.09,228.8,228.3
71.4024,250,232.57,224.2,4.34,4.03,228.54,228.23
71.4536,214,232.31,224.2,4.13,3.98,228.33,228.18
71.5048,226,232.1,224.19,3.97,3.93,228.16,228.12
71.5559,226,231.93,224.19,3.85,3.89,228.04,228.08
71.6071,234,231.8,224.18,3.77,3.85,227.95,228.03
71.6582,238,231.73,224.19,3.71,3.82,227.9,228.01
71.7094,257,231.68,224.19,3.69,3.8,227.88,227.99
71.7606,212,231.66,224.18,3.69,3.79,227.87,227.97
71.8117,236,231.69,224.19,3.72,3.79,227.91,227.98
71.8629,201,231.76,224.19,3.77,3.79,227.96,227.98
71.914,247,231.87,224.2,3.86,3.81,228.06,228.01
71.9652,261,232.02,224.21,3.98,3.83,228.19,228.04
72.0164,231,232.22,224.22,4.14,3.87,228.36,228.09
72.0675,214,232.48,224.23,4.33,3.91,228.56,228.14
72.1187,200,232.8,224.24,4.58,3.98,228.82,228.22
72.1698,229,233.19,224.25,4.89,4.05,229.14,228.3
72.221,251,233.68,224.27,5.27,4.14,229.54,228.41
72.2722,229,234.27,224.28,5.74,4.26,230.02,228.54
