Angle,Observed,Calculated,Background,Calcite_nb,Quartz_nb,Calcite,Quartz
4.0233,1814,1865.15,1864.59,0.15,0.41,1864.74,1865
4.0745,1803,1803.6,1803.03,0.15,0.41,1803.18,1803.44
4.1256,1674,1753.42,1752.85,0.15,0.41,1753,1753.26
4.1768,1723,1712.59,1712.02,0.16,0.42,1712.18,1712.44
4.228,1770,1679.35,1678.77,0.16,0.42,1678.93,1679.19
4.2791,1726,1652.22,1651.64,0.16,0.42,1651.8,1652.06
4.3303,1609,1629.97,1629.39,0.16,0.42,1629.55,1629.81
4.3814,1704,1611.59,1611.01,0.16,0.43,1611.17,1611.44
4.4326,1560,1596.21,1595.62,0.16,0.43,1595.78,1596.05
4.4838,1640,1583.13,1582.54,0.16,0.43,1582.7,1582.97
4.5349,1559,1571.76,1571.16,0.16,0.43,1571.32,1571.59
4.5861,1542,1561.61,1561.01,0.16,0.44,1561.17,1561.45
4.6373,1552,1552.31,1551.71,0.16,0.44,1551.87,1552.15
4.6884,1600,1543.55,1542.94,0.16,0.44,1543.1,1543.38
4.7396,1485,1535.06,1534.45,0.16,0.45,1534.61,1534.9
4.7907,1543,1526.66,1526.04,0.17,0.45,1526.21,1526.49
4.8419,1515,1518.19,1517.58,0.17,0.45,1517.75,1518.03
4.8931,1447,1509.55,1508.93,0.17,0.45,1509.1,1509.38
4.9442,1469,1500.65,1500.03,0.17,0.46,1500.2,1500.49
4.9954,1460,1491.44,1490.81,0.17,0.46,1490.98,1491.27
5.0465,1488,1481.88,1481.25,0.17,0.46,1481.42,1481.71
5.0977,1496,1471.95,1471.32,0.17,0.46,1471.49,1471.78
5.1489,1439,1461.66,1461.02,0.17,0.47,1461.19,1461.49
5.2,1468,1451,1450.36,0.17,0.47,1450.53,1450.83
5.2512,1460,1440,1439.35,0.17,0.47,1439.52,1439.82
5.3023,1402,1428.67,1428.02,0.17,0.47,1428.19,1428.49
5.3535,1436,1417.05,1416.4,0.17,0.48,1416.57,1416.88
5.4047,1355,1405.16,1404.5,0.18,0.48,1404.68,1404.98
5.4558,1386,1393.04,1392.38,0.18,0.48,1392.56,1392.86
5.507,1423,1380.72,1380.06,0.18,0.49,1380.24,1380.55
5.5582,1289,1368.24,1367.57,0.18,0.49,1367.75,1368.06
5.6093,1352,1355.62,1354.95,0.18,0.49,1355.13,1355.44
5.6605,1301,1342.92,1342.24,0.18,0.49,1342.42,1342.73
5.7116,1318,1330.15,1329.47,0.18,0.5,1329.65,1329.97
5.7628,1361,1317.36,1316.67,0.18,0.5,1316.85,1317.17
5.814,1290,1304.56,1303.88,0.18,0.5,1304.06,1304.38
5.8651,1339,1291.8,1291.11,0.18,0.51,1291.29,1291.62
5.9163,1297,1279.09,1278.39,0.18,0.51,1278.57,1278.9
5.9674,1231,1266.46,1265.76,0.19,0.51,1265.95,1266.27
6.0186,1198,1253.93,1253.23,0.19,0.51,1253.42,1253.74
6.0698,1200,1241.53,1240.83,0.19,0.52,1241.02,1241.35
6.1209,1216,1229.28,1228.57,0.19,0.52,1228.76,1229.09
6.1721,1212,1217.18,1216.47,0.19,0.52,1216.66,1216.99
6.2232,1239,1205.26,1204.54,0.19,0.53,1204.73,1205.07
6.2744,1214,1193.53,1192.81,0.19,0.53,1193,1193.34
6.3256,1172,1182,1181.28,0.19,0.53,1181.47,1181.81
6.3767,1196,1170.68,1169.95,0.19,0.54,1170.14,1170.49
6.4279,1128,1159.58,1158.85,0.19,0.54,1159.04,1159.39
6.4791,1170,1148.71,1147.97,0.19,0.54,1148.16,1148.51
6.5302,1170,1138.07,1137.33,0.2,0.55,1137.53,1137.88
6.5814,1109,1127.66,1126.92,0.2,0.55,1127.12,1127.47
6.6325,1146,1117.5,1116.75,0.2,0.55,1116.95,1117.3
6.6837,1113,1107.57,1106.82,0.2,0.56,1107.02,1107.38
6.7349,1135,1097.89,1097.13,0.2,0.56,1097.33,1097.69
6.786,1153,1088.45,1087.69,0.2,0.56,1087.89,1088.25
6.8372,1137,1079.26,1078.49,0.2,0.57,1078.69,1079.06
6.8883,1108,1070.3,1069.53,0.2,0.57,1069.73,1070.1
6.9395,1074,1061.58,1060.81,0.2,0.57,1061.01,1061.38
6.9907,1090,1053.1,1052.32,0.2,0.58,1052.52,1052.9
7.0418,1050,1044.85,1044.07,0.2,0.58,1044.27,1044.65
7.093,1072,1036.83,1036.04,0.21,0.58,1036.25,1036.62
7.1441,1043,1029.03,1028.24,0.21,0.59,1028.45,1028.83
7.1953,1073,1021.45,1020.66,0.21,0.59,1020.87,1021.25
7.2465,1045,1014.09,1013.29,0.21,0.59,1013.5,1013.88
7.2976,1010,1006.93,1006.13,0.21,0.6,1006.34,1006.73
7.3488,932,999.98,999.17,0.21,0.6,999.38,999.77
7.4,991,993.22,992.41,0.21,0.6,992.62,993.01
7.4511,979,986.66,985.84,0.21,0.61,986.05,986.45
7.5023,1020,980.28,979.46,0.21,0.61,979.67,980.07
7.5534,1005,974.08,973.25,0.21,0.61,973.46,973.86
7.6046,1011,968.06,967.22,0.22,0.62,967.44,967.84
7.6558,915,962.2,961.36,0.22,0.62,961.58,961.98
7.7069,976,956.5,955.66,0.22,0.63,955.88,956.29
7.7581,962,950.96,950.11,0.22,0.63,950.33,950.74
7.8092,907,945.56,944.71,0.22,0.63,944.93,945.34
7.8604,936,940.31,939.45,0.22,0.64,939.67,940.09
7.9116,916,935.19,934.33,0.22,0.64,934.55,934.97
7.9627,917,930.2,929.34,0.22,0.64,929.56,929.98
8.0139,909,925.34,924.47,0.22,0.65,924.69,925.12
8.065,906,920.6,919.72,0.23,0.65,919.95,920.37
8.1162,920,915.97,915.09,0.23,0.66,915.32,915.75
8.1674,822,911.44,910.56,0.23,0.66,910.79,911.22
8.2185,899,907.02,906.13,0.23,0.66,906.36,906.79
8.2697,865,902.7,901.8,0.23,0.67,902.03,902.47
8.3209,922,898.47,897.56,0.23,0.67,897.79,898.23
8.372,888,894.32,893.41,0.23,0.67,893.64,894.08
8.4232,868,890.26,889.35,0.23,0.68,889.58,890.03
8.4743,917,886.27,885.36,0.23,0.68,885.59,886.04
8.5255,911,882.36,881.44,0.23,0.69,881.67,882.13
8.5767,880,878.52,877.59,0.24,0.69,877.83,878.28
8.6278,853,874.74,873.81,0.24,0.69,874.05,874.5
8.679,894,871.02,870.08,0.24,0.7,870.32,870.78
8.7301,902,867.36,866.42,0.24,0.7,866.66,867.12
8.7813,833,863.75,862.8,0.24,0.71,863.04,863.51
8.8325,874,860.19,859.24,0.24,0.71,859.48,859.95
8.8836,868,856.68,855.72,0.24,0.72,855.96,856.44
8.9348,862,853.22,852.25,0.24,0.72,852.49,852.97
8.9859,892,849.79,848.82,0.24,0.72,849.06,849.54
9.0371,784,846.4,845.42,0.25,0.73,845.67,846.15
9.0883,848,843.05,842.07,0.25,0.73,842.32,842.8
9.1394,843,839.72,838.74,0.25,0.74,838.99,839.48
9.1906,801,836.43,835.44,0.25,0.74,835.69,836.18
9.2417,782,833.17,832.17,0.25,0.75,832.42,832.92
9.2929,836,829.93,828.93,0.25,0.75,829.18,829.68
9.3441,854,826.71,825.7,0.25,0.76,825.95,826.46
9.3952,774,823.52,822.5,0.25,0.76,822.75,823.26
9.4464,811,820.35,819.33,0.26,0.77,819.59,820.1
9.4976,784,817.19,816.16,0.26,0.77,816.42,816.93
9.5487,800,814.05,813.02,0.26,0.78,813.28,813.8
9.5999,781,810.93,809.89,0.26,0.78,810.15,810.67
9.651,788,807.82,806.77,0.26,0.79,807.03,807.56
9.7022,813,804.72,803.67,0.26,0.79,803.93,804.46
9.7534,779,801.63,800.58,0.26,0.8,800.84,801.38
9.8045,779,798.56,797.49,0.26,0.8,797.75,798.29
9.8557,763,795.49,794.42,0.27,0.81,794.69,795.23
9.9068,825,792.44,791.36,0.27,0.81,791.63,792.17
9.958,772,789.39,788.3,0.27,0.82,788.57,789.12
