Angle,Observed,Calculated,Background,Dolomite_nb,Halite_nb,Quartz_nb,Dolomite,Halite,Quartz
57.2485,347,386.92,331.5,0.34,0.33,54.74,331.84,331.83,386.24
57.2986,364,384.95,331.27,0.35,0.29,53.04,331.62,331.56,384.31
57.3488,347,380.96,331.03,0.36,0.25,49.32,331.39,331.28,380.35
57.3989,403,376.01,330.8,0.37,0.23,44.62,331.17,331.03,375.42
57.449,372,369.58,330.56,0.39,0.2,38.43,330.95,330.76,368.99
57.4992,365,363.27,330.33,0.4,0.18,32.35,330.73,330.51,362.68
57.5493,365,358.42,330.1,0.42,0.16,27.74,330.52,330.26,357.84
57.5994,318,355.06,329.86,0.44,0.15,24.61,330.3,330.01,354.47
57.6496,352,352.8,329.63,0.47,0.14,22.57,330.1,329.77,352.2
57.6997,318,351.27,329.4,0.5,0.13,21.25,329.9,329.53,350.65
57.7499,367,350.21,329.16,0.52,0.12,20.41,329.68,329.28,349.57
57.8,350,349.49,328.93,0.54,0.11,19.91,329.47,329.04,348.84
57.8501,370,349,328.7,0.57,0.1,19.64,329.27,328.8,348.34
57.9003,367,348.71,328.46,0.6,0.09,19.56,329.06,328.55,348.02
57.9504,377,348.58,328.23,0.63,0.09,19.63,328.86,328.32,347.86
58.0005,349,348.57,328,0.68,0.08,19.82,328.68,328.08,347.82
58.0507,354,348.68,327.76,0.73,0.08,20.11,328.49,327.84,347.87
58.1008,324,348.91,327.53,0.8,0.07,20.51,328.33,327.6,348.04
58.151,338,349.24,327.3,0.87,0.07,21,328.17,327.37,348.3
58.2011,349,349.68,327.07,0.97,0.06,21.58,328.04,327.13,348.65
58.2512,363,350.25,326.83,1.09,0.06,22.26,327.92,326.89,349.09
58.3014,352,350.94,326.6,1.24,0.06,23.04,327.84,326.66,349.64
58.3515,393,351.76,326.37,1.41,0.05,23.93,327.78,326.42,350.3
58.4016,380,352.75,326.14,1.63,0.05,24.93,327.77,326.19,351.07
58.4518,374,353.94,325.91,1.93,0.05,26.05,327.84,325.96,351.96
58.5019,349,355.37,325.67,2.33,0.05,27.32,328,325.72,352.99
58.5521,351,357.11,325.44,2.87,0.04,28.75,328.31,325.48,354.19
58.6022,387,359.24,325.21,3.63,0.04,30.36,328.84,325.25,355.57
58.6523,370,361.95,324.98,4.74,0.04,32.19,329.72,325.02,357.17
58.7025,366,365.61,324.75,6.53,0.04,34.29,331.28,324.79,359.04
58.7526,363,370.74,324.52,9.49,0.04,36.7,334.01,324.56,361.22
58.8027,399,377.37,324.29,13.7,0.04,39.34,337.99,324.33,363.63
58.8529,413,383.11,324.06,16.81,0.04,42.21,340.87,324.1,366.27
58.903,410,385.41,323.83,16.05,0.03,45.5,339.88,323.86,369.33
58.9532,371,387.18,323.6,14.21,0.03,49.33,337.81,323.63,372.93
59.0033,358,390.26,323.37,13.06,0.03,53.8,336.43,323.4,377.17
59.0534,384,393.14,323.14,10.94,0.03,59.02,334.08,323.17,382.16
59.1036,421,396.33,322.91,8.21,0.04,65.16,331.12,322.95,388.07
59.1537,459,401.41,322.68,6.22,0.06,72.44,328.9,322.74,395.12
59.2038,438,408.78,322.45,5.1,0.08,81.15,327.55,322.53,403.6
59.254,448,418.51,322.23,4.57,0.05,91.67,326.8,322.28,413.9
59.3041,475,431.01,322,4.45,0.04,104.53,326.45,322.04,426.53
59.3542,465,446.91,321.77,4.65,0.03,120.45,326.42,321.8,442.22
59.4044,479,467.21,321.54,5.18,0.03,140.46,326.72,321.57,462
59.4545,496,493.26,321.32,6.05,0.03,165.86,327.37,321.35,487.18
59.5047,552,527.35,321.09,7.38,0.03,198.86,328.47,321.12,519.95
59.5548,598,572.4,320.86,9.37,0.02,242.14,330.23,320.88,563
59.6049,675,632.78,320.64,12.57,0.02,299.55,333.21,320.66,620.19
59.6551,771,714.95,320.41,17.98,0.02,376.54,338.39,320.43,696.95
59.7052,855,828.9,320.19,26.65,0.02,482.04,346.84,320.21,802.23
59.7553,991,988.83,319.96,36.53,0.02,632.32,356.49,319.98,952.28
59.8055,1267,1212.58,319.74,39.27,0.02,853.55,359.01,319.76,1173.29
59.8556,1509,1524.22,319.51,34.62,0.02,1170.07,354.13,319.53,1489.58
59.9058,1717,1900,319.29,30.94,0.02,1549.75,350.23,319.31,1869.04
59.9559,1846,2170.24,319.07,27.41,0.02,1823.74,346.48,319.09,2142.81
60.006,1886,2170.29,318.84,20.91,0.02,1830.52,339.75,318.86,2149.36
60.0562,1952,2013.16,318.62,14.49,0.02,1680.03,333.11,318.64,1998.65
60.1063,1691,1835.24,318.4,10.08,0.02,1506.74,328.48,318.42,1825.14
60.1564,1591,1599.32,318.17,7.32,0.02,1273.81,325.49,318.19,1591.98
60.2066,1255,1308.88,317.95,5.53,0.02,985.38,323.48,317.97,1303.33
60.2567,1087,1048.66,317.73,4.32,0.02,726.59,322.05,317.75,1044.32
60.3069,921,856.96,317.51,3.47,0.02,535.96,320.98,317.53,853.47
60.357,804,724.77,317.29,2.85,0.02,404.61,320.14,317.31,721.9
60.4071,711,633.93,317.07,2.4,0.02,314.44,319.47,317.09,631.51
60.4573,588,570.22,316.85,2.06,0.02,251.3,318.91,316.87,568.15
60.5074,573,523.9,316.63,1.79,0.02,205.46,318.42,316.65,522.09
60.5575,561,488.8,316.41,1.58,0.02,170.8,317.99,316.43,487.21
60.6077,501,461.68,316.2,1.41,0.02,144.06,317.61,316.22,460.26
60.6578,443,440.61,315.98,1.27,0.01,123.34,317.25,315.99,439.32
60.708,426,424.22,315.76,1.16,0.01,107.29,316.92,315.77,423.05
60.7581,431,411.66,315.54,1.06,0.01,95.04,316.6,315.55,410.58
60.8082,383,402.34,315.33,0.98,0.01,86.02,316.31,315.34,401.35
60.8584,421,394.61,315.11,0.92,0.01,78.57,316.03,315.12,393.68
60.9085,430,386.77,314.9,0.86,0.01,70.99,315.76,314.91,385.89
60.9586,394,379.98,314.68,0.81,0.01,64.47,315.49,314.69,379.15
61.0088,393,373.79,314.47,0.77,0.01,58.53,315.24,314.48,373
61.0589,397,367.62,314.26,0.74,0.01,52.61,315,314.27,366.87
61.109,342,362.31,314.04,0.71,0.01,47.54,314.75,314.05,361.58
61.1592,391,357.96,313.83,0.69,0.01,43.43,314.52,313.84,357.26
61.2093,368,354.31,313.62,0.67,0.01,40.01,314.29,313.63,353.63
61.2595,361,351.17,313.41,0.65,0.01,37.1,314.06,313.42,350.51
61.3096,356,348.44,313.2,0.64,0.01,34.58,313.84,313.21,347.78
61.3597,316,346.02,312.99,0.64,0.01,32.38,313.63,313,345.37
61.4099,347,343.88,312.78,0.64,0.01,30.45,313.42,312.79,343.23
61.46,392,341.96,312.57,0.64,0.01,28.73,313.21,312.58,341.3
61.5101,356,340.23,312.36,0.65,0.01,27.21,313.01,312.37,339.57
61.5603,366,338.67,312.15,0.66,0.01,25.85,312.81,312.16,338
61.6104,340,337.27,311.95,0.68,0.01,24.62,312.63,311.96,336.57
61.6606,354,336,311.74,0.72,0.01,23.53,312.46,311.75,335.27
61.7107,344,334.85,311.54,0.76,0.01,22.54,312.3,311.55,334.08
61.7608,354,333.83,311.33,0.83,0.01,21.66,312.16,311.34,332.99
61.811,366,332.91,311.13,0.92,0.01,20.86,312.05,311.14,331.99
61.8611,375,332.11,310.92,1.04,0.01,20.14,311.96,310.93,331.06
61.9112,355,331.43,310.72,1.21,0.01,19.49,311.93,310.73,330.21
61.9614,306,330.91,310.52,1.47,0.01,18.91,311.99,310.53,329.43
62.0115,326,330.63,310.32,1.91,0.01,18.39,312.23,310.33,328.71
62.0617,319,330.66,310.12,2.61,0.01,17.93,312.73,310.13,328.05
62.1118,328,330.85,309.92,3.41,0.01,17.51,313.33,309.93,327.43
62.1619,334,330.56,309.72,3.68,0.01,17.15,313.4,309.73,326.87
62.2121,312,329.7,309.52,3.34,0.01,16.84,312.86,309.53,326.36
62.2622,318,328.95,309.32,3.05,0.01,16.57,312.37,309.33,325.89
62.3123,387,328.34,309.12,2.86,0.01,16.34,311.98,309.13,325.46
62.3625,343,327.53,308.93,2.44,0.01,16.16,311.37,308.94,325.09
62.4126,353,326.71,308.73,1.95,0.01,16.01,310.68,308.74,324.74
62.4627,307,326.08,308.54,1.61,0.01,15.91,310.15,308.55,324.45
62.5129,339,325.64,308.34,1.43,0.01,15.86,309.77,308.35,324.2
62.563,325,325.34,308.15,1.34,0.01,15.84,309.49,308.16,323.99
62.6132,336,325.16,307.96,1.32,0.01,15.87,309.28,307.97,323.83
62.6633,355,325.07,307.76,1.34,0.01,15.95,309.1,307.77,323.71
62.7134,328,325.08,307.57,1.41,0.01,16.08,308.98,307.58,323.65
62.7636,315,325.18,307.38,1.52,0.01,16.26,308.9,307.39,323.64
62.8137,338,325.39,307.19,1.68,0.01,16.5,308.87,307.2,323.69
62.8639,330,325.72,307.01,1.89,0.01,16.81,308.9,307.02,323.82
62.914,316,326.2,306.82,2.17,0.01,17.2,308.99,306.83,324.02
62.9641,319,326.87,306.63,2.56,0.01,17.67,309.19,306.64,324.3
63.0143,316,327.77,306.45,3.07,0.01,18.24,309.52,306.46,324.69
63.0644,330,328.94,306.26,3.75,0.01,18.92,310.01,306.27,325.18
63.1145,327,330.49,306.08,4.66,0.01,19.74,310.74,306.09,325.82
63.1647,330,332.56,305.89,5.93,0.01,20.73,311.82,305.9,326.62
63.2148,339,335.5,305.71,7.87,0.01,21.91,313.58,305.72,327.62
63.2649,318,339.92,305.53,11.04,0.01,23.34,316.57,305.54,328.87
63.3151,371,346.67,305.35,16.22,0.01,25.08,321.57,305.36,330.43
63.3652,351,355.64,305.17,23.24,0.01,27.21,328.41,305.18,332.38
63.4154,351,362.59,304.99,27.74,0.01,29.84,332.73,305,334.83
63.4655,369,363.78,304.82,25.81,0.02,33.14,330.63,304.84,337.96
63.5156,329,364.41,304.64,22.45,0.02,37.3,327.09,304.66,341.94
63.5658,338,367.84,304.46,20.72,0.02,42.64,325.18,304.48,347.1
63.6159,360,371.69,304.29,17.83,0.02,49.56,322.12,304.31,353.85
63.666,355,375.91,304.12,13.19,0.02,58.59,317.31,304.14,362.71
63.7162,392,383.66,303.94,9.23,0.02,70.47,313.17,303.96,374.41
63.7663,395,396.82,303.77,6.64,0.02,86.39,310.41,303.79,390.16
63.8165,413,417.14,303.6,5.03,0.02,108.49,308.63,303.62,412.09
63.8666,454,447.97,303.43,4.02,0.02,140.51,307.45,303.45,443.94
63.9167,548,493.87,303.26,3.36,0.02,187.22,306.62,303.28,490.48
63.9669,609,556.03,303.09,2.94,0.02,249.97,306.03,303.11,553.06
64.017,628,619.19,302.93,2.68,0.02,313.56,305.61,302.95,616.49
64.0671,648,648.12,302.76,2.55,0.02,342.79,305.31,302.78,645.55
64.1173,636,632.87,302.6,2.52,0.02,327.73,305.12,302.62,630.33
64.1674,571,604.23,302.43,2.59,0.02,299.19,305.02,302.45,601.62
64.2175,569,575.61,302.27,2.77,0.02,270.54,305.04,302.29,572.81
64.2677,581,535.53,302.11,3.08,0.02,230.31,305.19,302.13,532.42
64.3178,492,486.55,301.95,3.58,0.02,181,305.53,301.97,482.95
64.368,418,443.41,301.79,4.39,0.03,137.2,306.18,301.82,438.99
64.4181,433,412.24,301.63,5.77,0.03,104.81,307.4,301.66,406.44
64.4682,349,391.82,301.48,8.02,0.03,82.29,309.5,301.51,383.77
64.5184,344,378.96,301.32,10.93,0.03,66.68,312.25,301.35,368
64.5685,311,369.36,301.17,12.51,0.03,55.65,313.68,301.2,356.82
64.6186,353,360.29,301.01,11.54,0.03,47.7,312.55,301.04,348.71
64.6688,325,353.02,300.86,10.29,0.03,41.83,311.15,300.89,342.69
64.7189,303,347.94,300.71,9.75,0.04,37.45,310.46,300.75,338.16
64.7691,332,343.42,300.56,8.72,0.04,34.1,309.28,300.6,334.66
64.8192,318,339.05,300.41,7.04,0.04,31.55,307.45,300.45,331.96
64.8693,335,335.65,300.26,5.74,0.04,29.6,306,300.3,329.86
64.9195,344,333.39,300.12,5.1,0.05,28.13,305.22,300.17,328.25
64.9696,343,332.08,299.97,5.01,0.05,27.05,304.98,300.02,327.02
65.0197,316,331.62,299.83,5.43,0.05,26.31,305.26,299.88,326.14
65.0699,344,332.14,299.68,6.53,0.06,25.87,306.21,299.74,325.55
65.12,335,333.95,299.54,8.63,0.07,25.71,308.17,299.61,325.25
65.1702,336,337.19,299.4,11.86,0.07,25.85,311.26,299.47,325.25
65.2203,352,340.45,299.26,14.79,0.07,26.32,314.05,299.33,325.58
65.2704,371,341.05,299.13,14.66,0.08,27.18,313.79,299.21,326.31
65.3206,333,340.37,298.99,12.75,0.09,28.54,311.74,299.08,327.53
65.3707,364,341.18,298.85,11.64,0.1,30.59,310.49,298.95,329.44
65.4208,399,343.04,298.72,10.71,0.11,33.5,309.43,298.83,332.22
65.471,361,344.55,298.59,8.68,0.12,37.15,307.27,298.71,335.74
65.5211,424,346.66,298.46,6.47,0.14,41.59,304.93,298.6,340.05
65.5713,367,351.65,298.33,4.93,0.16,48.23,303.26,298.49,346.56
65.6214,382,362.04,298.2,4.03,0.19,59.63,302.23,298.39,357.83
65.6715,425,381.64,298.07,3.55,0.23,79.8,301.62,298.3,377.87
65.7217,388,413.96,297.94,3.36,0.27,112.39,301.3,298.21,410.33
65.7718,446,445.57,297.82,3.41,0.34,144.01,301.23,298.16,441.83
65.8219,416,443.02,297.69,3.69,0.43,141.2,301.38,298.12,438.89
65.8721,410,423.04,297.57,4.31,0.57,120.59,301.88,298.14,418.16
65.9222,392,416.25,297.45,5.48,0.74,112.57,302.93,298.19,410.02
65.9723,424,413.65,297.33,7.45,0.95,107.92,304.78,298.28,405.25
66.0225,402,398.08,297.21,9.91,1.2,89.76,307.12,298.41,386.97
66.0726,371,379.24,297.09,11.04,1.67,69.43,308.13,298.76,366.52
66.1228,380,365.9,296.98,9.99,2.75,56.19,306.97,299.73,353.17
66.1729,346,360.05,296.86,8.81,5.63,48.75,305.67,302.49,345.61
66.223,351,363.28,296.75,8.26,13.52,44.74,305.01,310.27,341.49
66.2732,378,362.57,296.64,7.28,15.92,42.73,303.92,312.56,339.37
66.3233,390,352.27,296.53,5.65,8.12,41.97,302.18,304.65,338.5
66.3734,363,349.16,296.42,4.24,6.44,42.06,300.66,302.86,338.48
66.4236,385,351.81,296.31,3.32,9.38,42.79,299.63,305.69,339.1
66.4737,346,350.4,296.21,2.77,7.38,44.05,298.98,303.59,340.26
66.5239,380,347.66,296.1,2.45,3.35,45.76,298.55,299.45,341.86
66.574,362,347.94,296,2.28,1.73,47.92,298.28,297.73,343.92
66.6241,377,349.71,295.9,2.21,1.06,50.53,298.11,296.96,346.43
66.6743,388,352.37,295.8,2.22,0.72,53.63,298.02,296.52,349.43
66.7244,346,355.8,295.7,2.3,0.53,57.27,298,296.23,352.97
66.7745,395,359.99,295.6,2.46,0.41,61.51,298.06,296.01,357.11
66.8247,401,365.02,295.51,2.72,0.32,66.46,298.23,295.83,361.97
66.8748,348,371.02,295.41,3.1,0.26,72.25,298.51,295.67,367.66
66.925,439,378.2,295.32,3.62,0.22,79.04,298.94,295.54,374.36
66.9751,415,386.82,295.23,4.33,0.19,87.07,299.56,295.42,382.3
67.0252,462,397.21,295.14,5.28,0.16,96.62,300.42,295.3,391.76
67.0754,459,409.9,295.05,6.6,0.14,108.11,301.65,295.19,403.16
67.1255,488,425.72,294.97,8.59,0.12,122.04,303.56,295.09,417.01
67.1756,497,445.93,294.88,11.8,0.11,139.15,306.68,294.99,434.03
67.2258,468,472.35,294.8,17.06,0.1,160.4,311.86,294.9,455.2
67.2759,513,506.62,294.72,24.75,0.09,187.07,319.47,294.81,481.79
67.3261,572,547.22,294.64,31.64,0.08,220.87,326.28,294.72,515.51
67.3762,627,590.16,294.56,31.53,0.07,264,326.09,294.63,558.56
67.4263,650,641.39,294.48,27.12,0.07,319.73,321.6,294.55,614.21
67.4765,760,712.74,294.4,24.48,0.06,393.79,318.88,294.46,688.19
67.5266,882,813.49,294.33,22.76,0.06,496.35,317.09,294.39,790.68
67.5767,1026,956.07,294.26,18.56,0.05,643.19,312.82,294.31,937.45
67.6269,1129,1158.39,294.18,13.3,0.05,850.86,307.48,294.23,1145.04
67.677,1245,1416.86,294.12,9.27,0.04,1113.43,303.39,294.16,1407.55
67.7272,1434,1654.85,294.05,6.66,0.04,1354.09,300.71,294.09,1648.14
67.7773,1551,1752.39,293.98,4.99,0.04,1453.39,298.97,294.02,1747.37
67.8274,1493,1723.04,293.92,3.88,0.04,1425.2,297.8,293.96,1719.12
67.8776,1502,1690.18,293.85,3.12,0.03,1393.18,296.97,293.88,1687.03
67.9277,1655,1694.64,293.79,2.57,0.03,1398.25,296.36,293.82,1692.04
67.9778,1692,1713.39,293.73,2.17,0.03,1417.46,295.9,293.76,1711.19
68.028,1795,1800.32,293.67,1.86,0.03,1504.76,295.53,293.7,1798.43
68.0781,1995,2075.05,293.62,1.63,0.03,1779.77,295.25,293.65,2073.39
68.1282,2150,2518.31,293.56,1.45,0.03,2223.27,295.01,293.59,2516.83
68.1784,2281,2728.72,293.51,1.32,0.02,2433.86,294.83,293.53,2727.37
68.2285,2266,2638.97,293.46,1.22,0.02,2344.26,294.68,293.48,2637.72
68.2787,2193,2706.5,293.41,1.15,0.02,2411.92,294.56,293.43,2705.33
68.3288,2135,2760.68,293.36,1.07,0.02,2466.23,294.43,293.38,2759.59
68.3789,1992,2420.89,293.31,0.97,0.02,2126.59,294.28,293.33,2419.9
68.4291,1725,1955.96,293.27,0.9,0.02,1661.77,294.17,293.29,1955.04
68.4792,1478,1660.79,293.23,0.83,0.02,1366.71,294.06,293.25,1659.94
68.5293,1237,1408.43,293.18,0.77,0.02,1114.46,293.95,293.2,1407.64
68.5795,1051,1110.14,293.14,0.71,0.02,816.27,293.85,293.16,1109.41
68.6296,893,871.11,293.1,0.65,0.02,577.33,293.75,293.12,870.43
68.6798,811,715.72,293.07,0.61,0.02,422.02,293.68,293.09,715.09
68.7299,682,616.19,293.03,0.58,0.02,322.57,293.61,293.05,615.6
68.78,578,549.63,293,0.55,0.02,256.06,293.55,293.02,549.06
68.8302,612,502.86,292.97,0.53,0.01,209.35,293.5,292.98,502.32
68.8803,509,468.6,292.94,0.51,0.01,175.14,293.45,292.95,468.08
68.9304,473,442.63,292.91,0.49,0.01,149.21,293.4,292.92,442.12
68.9806,471,422.38,292.89,0.48,0.01,129,293.37,292.9,421.89
69.0307,437,406.23,292.86,0.47,0.01,112.89,293.33,292.87,405.75
69.0809,425,393.11,292.84,0.46,0.01,99.8,293.3,292.85,392.64
69.131,411,382.28,292.82,0.46,0.01,89,293.28,292.83,381.82
69.1811,414,373.23,292.8,0.45,0.01,79.97,293.25,292.81,372.77
69.2313,370,365.56,292.78,0.45,0.01,72.32,293.23,292.79,365.1
69.2814,357,359.02,292.77,0.46,0.01,65.79,293.23,292.78,358.56
69.3315,387,353.37,292.75,0.46,0.01,60.15,293.21,292.76,352.9
69.3817,353,348.47,292.74,0.47,0.01,55.25,293.21,292.75,347.99
69.4318,342,344.19,292.73,0.48,0.01,50.97,293.21,292.74,343.7
69.4819,369,340.42,292.72,0.5,0.01,47.19,293.22,292.73,339.91
69.5321,335,337.09,292.71,0.53,0.01,43.85,293.24,292.72,336.56
69.5822,327,334.15,292.71,0.56,0.01,40.87,293.27,292.72,333.58
69.6324,336,331.52,292.7,0.61,0.01,38.2,293.31,292.71,330.9
69.6825,345,329.19,292.7,0.67,0.01,35.81,293.37,292.71,328.51
69.7326,337,327.12,292.7,0.76,0.01,33.65,293.46,292.71,326.35
69.7828,335,325.31,292.7,0.9,0.01,31.7,293.6,292.71,324.4
69.8329,348,323.74,292.7,1.11,0.01,29.92,293.81,292.71,322.62
69.8831,324,322.36,292.71,1.34,0.01,28.3,294.05,292.72,321.01
69.9332,297,321,292.72,1.44,0.01,26.83,294.16,292.73,319.55
69.9833,357,319.63,292.73,1.41,0.01,25.47,294.14,292.74,318.2
70.0335,315,318.4,292.74,1.42,0.01,24.23,294.16,292.75,316.97
70.0836,337,317.35,292.76,1.49,0.01,23.09,294.25,292.77,315.85
70.1337,309,316.39,292.77,1.57,0.01,22.03,294.34,292.78,314.8
70.1839,307,315.49,292.78,1.64,0.01,21.06,294.42,292.79,313.84
70.234,326,314.74,292.81,1.77,0.01,20.16,294.58,292.82,312.97
70.2841,330,314.15,292.82,2,0.01,19.32,294.82,292.83,312.14
70.3343,330,313.76,292.85,2.36,0.01,18.55,295.21,292.86,311.4
70.3844,302,313.58,292.87,2.88,0.01,17.82,295.75,292.88,310.69
70.4346,281,313.74,292.9,3.69,0.01,17.15,296.59,292.91,310.05
70.4847,306,314.45,292.92,4.99,0.01,16.52,297.91,292.93,309.44
70.5348,322,316.02,292.95,7.12,0.01,15.94,300.07,292.96,308.89
70.585,310,318.64,292.99,10.25,0.01,15.39,303.24,293,308.38
70.6351,337,321.13,293.02,13.22,0.01,14.88,306.24,293.03,307.9
70.6852,317,320.94,293.05,13.48,0.01,14.4,306.53,293.06,307.45
70.7354,329,318.68,293.09,11.62,0.01,13.96,304.71,293.1,307.05
70.7855,308,317,293.13,10.32,0.01,13.54,303.45,293.14,306.67
70.8357,300,316.14,293.17,9.81,0.01,13.15,302.98,293.18,306.32
70.8858,306,314.58,293.22,8.56,0.01,12.78,301.78,293.23,306
70.9359,336,312.15,293.26,6.44,0.01,12.44,299.7,293.27,305.7
70.9861,318,309.99,293.31,4.55,0.01,12.12,297.86,293.32,305.43
71.0362,286,308.45,293.35,3.27,0.01,11.82,296.62,293.36,305.17
71.0863,299,307.4,293.41,2.44,0.01,11.55,295.85,293.42,304.96
71.1365,320,306.65,293.46,1.9,0.01,11.29,295.36,293.47,304.75
71.1866,314,306.09,293.51,1.52,0.01,11.05,295.03,293.52,304.56
71.2367,283,305.66,293.57,1.26,0.01,10.83,294.83,293.58,304.4
71.2869,305,305.32,293.62,1.07,0.01,10.62,294.69,293.63,304.24
71.337,286,305.05,293.68,0.93,0.01,10.43,294.61,293.69,304.11
71.3872,302,304.83,293.75,0.82,0.01,10.26,294.57,293.76,304.01
71.4373,303,304.65,293.8,0.73,0.01,10.11,294.53,293.81,303.91
71.4874,323,304.52,293.88,0.66,0.01,9.97,294.54,293.89,303.85
71.5376,290,304.41,293.94,0.61,0.01,9.85,294.55,293.95,303.79
71.5877,327,304.33,294.01,0.56,0.01,9.74,294.57,294.02,303.75
71.6378,276,304.28,294.09,0.53,0.01,9.65,294.62,294.1,303.74
71.688,274,304.25,294.15,0.5,0.01,9.58,294.65,294.16,303.73
71.7381,297,304.25,294.23,0.48,0.01,9.53,294.71,294.24,303.76
71.7883,293,304.27,294.3,0.47,0.01,9.49,294.77,294.31,303.79
71.8384,296,304.33,294.39,0.46,0.01,9.47,294.85,294.4,303.86
71.8885,294,304.41,294.47,0.45,0.01,9.48,294.92,294.48,303.95
71.9387,309,304.51,294.55,0.45,0.01,9.5,295,294.56,304.05
71.9888,299,304.66,294.64,0.45,0.01,9.56,295.09,294.65,304.2
72.0389,279,304.83,294.72,0.46,0.01,9.63,295.18,294.73,304.35
72.0891,299,305.04,294.81,0.47,0.01,9.74,295.28,294.82,304.55
72.1392,270,305.28,294.9,0.49,0.01,9.87,295.39,294.91,304.77
72.1894,321,305.58,294.99,0.52,0.02,10.05,295.51,295.01,305.04
72.2395,291,305.93,295.09,0.56,0.02,10.26,295.65,295.11,305.35
72.2896,282,306.33,295.19,0.61,0.02,10.52,295.8,295.21,305.71
72.3398,309,306.81,295.28,0.67,0.02,10.84,295.95,295.3,306.12
72.3899,305,307.38,295.38,0.76,0.02,11.22,296.14,295.4,306.6
72.44,278,308.05,295.48,0.88,0.03,11.67,296.36,295.51,307.15
72.4902,307,308.85,295.58,1.02,0.03,12.21,296.6,295.61,307.79
72.5403,296,309.81,295.7,1.22,0.04,12.86,296.92,295.74,308.56
72.5905,304,310.95,295.8,1.47,0.04,13.64,297.27,295.84,309.44
72.6406,297,312.39,295.91,1.85,0.05,14.58,297.76,295.96,310.49
72.6907,304,314.25,296.03,2.43,0.07,15.73,298.46,296.1,311.76
72.7409,325,316.71,296.13,3.37,0.09,17.13,299.5,296.22,313.26
72.791,309,320.05,296.25,4.82,0.1,18.86,301.07,296.35,315.11
72.8411,352,324.13,296.37,6.6,0.13,21.03,302.97,296.5,317.4
72.8913,347,327.95,296.49,7.51,0.17,23.79,304,296.66,320.28
72.9414,359,331.01,296.61,6.83,0.25,27.32,303.44,296.86,323.93
72.9916,347,334.94,296.74,5.86,0.46,31.89,302.6,297.2,328.63
73.0417,341,341.14,296.85,5.45,1.01,37.83,302.3,297.86,334.68
73.0918,338,349.56,296.99,5.17,1.96,45.44,302.16,298.95,342.43
73.142,352,357.94,297.11,4.3,1.41,55.12,301.41,298.52,352.23
73.1921,369,368.93,297.24,3.17,0.75,67.77,300.41,297.99,365.01
73.2422,376,386.21,297.37,2.28,0.69,85.88,299.65,298.06,383.25
73.2924,414,414.81,297.51,1.7,1.04,114.56,299.21,298.55,412.07
73.3425,485,462.83,297.66,1.32,0.89,162.97,298.98,298.55,460.63
73.3926,509,544.33,297.79,1.06,0.43,245.05,298.85,298.22,542.84
73.4428,614,662.94,297.92,0.89,0.22,363.91,298.81,298.14,661.83
73.4929,627,747.94,298.07,0.77,0.14,448.96,298.84,298.21,747.03
73.5431,604,709.15,298.22,0.68,0.09,410.16,298.9,298.31,708.38
73.5932,598,631.96,298.36,0.62,0.07,332.91,298.98,298.43,631.27
73.6433,603,602.65,298.5,0.57,0.05,303.52,299.07,298.55,602.02
73.6935,525,600.38,298.65,0.54,0.04,301.14,299.19,298.69,599.79
73.7436,563,558.33,298.81,0.52,0.04,258.97,299.33,298.85,557.78
73.7937,497,484.89,298.96,0.51,0.03,185.39,299.47,298.99,484.35
73.8439,448,425.83,299.13,0.5,0.03,126.17,299.63,299.16,425.3
73.894,400,388.35,299.27,0.51,0.02,88.55,299.78,299.29,387.82
73.9442,383,365.15,299.44,0.52,0.02,65.17,299.96,299.46,364.61
73.9943,389,350.29,299.61,0.54,0.02,50.12,300.15,299.63,349.73
74.0444,322,340.26,299.77,0.57,0.02,39.9,300.34,299.79,339.67
74.0946,336,333.24,299.93,0.61,0.01,32.68,300.54,299.94,332.61
74.1447,304,328.17,300.1,0.67,0.01,27.39,300.77,300.11,327.49
74.1948,354,324.42,300.27,0.74,0.01,23.4,301.01,300.28,323.67
74.245,331,321.59,300.44,0.84,0.01,20.3,301.28,300.45,320.74
74.2951,340,319.44,300.61,0.96,0.01,17.85,301.57,300.62,318.46
74.3453,345,317.79,300.78,1.13,0.01,15.87,301.91,300.79,316.65
74.3954,316,316.57,300.96,1.34,0.01,14.25,302.3,300.97,315.21
74.4455,326,315.68,301.15,1.61,0.01,12.91,302.76,301.16,314.06
74.4957,328,315.08,301.32,1.98,0.01,11.78,303.3,301.33,313.1
74.5458,323,314.84,301.5,2.51,0.01,10.82,304.01,301.51,312.32
74.5959,331,315.02,301.67,3.35,0.01,9.99,305.02,301.68,311.66
74.6461,273,315.84,301.87,4.69,0.01,9.28,306.56,301.88,311.15
74.6962,305,317.47,302.06,6.74,0.01,8.66,308.8,302.07,310.72
74.7464,372,319.56,302.24,9.21,0.01,8.11,311.45,302.25,310.35
74.7965,332,320.5,302.44,10.43,0.01,7.63,312.87,302.45,310.07
74.8466,341,319.3,302.64,9.46,0.01,7.2,312.1,302.65,309.84
74.8968,340,317.71,302.84,8.06,0.01,6.82,310.9,302.85,309.66
74.9469,343,316.97,303.03,7.46,0.01,6.47,310.49,303.04,309.5
74.997,360,316.56,303.24,7.16,0.01,6.16,310.4,303.25,309.4
75.0472,367,315.41,303.43,6.09,0.01,5.88,309.52,303.44,309.31
