Angle,Observed,Calculated,Background,Dolomite_nb,Halite_nb,Quartz_nb,Dolomite,Halite,Quartz
57.3989,408,387.5,341.64,0.26,0.08,45.52,341.9,341.72,387.16
57.449,381,377.82,341.42,0.27,0.07,36.06,341.69,341.49,377.48
57.4992,396,369.43,341.19,0.28,0.06,27.89,341.47,341.25,369.08
57.5493,358,364.04,340.97,0.3,0.06,22.72,341.27,341.03,363.69
57.5994,365,360.75,340.74,0.32,0.05,19.64,341.06,340.79,360.38
57.6496,384,358.7,340.52,0.36,0.05,17.77,340.88,340.57,358.29
57.6997,345,357.35,340.29,0.41,0.04,16.61,340.7,340.33,356.9
57.7499,345,356.4,340.06,0.4,0.04,15.9,340.46,340.1,355.96
57.8,334,355.74,339.84,0.39,0.04,15.48,340.23,339.88,355.32
57.8501,374,355.3,339.61,0.39,0.03,15.26,340,339.64,354.87
57.9003,362,355.01,339.38,0.41,0.03,15.19,339.79,339.41,354.57
57.9504,353,354.86,339.16,0.43,0.03,15.24,339.59,339.19,354.4
58.0005,360,354.8,338.93,0.46,0.03,15.39,339.39,338.96,354.32
58.0507,368,354.85,338.7,0.49,0.03,15.62,339.19,338.73,354.32
58.1008,380,354.97,338.48,0.53,0.02,15.94,339.01,338.5,354.42
58.151,351,355.19,338.25,0.59,0.02,16.33,338.84,338.27,354.58
58.2011,344,355.49,338.02,0.66,0.02,16.79,338.68,338.04,354.81
58.2512,344,355.9,337.79,0.75,0.02,17.33,338.54,337.81,355.12
58.3014,361,356.37,337.56,0.83,0.02,17.95,338.39,337.58,355.51
58.3515,399,356.93,337.34,0.91,0.02,18.66,338.25,337.36,356
58.4016,357,357.62,337.11,1.04,0.02,19.45,338.15,337.13,356.56
58.4518,371,358.47,336.88,1.22,0.02,20.35,338.1,336.9,357.23
58.5019,360,359.5,336.65,1.47,0.02,21.36,338.12,336.67,358.01
58.5521,343,360.76,336.42,1.82,0.01,22.5,338.24,336.43,358.92
58.6022,333,362.31,336.19,2.31,0.01,23.8,338.5,336.2,359.99
58.6523,370,364.23,335.97,2.98,0.01,25.27,338.95,335.98,361.24
58.7025,344,366.65,335.74,3.91,0.01,26.99,339.65,335.75,362.73
58.7526,350,370.04,335.51,5.5,0.01,29.02,341.01,335.52,364.53
58.8027,383,375.22,335.28,8.79,0.01,31.14,344.07,335.29,366.42
58.8529,414,384.44,335.05,16.02,0.01,33.35,351.07,335.06,368.4
58.903,393,397.47,334.82,26.67,0.01,35.96,361.49,334.83,370.78
58.9532,404,398.63,334.59,24.97,0.01,39.06,359.56,334.6,373.65
59.0033,395,395.22,334.36,18.16,0.01,42.68,352.52,334.37,377.04
59.0534,453,399.15,334.13,18.06,0.01,46.94,352.19,334.14,381.07
59.1036,420,401.99,333.91,16.1,0.01,51.97,350.01,333.92,385.88
59.1537,389,401.55,333.68,9.89,0.02,57.97,343.57,333.7,391.65
59.2038,417,404.76,333.45,6.1,0.03,65.19,339.55,333.48,398.64
59.254,414,411.56,333.22,4.33,0.03,73.98,337.55,333.25,407.2
59.3041,445,421.34,332.99,3.51,0.02,84.82,336.5,333.01,417.81
59.3542,409,434.38,332.76,3.18,0.01,98.42,335.94,332.77,431.18
59.4044,447,451.47,332.53,3.16,0.01,115.77,335.69,332.54,448.3
59.4545,521,473.93,332.3,3.4,0.01,138.22,335.7,332.31,470.52
59.5047,482,504.08,332.07,3.93,0.01,168.07,336,332.08,500.14
59.5548,609,544.91,331.84,4.77,0.01,208.29,336.61,331.85,540.13
59.6049,661,600.6,331.61,5.98,0.01,263,337.59,331.62,594.61
59.6551,684,677.04,331.39,7.97,0.01,337.68,339.36,331.4,669.07
59.7052,757,785.05,331.16,11.92,0.01,441.96,343.08,331.17,773.12
59.7553,1029,950.68,330.93,20.66,0.01,599.09,351.59,330.94,930.02
59.8055,1195,1227.33,330.7,37.87,0.01,858.76,368.57,330.71,1189.46
59.8556,1690,1674.65,330.47,47.12,0.01,1297.05,377.59,330.48,1627.52
59.9058,2080,2282.38,330.24,34.32,0.01,1917.82,364.56,330.25,2248.06
59.9559,2330,2689.67,330.01,28.99,0.01,2330.66,359,330.02,2660.67
60.006,2344,2513.75,329.78,30.06,0.01,2153.9,359.84,329.79,2483.68
60.0562,2084,2218.85,329.55,21.27,0.01,1868.02,350.82,329.56,2197.57
60.1063,1947,2043.99,329.33,12.08,0.01,1702.59,341.41,329.34,2031.92
60.1564,1646,1718.17,329.1,7.41,0.01,1381.66,336.51,329.11,1710.76
60.2066,1296,1294.97,328.87,5.09,0.01,961.01,333.96,328.88,1289.88
60.2567,1048,978.41,328.64,3.68,0.01,646.09,332.32,328.65,974.73
60.3069,816,781.05,328.41,2.78,0.01,449.86,331.19,328.42,778.27
60.357,715,658.98,328.18,2.19,0.01,328.6,330.37,328.19,656.78
60.4071,690,580.64,327.96,1.79,0.01,250.89,329.75,327.97,578.85
60.4573,527,528.2,327.73,1.51,0.01,198.96,329.24,327.74,526.69
60.5074,515,490.64,327.5,1.29,0.01,161.84,328.79,327.51,489.34
60.5575,527,461.9,327.27,1.13,0.01,133.49,328.4,327.28,460.76
60.6077,457,439.92,327.04,1,0,111.87,328.04,327.04,438.91
60.6578,427,423.19,326.82,0.9,0,95.46,327.72,326.82,422.28
60.708,406,410.43,326.59,0.82,0,83.02,327.41,326.59,409.61
60.7581,393,401.09,326.36,0.75,0,73.97,327.11,326.36,400.33
60.8082,392,395.06,326.14,0.7,0,68.22,326.84,326.14,394.36
60.8584,410,389.48,325.91,0.66,0,62.91,326.57,325.91,388.82
60.9085,427,382.41,325.68,0.62,0,56.11,326.3,325.68,381.79
60.9586,378,377.36,325.46,0.59,0,51.31,326.05,325.46,376.77
61.0088,388,372.06,325.23,0.56,0,46.26,325.79,325.23,371.49
61.0589,357,366.37,325.01,0.54,0,40.82,325.55,325.01,365.83
61.109,390,361.93,324.78,0.52,0,36.63,325.3,324.78,361.41
61.1592,370,358.46,324.56,0.51,0,33.39,325.07,324.56,357.95
61.2093,394,355.58,324.33,0.5,0,30.74,324.83,324.33,355.07
61.2595,351,353.11,324.11,0.5,0,28.5,324.61,324.11,352.61
61.3096,391,350.95,323.88,0.5,0,26.56,324.38,323.88,350.44
61.3597,341,349.04,323.66,0.5,0,24.88,324.16,323.66,348.54
61.4099,375,347.34,323.43,0.5,0,23.39,323.93,323.43,346.82
61.46,359,345.81,323.21,0.52,0,22.08,323.73,323.21,345.29
61.5101,370,344.43,322.99,0.53,0,20.91,323.52,322.99,343.9
61.5603,338,343.19,322.76,0.56,0,19.86,323.32,322.76,342.62
61.6104,386,342.07,322.54,0.6,0,18.92,323.14,322.54,341.46
61.6606,367,341.06,322.32,0.66,0,18.08,322.98,322.32,340.4
61.7107,335,340.16,322.1,0.73,0,17.33,322.83,322.1,339.43
61.7608,360,339.37,321.88,0.84,0,16.65,322.72,321.88,338.53
61.811,332,338.68,321.66,0.98,0,16.04,322.64,321.66,337.7
61.8611,329,338.12,321.43,1.2,0,15.48,322.63,321.43,336.91
61.9112,315,337.83,321.21,1.63,0,14.99,322.84,321.21,336.2
61.9614,349,338.07,320.99,2.53,0,14.54,323.52,320.99,335.53
62.0115,339,339.25,320.77,4.33,0,14.15,325.1,320.77,334.92
62.0617,340,339.86,320.55,5.51,0,13.79,326.06,320.55,334.34
62.1118,340,338.03,320.34,4.21,0,13.48,324.55,320.34,333.82
62.1619,355,336.8,320.12,3.48,0,13.2,323.6,320.12,333.32
62.2121,367,336.56,319.9,3.7,0,12.96,323.6,319.9,332.86
62.2622,335,335.49,319.68,3.05,0,12.75,322.73,319.68,332.43
62.3123,330,334.06,319.46,2.01,0,12.58,321.47,319.46,332.04
62.3625,352,333.15,319.25,1.46,0,12.44,320.71,319.25,331.69
62.4126,373,332.57,319.03,1.2,0,12.34,320.23,319.03,331.37
62.4627,338,332.17,318.81,1.08,0,12.26,319.89,318.81,331.07
62.5129,361,331.86,318.6,1.04,0,12.22,319.64,318.6,330.82
62.563,367,331.64,318.38,1.03,0,12.22,319.41,318.38,330.6
62.6132,309,331.48,318.17,1.06,0,12.24,319.23,318.17,330.41
62.6633,342,331.39,317.96,1.12,0,12.31,319.08,317.96,330.27
62.7134,330,331.37,317.74,1.21,0,12.42,318.95,317.74,330.16
62.7636,334,331.43,317.53,1.33,0,12.57,318.86,317.53,330.1
62.8137,311,331.57,317.32,1.49,0,12.76,318.81,317.32,330.08
62.8639,364,331.83,317.11,1.7,0,13.01,318.81,317.11,330.12
62.914,324,332.2,316.9,1.97,0,13.32,318.87,316.9,330.22
62.9641,362,332.69,316.68,2.3,0,13.7,318.98,316.68,330.38
63.0143,338,333.41,316.47,2.77,0,14.16,319.24,316.47,330.63
63.0644,336,334.41,316.26,3.42,0,14.72,319.68,316.26,330.98
63.1145,336,335.78,316.06,4.33,0,15.38,320.39,316.06,331.44
63.1647,314,337.58,315.85,5.54,0,16.19,321.39,315.85,332.04
63.2148,336,339.94,315.64,7.14,0,17.16,322.78,315.64,332.8
63.2649,341,343.46,315.43,9.68,0,18.34,325.11,315.43,333.77
63.3151,366,349.59,315.23,14.58,0,19.78,329.81,315.23,335.01
63.3652,349,361.63,315.02,25.03,0,21.57,340.05,315.02,336.59
63.4154,396,384.56,314.81,45.93,0,23.81,360.74,314.81,338.62
63.4655,402,402.73,314.61,61.47,0,26.64,376.08,314.61,341.25
63.5156,375,391.15,314.41,46.43,0.01,30.3,360.84,314.42,344.71
63.5658,405,385.24,314.2,35.93,0.01,35.1,350.13,314.21,349.3
63.6159,395,393.74,314,38.28,0.01,41.46,352.28,314.01,355.46
63.666,356,396.53,313.8,32.77,0.01,49.96,346.57,313.81,363.76
63.7162,389,394.48,313.6,19.58,0.01,61.3,333.18,313.61,374.9
63.7663,380,401.71,313.4,11.65,0.01,76.65,325.05,313.41,390.05
63.8165,404,419.76,313.2,7.72,0.01,98.84,320.92,313.21,412.04
63.8666,448,452.73,313,5.63,0.01,134.09,318.63,313.01,447.09
63.9167,509,510.52,312.8,4.44,0.01,193.27,317.24,312.81,506.07
63.9669,616,603.63,312.6,3.73,0.01,287.29,316.33,312.61,599.89
64.017,659,707.35,312.41,3.33,0.01,391.6,315.74,312.42,704.01
64.0671,744,730.45,312.21,3.14,0.01,415.09,315.35,312.22,727.3
64.1173,665,675.11,312.02,3.14,0.01,359.94,315.16,312.03,671.96
64.1674,601,635.94,311.82,3.32,0.01,320.79,315.14,311.83,632.61
64.2175,620,611.89,311.63,3.68,0.01,296.57,315.31,311.64,608.2
64.2677,517,554.59,311.44,4.23,0.01,238.92,315.67,311.45,550.36
64.3178,494,485.15,311.25,5.12,0.01,168.77,316.37,311.26,480.02
64.368,462,435.35,311.05,6.83,0.01,117.45,317.88,311.06,428.5
64.4181,386,406.54,310.86,10.45,0.01,85.22,321.31,310.87,396.08
64.4682,391,393.92,310.68,18.23,0.01,65,328.91,310.69,375.68
64.5184,402,391.59,310.49,29.26,0.01,51.83,339.75,310.5,362.32
64.5685,375,380.62,310.3,27.43,0.01,42.88,337.73,310.31,353.18
64.6186,363,366.18,310.11,19.48,0.01,36.58,329.59,310.12,346.69
64.6688,369,360.43,309.93,18.49,0.01,32,328.42,309.94,341.93
64.7189,384,357.7,309.74,19.33,0.01,28.62,329.07,309.75,338.36
64.7691,350,349.52,309.56,13.88,0.01,26.07,323.44,309.57,335.63
64.8192,372,342.34,309.38,8.82,0.01,24.13,318.2,309.39,333.51
64.8693,355,338.3,309.2,6.43,0.01,22.67,315.63,309.21,331.87
64.9195,361,336.1,309.01,5.5,0.01,21.58,314.51,309.02,330.59
64.9696,329,335.05,308.84,5.41,0.02,20.79,314.25,308.86,329.63
65.0197,322,335.13,308.66,6.18,0.02,20.27,314.84,308.68,328.93
65.0699,333,337.03,308.48,8.55,0.02,19.99,317.03,308.5,328.47
65.12,316,342.33,308.3,14.07,0.02,19.94,322.37,308.32,328.24
65.1702,396,349.79,308.13,21.49,0.02,20.14,329.62,308.15,328.27
65.2203,350,347.96,307.95,19.35,0.02,20.63,327.3,307.97,328.58
65.2704,346,343.04,307.78,13.76,0.03,21.48,321.54,307.81,329.26
65.3206,381,343.6,307.6,13.12,0.03,22.84,320.72,307.63,330.44
65.3707,373,345.97,307.43,13.55,0.03,24.96,320.98,307.46,332.39
65.4208,350,344.89,307.26,9.51,0.03,28.09,316.77,307.29,335.35
65.471,378,344.5,307.09,5.77,0.04,31.6,312.86,307.13,338.69
65.5211,389,346.16,306.92,3.83,0.04,35.37,310.75,306.96,342.29
65.5713,360,351.32,306.76,2.84,0.05,41.68,309.6,306.81,348.44
65.6214,422,362.88,306.59,2.29,0.06,53.93,308.88,306.65,360.52
65.6715,393,387.64,306.43,1.99,0.07,79.15,308.42,306.5,385.58
65.7217,426,436.98,306.26,1.85,0.08,128.79,308.11,306.34,435.05
65.7718,419,485.93,306.1,1.8,0.1,177.93,307.9,306.2,484.03
65.8219,436,459.77,305.94,1.85,0.13,151.85,307.79,306.07,457.79
65.8721,433,424.58,305.78,2,0.17,116.63,307.78,305.95,422.41
65.9222,415,424.75,305.62,2.37,0.23,116.53,307.99,305.85,422.15
65.9723,412,424.39,305.46,3.2,0.32,115.41,308.66,305.78,420.87
66.0225,375,394.86,305.3,5.06,0.39,84.11,310.36,305.69,389.41
66.0726,376,371.97,305.15,8.13,0.47,58.23,313.28,305.62,363.38
66.1228,350,359.06,304.99,8.49,0.66,44.92,313.48,305.65,349.91
66.1729,347,350.38,304.84,6.1,1.17,38.27,310.94,306.01,343.11
66.223,371,347.88,304.69,5.33,2.99,34.87,310.02,307.68,339.56
66.2732,344,353.9,304.54,5.78,10.38,33.2,310.32,314.92,337.74
66.3233,377,348.85,304.39,4.72,7.17,32.57,309.11,311.56,336.96
66.3734,365,342.61,304.24,3.07,2.68,32.62,307.31,306.92,336.86
66.4236,377,342.42,304.1,2.15,2.99,33.18,306.25,307.09,337.28
66.4737,360,346.05,303.95,1.71,6.23,34.16,305.66,310.18,338.11
66.5239,355,343.59,303.81,1.49,2.79,35.51,305.3,306.6,339.32
66.574,365,343.24,303.66,1.37,1,37.21,305.03,304.66,340.87
66.6241,335,344.63,303.52,1.32,0.51,39.27,304.84,304.03,342.79
66.6743,357,346.75,303.38,1.33,0.32,41.72,304.71,303.7,345.1
66.7244,359,349.45,303.24,1.38,0.22,44.61,304.62,303.46,347.85
66.7745,316,352.73,303.11,1.48,0.16,47.98,304.59,303.27,351.09
66.8247,398,356.65,302.97,1.62,0.12,51.93,304.59,303.09,354.9
66.8748,381,361.35,302.84,1.84,0.1,56.57,304.68,302.94,359.41
66.925,381,366.97,302.7,2.13,0.08,62.05,304.83,302.78,364.75
66.9751,378,373.76,302.57,2.55,0.07,68.56,305.12,302.64,371.13
67.0252,384,382.01,302.44,3.14,0.06,76.38,305.58,302.5,378.82
67.0754,427,392.13,302.31,3.91,0.05,85.86,306.22,302.36,388.17
67.1255,439,404.63,302.19,4.89,0.04,97.5,307.08,302.23,399.69
67.1756,421,420.37,302.06,6.25,0.04,112.02,308.31,302.1,414.08
67.2258,448,440.88,301.94,8.53,0.03,130.38,310.47,301.97,432.32
67.2759,465,468.75,301.81,12.97,0.03,153.93,314.78,301.84,455.74
67.3261,528,508.44,301.69,22.34,0.03,184.37,324.03,301.72,486.06
67.3762,560,565.54,301.57,40.18,0.02,223.77,341.75,301.59,525.34
67.4263,626,627.8,301.45,51.33,0.02,274.99,352.78,301.47,576.44
67.4765,744,683.71,301.34,38.05,0.02,344.31,339.39,301.36,645.65
67.5266,795,776.21,301.22,28.8,0.02,446.16,330.02,301.24,747.38
67.5767,953,939.85,301.11,30.64,0.02,608.08,331.75,301.13,909.19
67.6269,1140,1202.4,301,29.29,0.02,872.1,330.29,301.02,1173.1
67.677,1348,1579.96,300.89,18.62,0.02,1260.44,319.51,300.91,1561.33
67.7272,1616,1927.66,300.78,10.86,0.01,1616.01,311.64,300.79,1916.79
67.7773,1596,1942.25,300.67,6.88,0.01,1634.68,307.55,300.68,1935.35
67.8274,1594,1771.19,300.57,4.76,0.01,1465.85,305.33,300.58,1766.42
67.8776,1563,1715.86,300.46,3.52,0.01,1411.87,303.98,300.47,1712.33
67.9277,1582,1738.92,300.36,2.73,0.01,1435.82,303.09,300.37,1736.18
67.9778,1650,1702.49,300.26,2.2,0.01,1400.02,302.46,300.27,1700.28
68.028,1717,1750.85,300.16,1.83,0.01,1448.85,301.99,300.17,1749.01
68.0781,1985,2146.72,300.06,1.57,0.01,1845.07,301.63,300.07,2145.13
68.1282,2466,2869.74,299.97,1.41,0.01,2568.35,301.38,299.98,2868.32
68.1784,2551,2950.27,299.88,1.32,0.01,2649.07,301.2,299.89,2948.95
68.2285,2437,2657.61,299.79,1.17,0.01,2356.64,300.96,299.8,2656.43
68.2787,2386,2947.89,299.69,1.01,0.01,2647.17,300.7,299.7,2946.86
68.3288,2333,3090.26,299.6,0.91,0.01,2789.73,300.51,299.61,3089.33
68.3789,2108,2446.22,299.52,0.85,0.01,2145.85,300.37,299.53,2445.37
68.4291,1679,1850.5,299.43,0.77,0.01,1550.29,300.2,299.44,1849.72
68.4792,1403,1644.62,299.35,0.68,0.01,1344.59,300.03,299.36,1643.94
68.5293,1190,1372.12,299.27,0.61,0.01,1072.24,299.88,299.28,1371.51
68.5795,963,999.1,299.19,0.56,0.01,699.34,299.75,299.2,998.53
68.6296,799,759.3,299.11,0.52,0.01,459.66,299.63,299.12,758.77
68.6798,695,625.28,299.03,0.49,0.01,325.75,299.52,299.04,624.78
68.7299,627,545.28,298.96,0.47,0.01,245.85,299.43,298.97,544.81
68.78,542,493.47,298.89,0.45,0.01,194.13,299.34,298.9,493.02
68.8302,465,457.6,298.82,0.43,0,158.36,299.25,298.82,457.18
68.8803,405,431.53,298.75,0.41,0,132.36,299.16,298.75,431.11
68.9304,450,411.83,298.68,0.4,0,112.74,299.08,298.68,411.42
68.9806,417,396.49,298.62,0.39,0,97.48,299.01,298.62,396.1
69.0307,391,384.27,298.56,0.38,0,85.33,298.94,298.56,383.89
69.0809,448,374.34,298.49,0.38,0,75.46,298.87,298.49,373.95
69.131,406,366.13,298.43,0.37,0,67.32,298.8,298.43,365.75
69.1811,347,359.27,298.38,0.37,0,60.51,298.75,298.38,358.89
69.2313,379,353.45,298.32,0.37,0,54.75,298.69,298.32,353.07
69.2814,367,348.48,298.27,0.38,0,49.83,298.65,298.27,348.1
69.3315,384,344.18,298.22,0.38,0,45.58,298.6,298.22,343.8
69.3817,334,340.45,298.17,0.39,0,41.88,298.56,298.17,340.05
69.4318,358,337.18,298.12,0.41,0,38.65,298.53,298.12,336.77
69.4819,344,334.31,298.07,0.43,0,35.8,298.5,298.07,333.87
69.5321,366,331.76,298.03,0.46,0,33.28,298.49,298.03,331.31
69.5822,341,329.51,297.99,0.49,0,31.03,298.48,297.99,329.02
69.6324,328,327.51,297.95,0.54,0,29.02,298.49,297.95,326.97
69.6825,330,325.72,297.91,0.59,0,27.21,298.5,297.91,325.12
69.7326,346,324.13,297.88,0.67,0,25.58,298.55,297.88,323.46
69.7828,302,322.73,297.84,0.78,0,24.1,298.62,297.84,321.94
69.8329,330,321.56,297.81,0.98,0,22.76,298.79,297.81,320.57
69.8831,333,320.69,297.79,1.36,0,21.54,299.15,297.79,319.33
69.9332,352,320.25,297.76,2.06,0,20.42,299.82,297.76,318.18
69.9833,346,319.77,297.74,2.63,0,19.4,300.37,297.74,317.14
70.0335,322,318.51,297.71,2.33,0,18.46,300.04,297.71,316.17
70.0836,315,317.4,297.69,2.11,0,17.6,299.8,297.69,315.29
70.1337,303,316.84,297.67,2.36,0,16.8,300.03,297.67,314.47
70.1839,322,316.44,297.65,2.72,0,16.06,300.37,297.65,313.71
70.234,340,315.8,297.65,2.77,0,15.38,300.42,297.65,313.03
70.2841,317,315.36,297.63,2.98,0,14.75,300.61,297.63,312.38
70.3343,348,315.53,297.62,3.74,0,14.16,301.36,297.62,311.78
70.3844,293,316.71,297.62,5.47,0,13.62,303.09,297.62,311.24
70.4346,355,319.94,297.61,9.22,0,13.11,306.83,297.61,310.72
70.4847,343,326.27,297.61,16.02,0,12.64,313.63,297.61,310.25
70.5348,311,329.16,297.61,19.35,0,12.2,316.96,297.61,309.81
70.585,338,323.49,297.61,14.09,0,11.79,311.7,297.61,309.4
70.6351,333,319.65,297.61,10.63,0,11.4,308.24,297.61,309.01
70.6852,327,319.9,297.61,11.25,0,11.04,308.86,297.61,308.65
70.7354,336,319.82,297.63,11.48,0,10.71,309.11,297.63,308.34
70.7855,341,315.84,297.64,7.81,0,10.39,305.45,297.64,308.03
70.8357,313,312.38,297.65,4.63,0,10.1,302.28,297.65,307.75
70.8858,308,310.44,297.67,2.94,0,9.82,300.61,297.67,307.49
70.9359,348,309.31,297.69,2.05,0,9.57,299.74,297.69,307.26
70.9861,299,308.57,297.71,1.53,0,9.33,299.24,297.71,307.04
71.0362,313,308.04,297.73,1.2,0,9.11,298.93,297.73,306.84
71.0863,327,307.65,297.76,0.98,0,8.9,298.74,297.76,306.66
71.1365,320,307.33,297.78,0.83,0,8.71,298.61,297.78,306.49
71.1866,292,307.07,297.81,0.72,0,8.53,298.53,297.81,306.34
71.2367,311,306.85,297.84,0.64,0,8.37,298.48,297.84,306.21
71.2869,323,306.67,297.88,0.57,0,8.22,298.45,297.88,306.1
71.337,310,306.52,297.91,0.52,0,8.08,298.43,297.91,305.99
71.3872,310,306.4,297.95,0.49,0,7.96,298.44,297.95,305.91
71.4373,290,306.3,297.99,0.46,0,7.85,298.45,297.99,305.84
71.4874,290,306.23,298.04,0.43,0,7.75,298.47,298.04,305.79
71.5376,302,306.18,298.09,0.42,0,7.67,298.51,298.09,305.76
71.5877,302,306.14,298.13,0.41,0,7.6,298.54,298.13,305.73
71.6378,289,306.13,298.19,0.4,0,7.54,298.59,298.19,305.73
71.688,298,306.13,298.24,0.39,0,7.5,298.63,298.24,305.74
71.7381,292,306.16,298.3,0.39,0,7.47,298.69,298.3,305.77
71.7883,292,306.21,298.35,0.4,0,7.45,298.75,298.35,305.8
71.8384,291,306.28,298.42,0.4,0,7.46,298.82,298.42,305.88
71.8885,296,306.39,298.49,0.42,0,7.48,298.91,298.49,305.97
71.9387,294,306.49,298.54,0.43,0,7.51,298.97,298.54,306.05
71.9888,305,306.65,298.62,0.45,0,7.57,299.07,298.62,306.19
72.0389,293,306.83,298.69,0.48,0,7.65,299.17,298.69,306.34
72.0891,294,307.05,298.77,0.51,0,7.76,299.28,298.77,306.53
72.1392,315,307.29,298.84,0.56,0,7.89,299.4,298.84,306.73
72.1894,346,307.6,298.92,0.61,0,8.05,299.53,298.92,306.97
72.2395,269,307.95,299.01,0.69,0.01,8.25,299.7,299.02,307.26
72.2896,276,308.37,299.09,0.78,0.01,8.49,299.87,299.1,307.58
72.3398,319,308.87,299.18,0.9,0.01,8.78,300.08,299.19,307.96
72.3899,313,309.46,299.27,1.06,0.01,9.13,300.33,299.28,308.4
72.44,343,310.18,299.36,1.28,0.01,9.54,300.64,299.37,308.9
72.4902,281,311.06,299.45,1.57,0.01,10.03,301.02,299.46,309.48
72.5403,263,312.11,299.56,1.93,0.01,10.61,301.49,299.57,310.17
72.5905,300,313.36,299.65,2.37,0.01,11.32,302.02,299.66,310.97
72.6406,321,314.93,299.76,2.98,0.02,12.18,302.74,299.78,311.94
72.6907,304,317.11,299.87,4,0.02,13.22,303.87,299.89,313.09
72.7409,335,320.42,299.97,5.91,0.03,14.52,305.88,300,314.49
72.791,354,326.03,300.09,9.77,0.04,16.13,309.86,300.13,316.22
72.8411,335,335.8,300.2,17.37,0.04,18.18,317.57,300.24,318.38
72.8913,326,346.37,300.32,25.18,0.05,20.82,325.5,300.37,321.14
72.9414,338,345.95,300.44,21.18,0.06,24.27,321.62,300.5,324.71
72.9916,348,344.15,300.57,14.63,0.1,28.85,315.2,300.67,329.42
73.0417,360,349.14,300.68,13.36,0.2,34.91,314.04,300.88,335.59
73.0918,380,359.33,300.82,15.25,0.57,42.68,316.07,301.39,343.5
73.142,368,367.56,300.94,13.02,1.36,52.25,313.96,302.3,353.19
73.1921,384,374.07,301.08,8.01,0.57,64.41,309.09,301.65,365.49
73.2422,389,388.83,301.21,4.85,0.26,82.51,306.06,301.47,383.72
73.2924,436,418.73,301.36,3.2,0.31,113.87,304.56,301.67,415.23
73.3425,505,477.76,301.51,2.28,0.68,173.29,303.79,302.19,474.8
73.3926,604,595.16,301.64,1.73,0.4,291.39,303.37,302.04,593.03
73.4428,686,795.07,301.79,1.37,0.14,491.78,303.16,301.93,793.57
73.4929,791,898.59,301.94,1.12,0.07,595.46,303.06,302.01,897.4
73.5431,734,754.68,302.1,0.95,0.04,451.59,303.05,302.14,753.69
73.5932,633,638.82,302.25,0.82,0.03,335.72,303.07,302.28,637.97
73.6433,650,639.5,302.41,0.73,0.02,336.35,303.14,302.43,638.76
73.6935,610,667.15,302.57,0.65,0.02,363.9,303.22,302.59,666.47
73.7436,572,582.79,302.74,0.6,0.01,279.44,303.34,302.75,582.18
73.7937,471,475.08,302.9,0.56,0.01,171.61,303.46,302.91,474.51
73.8439,430,411.13,303.09,0.53,0.01,107.5,303.62,303.1,410.59
73.894,405,376.59,303.25,0.51,0.01,72.82,303.76,303.26,376.07
73.9442,369,356.75,303.44,0.5,0.01,52.8,303.94,303.45,356.24
73.9943,373,344.49,303.63,0.5,0.01,40.36,304.13,303.64,343.99
74.0444,361,336.36,303.8,0.51,0.01,32.04,304.31,303.81,335.84
74.0946,327,330.75,303.99,0.53,0.01,26.22,304.52,304,330.21
74.1447,329,326.72,304.18,0.57,0,21.97,304.75,304.18,326.15
74.1948,317,323.75,304.37,0.62,0,18.76,304.99,304.37,323.13
74.245,327,321.54,304.56,0.7,0,16.28,305.26,304.56,320.84
74.2951,282,319.89,304.76,0.81,0,14.31,305.57,304.76,319.07
74.3453,341,318.64,304.96,0.95,0,12.73,305.91,304.96,317.69
74.3954,311,317.72,305.17,1.12,0,11.43,306.29,305.17,316.6
74.4455,350,317.07,305.38,1.34,0,10.35,306.72,305.38,315.73
74.4957,332,316.71,305.58,1.69,0,9.44,307.27,305.58,315.02
74.5458,333,316.78,305.8,2.31,0,8.67,308.11,305.8,314.47
74.5959,312,317.53,306,3.52,0,8,309.52,306,314
74.6461,302,319.65,306.23,5.99,0,7.43,312.22,306.23,313.66
74.6962,311,323.54,306.45,10.16,0,6.93,316.61,306.45,313.38
74.7464,327,324.94,306.67,11.78,0,6.49,318.45,306.67,313.16
74.7965,325,321.52,306.9,8.51,0,6.1,315.41,306.9,313
74.8466,322,319.2,307.14,6.3,0,5.76,313.44,307.14,312.9
74.8968,309,319.31,307.38,6.48,0,5.45,313.86,307.38,312.83
74.9469,314,319.98,307.62,7.19,0,5.17,314.81,307.62,312.79
74.997,352,318.29,307.86,5.51,0,4.92,313.37,307.86,312.78
75.0472,353,316.13,308.1,3.34,0,4.69,311.44,308.1,312.79
